Start time (UTC), 1432 
 Sky conditions, CO-SDNV 
 Other notes, ASD only. RS (not 5 due to freshwater lens drilling) + BP for 1st time. Stern obs w/ NIR/microCT @ 1 5 + 7. 5A and 5B nearly indistinguishable visibly.  
 Ship latitude, 81.22083
 Ship longitude, 0.27618
Position, 1A, 1B,  2,  3,  4, 5A, 5B,  6,  7
Surface type,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Surface thickness (cm),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Notes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Change in incident (%),0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Wavelengths,Albedo0,Albedo1,Albedo2,Albedo3,Albedo4,Albedo5,Albedo6,Albedo7,Albedo8
663,0.686,0.346,0.220,0.228,0.271,0.709,0.699,0.352,0.673
664,0.686,0.345,0.219,0.227,0.271,0.709,0.698,0.351,0.672
665,0.685,0.344,0.218,0.227,0.270,0.708,0.698,0.350,0.671
666,0.685,0.344,0.217,0.226,0.269,0.708,0.697,0.349,0.671
667,0.685,0.343,0.216,0.225,0.268,0.708,0.697,0.349,0.670
668,0.685,0.343,0.216,0.224,0.268,0.707,0.696,0.348,0.670
669,0.684,0.342,0.215,0.223,0.267,0.707,0.696,0.347,0.670
670,0.684,0.342,0.214,0.223,0.266,0.707,0.696,0.346,0.669
671,0.684,0.341,0.214,0.222,0.265,0.706,0.695,0.345,0.668
672,0.683,0.341,0.213,0.221,0.265,0.706,0.695,0.344,0.668
673,0.683,0.340,0.212,0.221,0.264,0.706,0.694,0.343,0.667
674,0.683,0.340,0.211,0.220,0.263,0.705,0.694,0.342,0.667
675,0.682,0.339,0.211,0.219,0.262,0.705,0.693,0.342,0.666
676,0.682,0.339,0.210,0.219,0.261,0.704,0.693,0.341,0.666
677,0.682,0.338,0.209,0.218,0.261,0.704,0.693,0.340,0.665
678,0.682,0.338,0.209,0.217,0.260,0.703,0.692,0.339,0.665
679,0.681,0.337,0.208,0.216,0.259,0.703,0.692,0.338,0.664
680,0.681,0.337,0.207,0.216,0.258,0.703,0.691,0.337,0.663
681,0.681,0.336,0.206,0.215,0.257,0.703,0.691,0.336,0.663
682,0.680,0.336,0.206,0.214,0.256,0.702,0.690,0.335,0.662
683,0.680,0.335,0.205,0.213,0.255,0.701,0.690,0.333,0.661
684,0.680,0.335,0.204,0.213,0.254,0.701,0.689,0.332,0.661
685,0.680,0.334,0.204,0.212,0.253,0.700,0.689,0.331,0.660
686,0.679,0.334,0.203,0.212,0.252,0.700,0.688,0.330,0.659
687,0.679,0.333,0.203,0.211,0.250,0.699,0.687,0.329,0.658
688,0.678,0.333,0.202,0.210,0.249,0.699,0.687,0.328,0.658
689,0.678,0.332,0.201,0.209,0.248,0.698,0.686,0.326,0.657
690,0.677,0.331,0.200,0.208,0.246,0.698,0.686,0.324,0.656
691,0.677,0.330,0.199,0.207,0.245,0.697,0.685,0.323,0.655
692,0.676,0.330,0.198,0.206,0.243,0.696,0.685,0.322,0.654
693,0.676,0.329,0.197,0.205,0.242,0.696,0.684,0.320,0.653
694,0.676,0.328,0.196,0.204,0.240,0.695,0.683,0.318,0.652
695,0.675,0.327,0.194,0.203,0.238,0.695,0.682,0.316,0.651
696,0.674,0.326,0.193,0.201,0.237,0.694,0.682,0.314,0.651
697,0.674,0.325,0.192,0.200,0.235,0.693,0.681,0.312,0.649
698,0.673,0.324,0.191,0.199,0.233,0.692,0.680,0.310,0.648
699,0.672,0.323,0.189,0.197,0.231,0.691,0.679,0.308,0.647
700,0.672,0.321,0.188,0.196,0.229,0.691,0.678,0.306,0.646
701,0.671,0.320,0.186,0.194,0.227,0.690,0.677,0.304,0.644
702,0.670,0.319,0.185,0.193,0.225,0.689,0.676,0.302,0.643
703,0.670,0.318,0.183,0.192,0.223,0.688,0.675,0.300,0.642
704,0.669,0.317,0.182,0.190,0.221,0.687,0.674,0.297,0.641
705,0.668,0.315,0.180,0.189,0.218,0.687,0.673,0.295,0.640
706,0.667,0.314,0.179,0.188,0.216,0.686,0.672,0.293,0.639
707,0.667,0.313,0.177,0.186,0.214,0.685,0.671,0.291,0.637
708,0.666,0.312,0.176,0.185,0.212,0.684,0.671,0.289,0.636
709,0.665,0.310,0.175,0.184,0.210,0.683,0.670,0.286,0.635
710,0.665,0.309,0.173,0.182,0.208,0.682,0.669,0.284,0.634
711,0.664,0.307,0.171,0.180,0.205,0.682,0.668,0.282,0.633
712,0.663,0.306,0.170,0.179,0.203,0.681,0.667,0.280,0.631
713,0.663,0.305,0.169,0.178,0.201,0.680,0.666,0.278,0.630
714,0.662,0.303,0.167,0.176,0.199,0.680,0.665,0.275,0.629
715,0.661,0.302,0.166,0.175,0.196,0.679,0.665,0.273,0.628
716,0.660,0.300,0.164,0.174,0.194,0.678,0.664,0.271,0.627
717,0.659,0.299,0.163,0.172,0.192,0.676,0.662,0.269,0.625
718,0.658,0.297,0.160,0.171,0.190,0.675,0.661,0.265,0.624
719,0.657,0.296,0.159,0.169,0.187,0.675,0.660,0.263,0.623
720,0.657,0.294,0.157,0.167,0.184,0.674,0.659,0.260,0.622
721,0.656,0.292,0.156,0.166,0.182,0.673,0.659,0.258,0.621
722,0.656,0.291,0.154,0.165,0.180,0.673,0.658,0.256,0.620
723,0.655,0.290,0.153,0.164,0.178,0.672,0.658,0.254,0.619
724,0.654,0.288,0.152,0.162,0.175,0.671,0.657,0.252,0.618
725,0.653,0.286,0.150,0.161,0.173,0.670,0.655,0.249,0.616
726,0.652,0.284,0.148,0.159,0.170,0.669,0.654,0.246,0.615
727,0.651,0.282,0.147,0.158,0.168,0.669,0.654,0.244,0.614
728,0.650,0.281,0.145,0.156,0.166,0.668,0.653,0.241,0.613
729,0.649,0.278,0.143,0.154,0.163,0.667,0.652,0.238,0.611
730,0.648,0.276,0.142,0.153,0.160,0.666,0.651,0.235,0.610
731,0.647,0.274,0.140,0.151,0.157,0.665,0.649,0.232,0.608
732,0.647,0.272,0.138,0.149,0.155,0.664,0.648,0.229,0.607
733,0.645,0.270,0.137,0.148,0.153,0.663,0.647,0.227,0.606
734,0.644,0.269,0.136,0.147,0.151,0.662,0.647,0.225,0.605
735,0.644,0.267,0.135,0.146,0.149,0.661,0.646,0.223,0.604
736,0.642,0.266,0.134,0.145,0.148,0.661,0.645,0.221,0.603
737,0.642,0.265,0.133,0.144,0.147,0.660,0.644,0.220,0.602
738,0.641,0.264,0.133,0.144,0.146,0.659,0.643,0.219,0.601
739,0.641,0.263,0.132,0.143,0.145,0.658,0.642,0.218,0.600
740,0.640,0.263,0.132,0.143,0.145,0.658,0.642,0.217,0.599
741,0.640,0.262,0.131,0.143,0.144,0.657,0.641,0.216,0.598
742,0.639,0.261,0.131,0.142,0.144,0.656,0.640,0.216,0.597
743,0.638,0.261,0.131,0.142,0.143,0.656,0.640,0.215,0.596
744,0.638,0.261,0.130,0.141,0.143,0.655,0.639,0.214,0.595
745,0.637,0.260,0.130,0.141,0.142,0.654,0.638,0.213,0.594
746,0.636,0.259,0.130,0.141,0.142,0.653,0.637,0.213,0.593
747,0.636,0.259,0.130,0.140,0.142,0.652,0.636,0.212,0.593
748,0.635,0.258,0.130,0.140,0.141,0.652,0.636,0.211,0.592
749,0.634,0.258,0.129,0.140,0.141,0.651,0.635,0.211,0.590
750,0.633,0.257,0.129,0.140,0.140,0.650,0.633,0.210,0.589
751,0.632,0.257,0.128,0.139,0.140,0.649,0.633,0.209,0.588
752,0.632,0.256,0.128,0.139,0.139,0.648,0.631,0.209,0.587
753,0.631,0.255,0.128,0.139,0.139,0.647,0.630,0.208,0.586
754,0.630,0.255,0.127,0.138,0.138,0.646,0.629,0.207,0.585
755,0.628,0.254,0.127,0.138,0.138,0.645,0.628,0.206,0.583
756,0.627,0.254,0.127,0.138,0.138,0.644,0.627,0.206,0.582
757,0.627,0.253,0.127,0.138,0.137,0.643,0.626,0.205,0.581
758,0.626,0.252,0.127,0.138,0.137,0.642,0.625,0.205,0.580
759,0.626,0.253,0.126,0.137,0.137,0.642,0.625,0.205,0.579
760,0.624,0.253,0.126,0.137,0.137,0.641,0.624,0.205,0.578
761,0.621,0.252,0.126,0.138,0.138,0.639,0.621,0.204,0.577
762,0.621,0.250,0.126,0.138,0.138,0.637,0.619,0.203,0.575
763,0.620,0.250,0.125,0.137,0.137,0.636,0.618,0.201,0.572
764,0.618,0.249,0.124,0.136,0.135,0.634,0.616,0.200,0.570
765,0.617,0.248,0.124,0.135,0.134,0.632,0.614,0.199,0.570
766,0.616,0.247,0.124,0.134,0.133,0.631,0.614,0.198,0.568
767,0.615,0.247,0.124,0.134,0.133,0.630,0.613,0.198,0.566
768,0.614,0.246,0.123,0.134,0.133,0.630,0.612,0.197,0.565
769,0.613,0.245,0.123,0.134,0.133,0.629,0.610,0.196,0.563
770,0.612,0.244,0.123,0.133,0.132,0.627,0.609,0.195,0.562
771,0.610,0.244,0.122,0.133,0.132,0.626,0.608,0.195,0.561
772,0.609,0.244,0.122,0.133,0.132,0.625,0.607,0.194,0.559
773,0.608,0.243,0.122,0.133,0.132,0.624,0.605,0.194,0.558
774,0.607,0.242,0.122,0.132,0.131,0.622,0.604,0.193,0.556
775,0.606,0.242,0.122,0.132,0.131,0.621,0.603,0.192,0.554
776,0.604,0.241,0.121,0.132,0.131,0.620,0.601,0.192,0.553
777,0.603,0.241,0.121,0.132,0.131,0.619,0.600,0.191,0.552
778,0.602,0.240,0.121,0.131,0.130,0.617,0.599,0.191,0.550
779,0.601,0.240,0.121,0.131,0.130,0.616,0.597,0.190,0.549
780,0.600,0.239,0.120,0.131,0.130,0.615,0.596,0.189,0.548
781,0.599,0.239,0.121,0.131,0.130,0.614,0.595,0.189,0.546
782,0.598,0.238,0.120,0.131,0.130,0.613,0.594,0.189,0.545
783,0.597,0.238,0.120,0.131,0.129,0.612,0.593,0.189,0.544
784,0.596,0.238,0.120,0.130,0.129,0.611,0.592,0.188,0.543
785,0.595,0.237,0.120,0.130,0.129,0.610,0.591,0.188,0.542
786,0.594,0.237,0.120,0.130,0.129,0.609,0.590,0.187,0.541
787,0.593,0.237,0.120,0.130,0.129,0.608,0.589,0.187,0.540
788,0.592,0.236,0.119,0.130,0.129,0.607,0.588,0.187,0.539
789,0.592,0.236,0.119,0.130,0.129,0.607,0.587,0.186,0.538
790,0.591,0.236,0.119,0.129,0.129,0.606,0.586,0.186,0.537
791,0.590,0.235,0.119,0.129,0.129,0.605,0.586,0.186,0.536
792,0.589,0.235,0.119,0.129,0.129,0.604,0.585,0.186,0.536
793,0.589,0.236,0.119,0.129,0.129,0.604,0.584,0.186,0.535
794,0.588,0.236,0.119,0.130,0.129,0.603,0.583,0.185,0.534
795,0.588,0.236,0.119,0.129,0.129,0.603,0.583,0.186,0.534
796,0.587,0.235,0.119,0.130,0.129,0.602,0.582,0.186,0.533
797,0.587,0.235,0.119,0.129,0.129,0.602,0.582,0.185,0.533
798,0.587,0.235,0.119,0.129,0.129,0.602,0.581,0.185,0.532
799,0.586,0.235,0.119,0.129,0.129,0.601,0.581,0.186,0.532
800,0.589,0.236,0.119,0.130,0.129,0.604,0.585,0.186,0.535
801,0.589,0.236,0.119,0.129,0.129,0.604,0.584,0.186,0.535
802,0.588,0.235,0.119,0.129,0.129,0.603,0.583,0.186,0.534
803,0.588,0.235,0.119,0.129,0.129,0.603,0.583,0.186,0.534
804,0.587,0.235,0.119,0.129,0.129,0.602,0.582,0.185,0.533
805,0.587,0.235,0.119,0.129,0.129,0.602,0.582,0.185,0.533
806,0.587,0.235,0.119,0.129,0.129,0.602,0.581,0.185,0.532
807,0.586,0.235,0.119,0.129,0.129,0.601,0.581,0.185,0.532
808,0.586,0.235,0.119,0.129,0.129,0.601,0.581,0.185,0.532
809,0.586,0.235,0.119,0.129,0.129,0.601,0.580,0.185,0.532
810,0.586,0.235,0.119,0.129,0.129,0.601,0.580,0.185,0.531
811,0.586,0.235,0.119,0.129,0.129,0.600,0.580,0.185,0.531
812,0.585,0.235,0.119,0.129,0.129,0.600,0.580,0.185,0.531
813,0.585,0.235,0.119,0.129,0.130,0.600,0.580,0.185,0.531
814,0.585,0.235,0.119,0.129,0.130,0.600,0.579,0.185,0.531
815,0.585,0.235,0.119,0.129,0.130,0.600,0.579,0.185,0.531
816,0.585,0.235,0.119,0.129,0.130,0.600,0.579,0.185,0.531
817,0.585,0.235,0.119,0.129,0.130,0.600,0.579,0.185,0.531
818,0.585,0.235,0.119,0.129,0.130,0.600,0.579,0.185,0.531
819,0.585,0.235,0.119,0.129,0.130,0.600,0.579,0.185,0.531
820,0.585,0.235,0.119,0.129,0.130,0.600,0.579,0.185,0.531
821,0.585,0.235,0.119,0.129,0.130,0.600,0.579,0.185,0.531
822,0.585,0.235,0.119,0.129,0.129,0.600,0.579,0.185,0.531
823,0.585,0.235,0.119,0.129,0.129,0.600,0.579,0.185,0.531
824,0.585,0.235,0.119,0.129,0.129,0.600,0.579,0.185,0.532
825,0.585,0.235,0.119,0.128,0.129,0.600,0.579,0.185,0.532
826,0.585,0.235,0.119,0.128,0.129,0.600,0.579,0.184,0.532
827,0.585,0.234,0.118,0.128,0.128,0.600,0.579,0.184,0.532
828,0.585,0.234,0.118,0.128,0.128,0.600,0.579,0.184,0.532
829,0.585,0.234,0.118,0.128,0.128,0.600,0.579,0.183,0.532
830,0.585,0.233,0.118,0.127,0.127,0.600,0.578,0.183,0.532
831,0.585,0.233,0.118,0.127,0.127,0.600,0.578,0.182,0.532
832,0.585,0.232,0.117,0.127,0.126,0.600,0.578,0.182,0.532
833,0.584,0.232,0.117,0.126,0.126,0.599,0.578,0.181,0.531
834,0.584,0.231,0.117,0.126,0.125,0.599,0.577,0.181,0.531
835,0.584,0.231,0.116,0.126,0.125,0.599,0.577,0.180,0.531
836,0.584,0.230,0.116,0.125,0.124,0.598,0.577,0.180,0.531
837,0.583,0.229,0.116,0.125,0.123,0.598,0.576,0.179,0.530
838,0.583,0.229,0.115,0.125,0.123,0.598,0.576,0.178,0.530
839,0.582,0.228,0.115,0.124,0.122,0.597,0.575,0.178,0.529
840,0.582,0.228,0.115,0.124,0.122,0.597,0.575,0.177,0.529
841,0.581,0.227,0.114,0.124,0.121,0.596,0.574,0.176,0.529
842,0.581,0.226,0.114,0.123,0.121,0.596,0.574,0.176,0.528
843,0.580,0.226,0.114,0.123,0.120,0.595,0.573,0.175,0.528
844,0.580,0.225,0.113,0.123,0.120,0.594,0.572,0.175,0.527
845,0.579,0.225,0.113,0.122,0.119,0.594,0.572,0.174,0.526
846,0.578,0.224,0.113,0.122,0.119,0.593,0.571,0.173,0.526
847,0.578,0.224,0.113,0.122,0.119,0.592,0.570,0.173,0.525
848,0.577,0.223,0.113,0.121,0.118,0.592,0.569,0.172,0.524
849,0.576,0.223,0.112,0.121,0.118,0.591,0.568,0.172,0.523
850,0.575,0.222,0.112,0.121,0.118,0.590,0.567,0.171,0.522
851,0.574,0.221,0.112,0.120,0.117,0.589,0.566,0.171,0.521
852,0.573,0.221,0.112,0.120,0.117,0.588,0.565,0.170,0.520
853,0.572,0.220,0.111,0.120,0.117,0.587,0.564,0.170,0.519
854,0.571,0.220,0.111,0.119,0.116,0.586,0.563,0.169,0.518
855,0.570,0.219,0.111,0.119,0.116,0.584,0.561,0.168,0.517
856,0.568,0.218,0.110,0.119,0.115,0.583,0.560,0.168,0.516
857,0.567,0.217,0.110,0.119,0.115,0.582,0.558,0.167,0.514
858,0.566,0.217,0.110,0.118,0.115,0.581,0.557,0.166,0.513
859,0.564,0.216,0.110,0.118,0.114,0.579,0.555,0.166,0.511
860,0.563,0.215,0.109,0.118,0.114,0.578,0.554,0.165,0.510
861,0.561,0.214,0.109,0.117,0.114,0.576,0.552,0.164,0.508
862,0.560,0.214,0.109,0.117,0.113,0.575,0.550,0.164,0.507
863,0.558,0.213,0.108,0.116,0.113,0.573,0.549,0.163,0.505
864,0.556,0.212,0.108,0.116,0.112,0.571,0.547,0.162,0.503
865,0.555,0.211,0.108,0.116,0.112,0.570,0.545,0.162,0.501
866,0.553,0.211,0.107,0.115,0.112,0.568,0.543,0.161,0.500
867,0.551,0.210,0.107,0.115,0.111,0.566,0.541,0.160,0.498
868,0.549,0.209,0.107,0.115,0.111,0.564,0.540,0.159,0.496
869,0.548,0.208,0.106,0.114,0.110,0.562,0.538,0.159,0.494
870,0.546,0.207,0.106,0.114,0.110,0.561,0.536,0.158,0.492
871,0.544,0.206,0.106,0.114,0.110,0.559,0.534,0.157,0.490
872,0.542,0.206,0.105,0.113,0.109,0.557,0.532,0.157,0.488
873,0.540,0.205,0.105,0.113,0.109,0.555,0.530,0.156,0.486
874,0.538,0.204,0.105,0.113,0.108,0.553,0.527,0.155,0.484
875,0.536,0.203,0.105,0.112,0.108,0.551,0.525,0.155,0.482
876,0.534,0.202,0.104,0.112,0.108,0.549,0.523,0.154,0.480
877,0.532,0.201,0.104,0.111,0.107,0.547,0.521,0.153,0.478
878,0.530,0.200,0.104,0.111,0.107,0.545,0.519,0.152,0.476
879,0.528,0.199,0.103,0.111,0.106,0.543,0.517,0.152,0.474
880,0.526,0.198,0.103,0.110,0.106,0.541,0.515,0.151,0.472
881,0.524,0.198,0.103,0.110,0.106,0.539,0.512,0.150,0.470
882,0.522,0.197,0.102,0.110,0.105,0.537,0.510,0.150,0.468
883,0.520,0.196,0.102,0.109,0.105,0.535,0.508,0.149,0.466
884,0.518,0.195,0.102,0.109,0.104,0.533,0.506,0.148,0.464
885,0.515,0.194,0.101,0.109,0.104,0.530,0.504,0.147,0.462
886,0.513,0.193,0.101,0.108,0.104,0.528,0.502,0.147,0.460
887,0.511,0.193,0.101,0.108,0.103,0.526,0.500,0.146,0.458
888,0.509,0.192,0.100,0.108,0.103,0.525,0.498,0.146,0.456
889,0.508,0.191,0.100,0.107,0.103,0.523,0.496,0.145,0.455
890,0.506,0.190,0.100,0.107,0.102,0.521,0.494,0.145,0.453
891,0.504,0.190,0.100,0.107,0.102,0.519,0.492,0.144,0.451
892,0.502,0.189,0.099,0.106,0.102,0.517,0.490,0.143,0.449
893,0.500,0.188,0.099,0.106,0.101,0.515,0.488,0.143,0.448
894,0.499,0.187,0.099,0.106,0.101,0.514,0.487,0.142,0.446
895,0.497,0.187,0.098,0.105,0.101,0.512,0.485,0.142,0.445
896,0.495,0.186,0.098,0.105,0.101,0.511,0.483,0.141,0.444
897,0.494,0.186,0.098,0.105,0.101,0.509,0.482,0.141,0.443
898,0.493,0.185,0.098,0.105,0.100,0.508,0.480,0.141,0.441
899,0.491,0.185,0.098,0.105,0.100,0.507,0.479,0.140,0.440
900,0.490,0.184,0.098,0.104,0.100,0.505,0.478,0.140,0.439
901,0.489,0.184,0.098,0.104,0.100,0.504,0.476,0.139,0.438
902,0.488,0.183,0.097,0.104,0.100,0.503,0.475,0.139,0.437
903,0.486,0.183,0.097,0.104,0.100,0.502,0.474,0.139,0.436
904,0.485,0.182,0.097,0.104,0.099,0.501,0.473,0.138,0.435
905,0.484,0.182,0.097,0.103,0.099,0.500,0.471,0.138,0.434
906,0.483,0.182,0.097,0.103,0.099,0.499,0.470,0.138,0.434
907,0.482,0.182,0.097,0.103,0.099,0.498,0.469,0.138,0.433
908,0.482,0.181,0.097,0.103,0.099,0.497,0.468,0.138,0.432
909,0.481,0.181,0.097,0.103,0.099,0.497,0.468,0.138,0.432
910,0.480,0.181,0.097,0.103,0.100,0.496,0.467,0.137,0.431
911,0.480,0.181,0.097,0.103,0.100,0.495,0.466,0.137,0.430
912,0.479,0.180,0.097,0.103,0.099,0.495,0.465,0.137,0.429
913,0.478,0.180,0.096,0.102,0.099,0.494,0.464,0.136,0.428
914,0.477,0.180,0.096,0.102,0.099,0.493,0.463,0.136,0.428
915,0.477,0.179,0.096,0.102,0.099,0.493,0.463,0.136,0.428
916,0.476,0.179,0.096,0.102,0.099,0.492,0.462,0.136,0.427
917,0.475,0.179,0.096,0.102,0.099,0.491,0.461,0.136,0.427
918,0.475,0.179,0.096,0.101,0.099,0.491,0.460,0.136,0.426
919,0.474,0.179,0.096,0.101,0.099,0.490,0.460,0.136,0.426
920,0.474,0.178,0.096,0.101,0.099,0.489,0.459,0.135,0.425
921,0.473,0.178,0.096,0.101,0.099,0.489,0.458,0.135,0.425
922,0.473,0.177,0.095,0.101,0.099,0.488,0.457,0.135,0.424
923,0.472,0.177,0.095,0.101,0.099,0.487,0.456,0.134,0.424
924,0.471,0.177,0.095,0.100,0.098,0.487,0.456,0.134,0.423
925,0.470,0.177,0.095,0.100,0.098,0.486,0.455,0.134,0.423
926,0.469,0.176,0.095,0.100,0.098,0.485,0.454,0.134,0.422
927,0.469,0.176,0.095,0.100,0.098,0.485,0.453,0.134,0.423
928,0.469,0.176,0.095,0.100,0.098,0.484,0.452,0.134,0.422
929,0.468,0.176,0.094,0.100,0.098,0.484,0.452,0.133,0.422
930,0.467,0.175,0.094,0.100,0.098,0.484,0.451,0.133,0.421
931,0.467,0.176,0.094,0.100,0.099,0.484,0.451,0.134,0.421
932,0.466,0.176,0.095,0.101,0.100,0.484,0.451,0.135,0.421
933,0.467,0.177,0.096,0.102,0.102,0.484,0.450,0.135,0.421
934,0.468,0.179,0.096,0.103,0.104,0.485,0.451,0.137,0.422
935,0.469,0.180,0.097,0.105,0.106,0.487,0.452,0.138,0.423
936,0.468,0.181,0.098,0.107,0.109,0.488,0.453,0.139,0.425
937,0.467,0.182,0.099,0.109,0.111,0.489,0.454,0.140,0.426
938,0.467,0.181,0.099,0.109,0.112,0.489,0.453,0.140,0.426
939,0.467,0.181,0.099,0.108,0.113,0.489,0.453,0.141,0.426
940,0.466,0.182,0.100,0.110,0.115,0.489,0.453,0.143,0.427
941,0.466,0.184,0.101,0.112,0.117,0.488,0.454,0.146,0.428
942,0.465,0.185,0.102,0.113,0.119,0.488,0.455,0.147,0.428
943,0.465,0.186,0.103,0.114,0.120,0.489,0.455,0.148,0.428
944,0.467,0.186,0.105,0.116,0.123,0.489,0.454,0.150,0.428
945,0.465,0.187,0.106,0.116,0.124,0.489,0.453,0.151,0.428
946,0.463,0.187,0.106,0.117,0.125,0.489,0.452,0.150,0.427
947,0.461,0.186,0.106,0.117,0.125,0.488,0.451,0.149,0.427
948,0.459,0.185,0.106,0.117,0.124,0.485,0.450,0.150,0.426
949,0.456,0.184,0.104,0.116,0.123,0.482,0.448,0.149,0.423
950,0.453,0.182,0.103,0.114,0.121,0.480,0.444,0.149,0.420
951,0.450,0.180,0.103,0.113,0.119,0.477,0.441,0.149,0.417
952,0.449,0.180,0.102,0.112,0.120,0.473,0.439,0.148,0.414
953,0.446,0.180,0.102,0.113,0.119,0.471,0.436,0.148,0.412
954,0.443,0.180,0.102,0.113,0.118,0.469,0.435,0.147,0.411
955,0.441,0.179,0.102,0.113,0.118,0.468,0.434,0.146,0.408
956,0.438,0.178,0.101,0.111,0.118,0.467,0.430,0.145,0.405
957,,0.176,0.100,0.110,0.117,0.464,0.426,0.143,0.402
958,,0.174,0.098,0.108,0.114,0.460,0.422,0.141,0.400
959,,0.173,0.096,0.107,0.112,0.457,,0.139,0.398
960,,0.171,0.096,0.106,0.111,,,0.138,0.396
961,,0.170,0.095,0.106,0.109,,,0.136,0.393
962,,0.169,0.095,0.105,0.107,,,0.136,0.389
963,,0.167,0.094,0.104,0.107,,,0.134,0.386
964,,0.166,0.094,0.103,0.105,,,0.132,0.384
965,,0.164,0.093,0.102,0.104,,,0.130,0.381
966,,0.163,0.092,0.101,0.103,,,0.128,0.378
967,,0.161,0.091,0.099,0.101,,,0.127,0.375
968,,0.159,0.090,0.098,0.100,,,0.126,0.371
969,,0.157,0.088,0.096,0.099,,,0.124,
970,,0.154,0.086,0.095,0.097,,,0.122,
971,,0.152,0.085,0.093,0.094,,,0.120,
972,,0.151,0.085,0.092,0.093,,,0.119,
973,,0.150,0.085,0.092,0.092,,,0.117,
974,,0.149,0.084,0.091,0.092,,,0.116,
975,,0.147,0.083,0.090,0.092,,,0.115,
976,,0.146,0.082,0.089,0.091,,,0.115,
977,,0.145,0.081,0.088,0.090,,,0.114,
978,,0.144,0.081,0.087,0.090,,,0.113,
979,,0.143,0.081,0.087,0.090,,,0.112,
980,,0.143,0.081,0.087,0.090,,,0.112,
981,,0.142,0.081,0.086,0.089,,,0.111,
982,,0.141,0.080,0.085,0.088,,,0.110,
983,,0.140,0.081,0.085,0.088,,,0.109,
984,,0.140,0.081,0.085,0.087,,,0.108,
985,,0.139,0.081,0.085,0.087,,,0.107,
986,,0.138,0.080,0.085,0.087,,,0.107,
987,,0.137,0.080,0.084,0.087,,,0.107,
988,,0.137,0.080,0.083,0.087,,,0.106,
989,0.338,0.135,0.079,0.083,0.086,,0.321,0.106,0.314
990,0.335,0.134,0.078,0.082,0.085,,0.318,0.105,0.311
991,0.333,0.132,0.078,0.081,0.085,,0.316,0.104,0.308
992,0.330,0.131,0.077,0.081,0.084,0.347,0.313,0.103,0.305
993,0.328,0.130,0.077,0.080,0.084,0.345,0.311,0.102,0.302
994,0.325,0.129,0.077,0.079,0.083,0.343,0.309,0.101,0.299
995,0.322,0.129,0.076,0.079,0.083,0.340,0.306,0.100,0.297
996,0.320,0.128,0.076,0.079,0.083,0.338,0.304,0.099,0.295
997,0.318,0.127,0.075,0.078,0.082,0.336,0.301,0.098,0.293
998,0.315,0.127,0.074,0.077,0.082,0.334,0.299,0.098,0.291
999,0.313,0.126,0.074,0.077,0.082,0.332,0.298,0.098,0.289
1000,0.313,0.127,0.075,0.078,0.082,0.331,0.298,0.099,0.288
1001,0.311,0.126,0.075,0.078,0.082,0.329,0.296,0.098,0.287
1002,0.309,0.125,0.074,0.078,0.081,0.327,0.294,0.098,0.284
1003,0.307,0.125,0.074,0.077,0.080,0.326,0.293,0.097,0.283
1004,0.306,0.125,0.074,0.077,0.079,0.324,0.293,0.097,0.281
1005,0.304,0.125,0.074,0.077,0.078,0.323,0.292,0.097,0.281
1006,0.303,0.125,0.074,0.077,0.077,0.321,0.291,0.096,0.279
1007,0.301,0.125,0.075,0.077,0.075,0.321,0.290,0.097,0.278
1008,0.299,0.125,0.075,0.077,0.074,0.320,0.288,0.097,0.276
1009,0.296,0.125,0.075,0.077,0.072,0.319,0.287,0.098,0.274
1010,0.294,0.124,0.074,0.078,0.071,0.319,0.286,0.098,0.272
1011,0.292,0.124,0.074,0.079,0.071,0.319,0.284,0.099,0.270
1012,0.291,0.123,0.074,0.079,0.070,0.318,0.283,0.100,0.268
1013,0.290,0.123,0.074,0.079,0.069,0.317,0.282,0.100,0.266
1014,0.289,0.123,0.074,0.078,0.068,0.317,0.281,0.099,0.264
1015,0.287,0.122,0.073,0.076,0.066,0.314,0.278,0.097,0.261
1016,0.286,0.123,0.073,0.075,0.065,0.313,0.277,0.097,0.260
1017,0.285,0.124,0.073,0.075,0.065,0.312,0.276,0.097,0.259
1018,0.283,0.124,0.073,0.075,0.064,0.311,0.275,0.097,0.258
1019,0.282,0.125,0.073,0.074,0.064,0.310,0.274,0.096,0.257
1020,0.281,0.125,0.073,0.075,0.065,0.309,0.274,0.095,0.256
1021,0.280,0.125,0.073,0.075,0.066,0.308,0.274,0.095,0.254
1022,0.279,0.125,0.074,0.075,0.067,0.306,0.274,0.094,0.254
1023,0.279,0.125,0.074,0.075,0.069,0.304,0.274,0.093,0.254
1024,0.279,0.125,0.075,0.074,0.070,0.302,0.273,0.093,0.254
1025,0.278,0.124,0.075,0.074,0.071,0.301,0.273,0.092,0.254
1026,0.278,0.124,0.075,0.074,0.071,0.300,0.273,0.090,0.254
1027,0.276,0.124,0.075,0.074,0.072,0.299,0.273,0.089,0.254
