Start time (UTC), 0407 
 Sky conditions, CO-SDNV mostly, occasionally drizzly 
 Other notes, 24-hr sampling period. Reunion Stakes (RS) visited every ~3 hrs. (1) pond @ intersection of stakes 203&205. (2) raised area of SSL@ intersection of stakes 203&206. (3) sediment mounds @intersection of stakes 203&207 (4) part raised SSL- some uneven surface @ intersection of stakes 203&211 
(5) stake 205 (6) vertical grains & crack @ stake 206  (7) pond @ stake 207  (8) stake 211, half uneven surface & level SSL.
Stern (STERN) visited every ~3 hrs. (1 A) clean area from July 5, (1B)  shoveled area from July 5. ~1cm standing water. (2) pond w very holey bottom (3) other end of same pond. w smoother bottom. (4) Dark pond. measurement centered over large white (previously crack). (5A)  clean level bare (SSL) ice on slope (5B) - shoveled off to observe SSL evolution. (6) very blue pond (7) very large tooth-like grains (old drained pond?) at edge of pond 6
ROV transect visited every ~6 hrs (with ROV transmittance & UAV albedo). 
 Ship latitude, 81.46703
 Ship longitude, 1.82215
Position, 1, 2, 3, 4, 5, 6, 7, 8
459,0.341,0.788,0.609,0.764,0.809,0.796,0.288,0.718
460,0.341,0.788,0.609,0.764,0.809,0.796,0.288,0.719
461,0.341,0.788,0.609,0.764,0.809,0.796,0.288,0.719
462,0.341,0.788,0.610,0.764,0.809,0.797,0.288,0.719
463,0.341,0.788,0.610,0.764,0.809,0.797,0.288,0.719
464,0.341,0.788,0.610,0.764,0.809,0.797,0.289,0.719
465,0.341,0.788,0.610,0.764,0.809,0.797,0.289,0.719
466,0.341,0.788,0.611,0.764,0.809,0.797,0.289,0.719
467,0.341,0.788,0.611,0.765,0.810,0.797,0.289,0.719
468,0.341,0.788,0.611,0.765,0.810,0.797,0.289,0.719
469,0.340,0.788,0.612,0.765,0.810,0.797,0.289,0.719
470,0.340,0.788,0.612,0.765,0.810,0.797,0.290,0.719
471,0.340,0.788,0.612,0.765,0.810,0.797,0.290,0.719
472,0.340,0.788,0.612,0.765,0.810,0.797,0.290,0.719
473,0.340,0.788,0.612,0.765,0.810,0.797,0.290,0.719
474,0.340,0.788,0.613,0.765,0.810,0.797,0.290,0.719
475,0.340,0.788,0.613,0.765,0.810,0.797,0.290,0.719
476,0.340,0.788,0.613,0.766,0.810,0.797,0.290,0.719
477,0.340,0.788,0.613,0.765,0.810,0.797,0.290,0.719
478,0.340,0.788,0.614,0.765,0.810,0.797,0.290,0.719
479,0.340,0.788,0.614,0.765,0.810,0.797,0.290,0.719
480,0.339,0.788,0.614,0.766,0.810,0.797,0.290,0.719
481,0.339,0.788,0.614,0.766,0.810,0.797,0.290,0.719
482,0.339,0.788,0.614,0.766,0.810,0.797,0.290,0.719
483,0.339,0.788,0.614,0.766,0.810,0.797,0.290,0.719
484,0.339,0.788,0.614,0.766,0.810,0.797,0.290,0.719
485,0.338,0.788,0.615,0.766,0.810,0.797,0.290,0.719
486,0.338,0.788,0.615,0.766,0.810,0.797,0.290,0.719
487,0.338,0.788,0.615,0.766,0.810,0.797,0.290,0.719
488,0.338,0.788,0.615,0.766,0.810,0.797,0.290,0.719
489,0.337,0.788,0.615,0.766,0.810,0.797,0.290,0.719
490,0.337,0.788,0.615,0.766,0.810,0.797,0.290,0.719
491,0.337,0.788,0.616,0.766,0.810,0.797,0.290,0.719
492,0.337,0.788,0.616,0.766,0.810,0.797,0.290,0.719
493,0.336,0.788,0.616,0.766,0.810,0.797,0.290,0.719
494,0.336,0.788,0.616,0.766,0.810,0.797,0.290,0.719
495,0.336,0.788,0.616,0.766,0.810,0.797,0.289,0.719
496,0.336,0.788,0.617,0.766,0.811,0.797,0.289,0.719
497,0.335,0.788,0.617,0.766,0.810,0.797,0.289,0.719
498,0.335,0.788,0.617,0.766,0.811,0.797,0.289,0.719
499,0.335,0.788,0.617,0.766,0.810,0.797,0.289,0.719
500,0.335,0.788,0.617,0.766,0.810,0.797,0.289,0.719
501,0.334,0.788,0.617,0.766,0.810,0.797,0.289,0.719
502,0.334,0.788,0.618,0.766,0.810,0.797,0.289,0.719
503,0.334,0.788,0.618,0.766,0.811,0.797,0.289,0.719
504,0.333,0.788,0.618,0.766,0.811,0.796,0.289,0.718
505,0.333,0.788,0.618,0.766,0.811,0.796,0.289,0.718
506,0.332,0.787,0.618,0.766,0.811,0.797,0.288,0.718
507,0.332,0.787,0.618,0.766,0.811,0.796,0.288,0.718
508,0.331,0.787,0.619,0.766,0.811,0.796,0.288,0.718
509,0.331,0.787,0.619,0.766,0.811,0.796,0.288,0.718
510,0.330,0.787,0.619,0.766,0.810,0.796,0.287,0.718
511,0.330,0.787,0.619,0.766,0.810,0.796,0.287,0.718
512,0.329,0.787,0.619,0.766,0.810,0.796,0.287,0.718
513,0.328,0.787,0.619,0.766,0.810,0.796,0.287,0.718
514,0.328,0.787,0.619,0.766,0.810,0.796,0.286,0.717
515,0.328,0.787,0.619,0.766,0.810,0.796,0.286,0.717
516,0.327,0.787,0.620,0.766,0.810,0.796,0.286,0.717
517,0.327,0.787,0.620,0.766,0.810,0.796,0.286,0.717
518,0.326,0.786,0.620,0.766,0.810,0.796,0.286,0.717
519,0.326,0.786,0.620,0.766,0.810,0.796,0.286,0.717
520,0.326,0.786,0.620,0.766,0.810,0.796,0.286,0.717
521,0.325,0.786,0.620,0.766,0.810,0.795,0.286,0.717
522,0.325,0.786,0.620,0.766,0.810,0.795,0.286,0.717
523,0.325,0.786,0.620,0.766,0.810,0.795,0.286,0.717
524,0.324,0.786,0.621,0.766,0.810,0.795,0.286,0.717
525,0.324,0.786,0.621,0.766,0.810,0.795,0.285,0.717
526,0.324,0.786,0.621,0.766,0.810,0.795,0.285,0.717
527,0.323,0.786,0.621,0.766,0.810,0.795,0.285,0.716
528,0.323,0.785,0.621,0.766,0.810,0.795,0.285,0.716
529,0.322,0.785,0.621,0.766,0.810,0.795,0.285,0.716
530,0.322,0.785,0.621,0.766,0.810,0.795,0.285,0.716
531,0.322,0.785,0.621,0.765,0.810,0.795,0.285,0.716
532,0.321,0.785,0.622,0.766,0.810,0.795,0.284,0.716
533,0.321,0.785,0.622,0.765,0.810,0.794,0.284,0.716
534,0.320,0.785,0.622,0.765,0.810,0.795,0.284,0.716
535,0.319,0.785,0.622,0.765,0.810,0.794,0.284,0.716
536,0.319,0.784,0.622,0.765,0.810,0.794,0.283,0.715
537,0.318,0.784,0.622,0.765,0.810,0.794,0.283,0.715
538,0.318,0.784,0.622,0.765,0.810,0.794,0.283,0.715
539,0.317,0.784,0.622,0.765,0.809,0.794,0.283,0.715
540,0.317,0.784,0.622,0.765,0.809,0.794,0.282,0.715
541,0.316,0.784,0.622,0.765,0.809,0.794,0.282,0.715
542,0.315,0.783,0.622,0.765,0.809,0.794,0.281,0.714
543,0.315,0.783,0.622,0.764,0.809,0.793,0.281,0.714
544,0.314,0.783,0.622,0.764,0.809,0.793,0.281,0.714
545,0.313,0.783,0.622,0.764,0.809,0.793,0.280,0.714
546,0.313,0.783,0.622,0.764,0.809,0.793,0.280,0.714
547,0.312,0.783,0.622,0.764,0.808,0.793,0.279,0.713
548,0.311,0.782,0.622,0.764,0.808,0.793,0.279,0.713
549,0.310,0.782,0.622,0.763,0.808,0.792,0.278,0.713
550,0.310,0.782,0.622,0.763,0.808,0.792,0.278,0.713
551,0.309,0.782,0.622,0.763,0.808,0.792,0.277,0.712
552,0.308,0.782,0.622,0.763,0.808,0.792,0.277,0.712
553,0.308,0.781,0.622,0.763,0.808,0.792,0.276,0.712
554,0.307,0.781,0.621,0.763,0.807,0.791,0.276,0.712
555,0.306,0.781,0.621,0.763,0.807,0.791,0.275,0.711
556,0.306,0.781,0.621,0.762,0.807,0.791,0.275,0.711
557,0.305,0.780,0.621,0.762,0.807,0.791,0.275,0.711
558,0.304,0.780,0.621,0.762,0.807,0.791,0.274,0.711
559,0.304,0.780,0.621,0.762,0.807,0.791,0.274,0.711
560,0.303,0.780,0.621,0.762,0.807,0.790,0.273,0.710
561,0.302,0.780,0.621,0.761,0.807,0.790,0.273,0.710
562,0.301,0.779,0.621,0.761,0.806,0.790,0.272,0.710
563,0.301,0.779,0.621,0.761,0.806,0.790,0.271,0.710
564,0.300,0.779,0.621,0.761,0.806,0.790,0.271,0.710
565,0.299,0.779,0.621,0.761,0.806,0.790,0.270,0.709
566,0.298,0.778,0.621,0.760,0.806,0.789,0.270,0.709
567,0.297,0.778,0.620,0.760,0.806,0.789,0.269,0.709
568,0.296,0.778,0.620,0.760,0.805,0.789,0.268,0.708
569,0.295,0.778,0.620,0.760,0.805,0.789,0.267,0.708
570,0.295,0.777,0.620,0.760,0.805,0.789,0.267,0.708
571,0.294,0.777,0.620,0.759,0.805,0.788,0.266,0.707
572,0.293,0.777,0.620,0.759,0.805,0.788,0.265,0.707
573,0.292,0.776,0.619,0.759,0.805,0.788,0.264,0.707
574,0.291,0.776,0.619,0.759,0.805,0.788,0.263,0.707
575,0.290,0.776,0.619,0.758,0.804,0.788,0.262,0.706
576,0.289,0.776,0.619,0.758,0.804,0.787,0.261,0.706
577,0.288,0.776,0.619,0.758,0.804,0.787,0.260,0.706
578,0.287,0.775,0.619,0.758,0.804,0.787,0.259,0.705
579,0.285,0.775,0.618,0.757,0.804,0.787,0.258,0.705
580,0.284,0.775,0.618,0.757,0.803,0.786,0.256,0.704
581,0.283,0.774,0.618,0.757,0.803,0.786,0.255,0.704
582,0.281,0.774,0.617,0.757,0.803,0.786,0.254,0.704
583,0.280,0.774,0.617,0.756,0.803,0.786,0.252,0.703
584,0.279,0.774,0.617,0.756,0.803,0.785,0.251,0.703
585,0.277,0.773,0.616,0.756,0.803,0.785,0.249,0.703
586,0.276,0.773,0.616,0.756,0.802,0.785,0.248,0.702
587,0.275,0.773,0.616,0.755,0.802,0.785,0.246,0.702
588,0.273,0.772,0.615,0.755,0.802,0.784,0.245,0.701
589,0.272,0.772,0.615,0.754,0.802,0.784,0.243,0.701
590,0.270,0.771,0.615,0.754,0.802,0.784,0.241,0.700
591,0.268,0.771,0.614,0.754,0.801,0.784,0.240,0.700
592,0.266,0.771,0.614,0.753,0.801,0.783,0.238,0.699
593,0.265,0.770,0.613,0.753,0.801,0.783,0.236,0.699
594,0.263,0.770,0.613,0.753,0.801,0.783,0.234,0.698
595,0.261,0.770,0.612,0.752,0.800,0.782,0.232,0.698
596,0.259,0.769,0.612,0.752,0.800,0.782,0.230,0.697
597,0.257,0.769,0.611,0.751,0.800,0.782,0.228,0.697
598,0.255,0.768,0.611,0.751,0.800,0.781,0.225,0.696
599,0.253,0.768,0.610,0.751,0.800,0.781,0.223,0.695
600,0.251,0.767,0.610,0.750,0.799,0.781,0.221,0.695
601,0.249,0.767,0.609,0.750,0.799,0.780,0.218,0.694
602,0.248,0.767,0.608,0.750,0.799,0.780,0.217,0.694
603,0.246,0.766,0.608,0.749,0.799,0.780,0.215,0.693
604,0.245,0.766,0.608,0.749,0.799,0.779,0.214,0.693
605,0.244,0.766,0.608,0.749,0.798,0.779,0.213,0.693
606,0.243,0.765,0.608,0.748,0.798,0.779,0.212,0.692
607,0.242,0.765,0.607,0.748,0.798,0.779,0.211,0.692
608,0.241,0.764,0.607,0.748,0.798,0.778,0.210,0.692
609,0.240,0.764,0.607,0.748,0.798,0.778,0.209,0.692
610,0.239,0.764,0.607,0.747,0.798,0.778,0.208,0.691
611,0.238,0.764,0.606,0.747,0.797,0.778,0.208,0.691
612,0.237,0.763,0.606,0.746,0.797,0.777,0.207,0.691
613,0.236,0.763,0.606,0.746,0.797,0.777,0.206,0.691
614,0.235,0.763,0.606,0.746,0.797,0.777,0.205,0.690
615,0.234,0.762,0.605,0.746,0.796,0.776,0.204,0.690
616,0.233,0.762,0.605,0.745,0.796,0.776,0.203,0.690
617,0.232,0.761,0.605,0.745,0.796,0.776,0.202,0.689
618,0.231,0.761,0.605,0.744,0.796,0.776,0.201,0.689
619,0.230,0.760,0.605,0.744,0.795,0.775,0.200,0.688
620,0.229,0.760,0.604,0.744,0.795,0.775,0.199,0.688
621,0.228,0.760,0.604,0.743,0.795,0.774,0.198,0.688
622,0.227,0.759,0.604,0.743,0.795,0.774,0.197,0.687
623,0.226,0.759,0.603,0.743,0.794,0.774,0.197,0.687
624,0.225,0.758,0.603,0.742,0.794,0.774,0.196,0.687
625,0.224,0.758,0.603,0.741,0.794,0.773,0.195,0.686
626,0.223,0.757,0.603,0.741,0.793,0.773,0.194,0.686
627,0.222,0.757,0.603,0.741,0.793,0.772,0.193,0.685
628,0.221,0.756,0.602,0.740,0.793,0.772,0.192,0.685
629,0.220,0.756,0.602,0.740,0.792,0.772,0.191,0.685
630,0.219,0.755,0.601,0.739,0.792,0.771,0.190,0.684
631,0.218,0.755,0.601,0.739,0.792,0.771,0.189,0.684
632,0.217,0.754,0.601,0.738,0.792,0.771,0.188,0.683
633,0.217,0.753,0.601,0.738,0.791,0.770,0.188,0.683
634,0.216,0.753,0.600,0.737,0.791,0.770,0.187,0.683
635,0.215,0.753,0.600,0.737,0.790,0.769,0.186,0.682
636,0.214,0.752,0.600,0.736,0.790,0.769,0.185,0.682
637,0.213,0.751,0.599,0.736,0.790,0.768,0.184,0.681
638,0.212,0.751,0.599,0.735,0.789,0.768,0.184,0.681
639,0.211,0.750,0.599,0.735,0.789,0.767,0.183,0.680
640,0.210,0.750,0.599,0.734,0.788,0.767,0.182,0.680
641,0.209,0.749,0.598,0.734,0.788,0.766,0.181,0.680
642,0.208,0.748,0.598,0.733,0.788,0.766,0.180,0.679
643,0.208,0.748,0.598,0.733,0.787,0.766,0.180,0.679
644,0.207,0.747,0.597,0.732,0.787,0.765,0.179,0.678
645,0.206,0.747,0.597,0.732,0.787,0.765,0.178,0.678
646,0.205,0.746,0.597,0.731,0.786,0.764,0.177,0.678
647,0.204,0.746,0.596,0.731,0.786,0.764,0.176,0.677
648,0.204,0.745,0.596,0.730,0.785,0.764,0.176,0.677
649,0.203,0.745,0.596,0.730,0.785,0.763,0.175,0.676
650,0.202,0.744,0.596,0.729,0.784,0.763,0.174,0.676
651,0.201,0.744,0.595,0.729,0.784,0.762,0.173,0.675
652,0.200,0.743,0.595,0.728,0.783,0.762,0.172,0.675
653,0.199,0.742,0.594,0.728,0.783,0.761,0.171,0.674
654,0.199,0.742,0.594,0.727,0.783,0.761,0.170,0.674
655,0.198,0.741,0.594,0.727,0.783,0.760,0.169,0.674
656,0.197,0.741,0.593,0.726,0.782,0.760,0.168,0.673
657,0.196,0.740,0.593,0.726,0.781,0.759,0.167,0.672
658,0.195,0.740,0.592,0.725,0.781,0.759,0.166,0.672
659,0.194,0.739,0.592,0.725,0.781,0.759,0.165,0.672
660,0.193,0.738,0.592,0.724,0.780,0.758,0.164,0.671
661,0.193,0.738,0.591,0.724,0.780,0.757,0.164,0.671
662,0.192,0.737,0.591,0.723,0.780,0.757,0.163,0.670
663,0.192,0.737,0.591,0.723,0.779,0.757,0.162,0.670
664,0.191,0.736,0.591,0.723,0.779,0.757,0.162,0.670
665,0.191,0.736,0.590,0.722,0.779,0.756,0.161,0.670
666,0.190,0.736,0.590,0.722,0.778,0.755,0.161,0.669
667,0.189,0.735,0.590,0.721,0.778,0.755,0.160,0.669
668,0.189,0.735,0.589,0.721,0.778,0.755,0.160,0.669
669,0.188,0.734,0.589,0.720,0.777,0.754,0.159,0.668
670,0.188,0.734,0.589,0.720,0.777,0.754,0.158,0.668
671,0.187,0.734,0.589,0.719,0.777,0.754,0.158,0.668
672,0.187,0.733,0.589,0.719,0.776,0.754,0.158,0.667
673,0.186,0.732,0.588,0.719,0.776,0.753,0.157,0.667
674,0.186,0.732,0.588,0.718,0.776,0.752,0.156,0.666
675,0.185,0.732,0.588,0.718,0.775,0.752,0.156,0.666
676,0.185,0.731,0.587,0.718,0.775,0.752,0.155,0.666
677,0.184,0.730,0.587,0.717,0.774,0.752,0.155,0.666
678,0.184,0.730,0.587,0.716,0.774,0.751,0.154,0.665
679,0.183,0.729,0.587,0.716,0.774,0.750,0.153,0.665
680,0.183,0.729,0.586,0.716,0.773,0.750,0.153,0.664
681,0.182,0.728,0.586,0.715,0.773,0.750,0.152,0.664
682,0.181,0.728,0.586,0.715,0.773,0.749,0.152,0.663
683,0.181,0.727,0.585,0.714,0.772,0.749,0.151,0.663
684,0.180,0.727,0.585,0.714,0.772,0.748,0.150,0.663
685,0.179,0.726,0.585,0.713,0.771,0.748,0.150,0.662
686,0.179,0.725,0.584,0.712,0.771,0.748,0.149,0.662
687,0.179,0.725,0.584,0.711,0.771,0.747,0.149,0.661
688,0.178,0.724,0.583,0.711,0.770,0.747,0.148,0.661
689,0.177,0.723,0.583,0.710,0.769,0.746,0.147,0.660
690,0.176,0.722,0.583,0.709,0.769,0.746,0.146,0.660
691,0.175,0.722,0.582,0.709,0.768,0.745,0.145,0.659
692,0.175,0.721,0.582,0.708,0.768,0.744,0.145,0.659
693,0.174,0.720,0.581,0.707,0.767,0.744,0.144,0.658
694,0.173,0.719,0.581,0.706,0.767,0.743,0.142,0.657
695,0.172,0.718,0.580,0.705,0.766,0.742,0.141,0.657
696,0.171,0.717,0.580,0.705,0.765,0.741,0.140,0.656
697,0.170,0.716,0.579,0.704,0.765,0.740,0.139,0.655
698,0.169,0.715,0.578,0.703,0.764,0.740,0.138,0.655
699,0.168,0.714,0.578,0.702,0.763,0.739,0.137,0.654
700,0.167,0.713,0.577,0.701,0.762,0.738,0.136,0.653
701,0.166,0.712,0.576,0.699,0.761,0.737,0.135,0.652
702,0.165,0.711,0.575,0.698,0.761,0.736,0.133,0.652
703,0.164,0.709,0.575,0.698,0.760,0.735,0.132,0.651
704,0.163,0.709,0.574,0.697,0.759,0.734,0.131,0.650
705,0.162,0.707,0.574,0.696,0.758,0.733,0.130,0.649
706,0.161,0.706,0.573,0.694,0.757,0.732,0.128,0.648
707,0.160,0.705,0.572,0.694,0.756,0.731,0.127,0.647
708,0.160,0.704,0.571,0.692,0.755,0.730,0.126,0.646
709,0.159,0.703,0.571,0.691,0.755,0.729,0.125,0.646
710,0.158,0.702,0.570,0.690,0.754,0.728,0.124,0.645
711,0.157,0.700,0.569,0.689,0.753,0.727,0.122,0.644
712,0.156,0.699,0.568,0.688,0.752,0.726,0.121,0.643
713,0.155,0.698,0.568,0.687,0.751,0.725,0.120,0.642
714,0.154,0.697,0.567,0.686,0.751,0.724,0.118,0.641
715,0.153,0.696,0.566,0.685,0.750,0.723,0.117,0.641
716,0.153,0.695,0.565,0.684,0.749,0.722,0.116,0.640
717,0.152,0.694,0.564,0.682,0.748,0.722,0.115,0.639
718,0.151,0.692,0.563,0.681,0.747,0.721,0.114,0.638
719,0.150,0.691,0.562,0.680,0.746,0.720,0.112,0.637
720,0.149,0.689,0.561,0.679,0.745,0.719,0.111,0.636
721,0.148,0.688,0.561,0.678,0.745,0.717,0.110,0.636
722,0.148,0.688,0.560,0.677,0.744,0.717,0.108,0.635
723,0.147,0.687,0.560,0.676,0.743,0.716,0.107,0.634
724,0.146,0.686,0.559,0.675,0.742,0.715,0.106,0.633
