Start time (UTC), 2200 
 Sky conditions, CO-SDNV to CO-SDV 
 Other notes, 24-hr sampling period. Reunion Stakes (RS) visited every ~3 hrs. (1) pond @ intersection of stakes 203&205. (2) raised area of SSL@ intersection of stakes 203&206. (3) sediment mounds @intersection of stakes 203&207 (4) part raised SSL- some uneven surface @ intersection of stakes 203&211 
(5) stake 205 (6) vertical grains & crack @ stake 206  (7) pond @ stake 207  (8) stake 211, half uneven surface & level SSL.
Stern (STERN) visited every ~3 hrs. (1 A) clean area from July 5, (1B)  shoveled area from July 5. ~1cm standing water. (2) pond w very holey bottom (3) other end of same pond. w smoother bottom. (4) Dark pond. measurement centered over large white (previously crack). (5A)  clean level bare (SSL) ice on slope (5B) - shoveled off to observe SSL evolution. (6) very blue pond (7) very large tooth-like grains (old drained pond?) at edge of pond 6
ROV transect visited every ~6 hrs (with ROV transmittance & UAV albedo). 
 Ship latitude, 81.4779
 Ship longitude, 2.0458
Position, 1, 2, 3, 4, 5, 6, 7, 8
459,0.340,0.766,0.610,0.781,0.783,0.803,0.300,0.761
460,0.340,0.766,0.610,0.781,0.783,0.803,0.300,0.761
461,0.339,0.766,0.610,0.781,0.783,0.803,0.301,0.761
462,0.339,0.766,0.611,0.782,0.783,0.804,0.301,0.762
463,0.340,0.766,0.611,0.782,0.783,0.804,0.301,0.762
464,0.339,0.765,0.611,0.782,0.783,0.804,0.301,0.762
465,0.339,0.765,0.611,0.782,0.783,0.804,0.302,0.762
466,0.339,0.765,0.611,0.782,0.782,0.804,0.302,0.763
467,0.339,0.765,0.611,0.783,0.782,0.804,0.302,0.763
468,0.339,0.765,0.611,0.783,0.782,0.804,0.303,0.763
469,0.339,0.765,0.611,0.783,0.782,0.804,0.303,0.763
470,0.339,0.765,0.612,0.783,0.782,0.804,0.303,0.763
471,0.339,0.764,0.612,0.783,0.782,0.804,0.303,0.764
472,0.339,0.764,0.612,0.783,0.781,0.805,0.304,0.764
473,0.339,0.764,0.612,0.784,0.781,0.805,0.304,0.764
474,0.339,0.764,0.612,0.784,0.781,0.805,0.304,0.764
475,0.339,0.764,0.612,0.784,0.781,0.805,0.304,0.764
476,0.339,0.764,0.612,0.784,0.781,0.805,0.304,0.764
477,0.339,0.763,0.612,0.784,0.781,0.805,0.305,0.765
478,0.338,0.763,0.612,0.784,0.781,0.805,0.305,0.765
479,0.338,0.763,0.612,0.784,0.780,0.805,0.305,0.765
480,0.338,0.763,0.612,0.784,0.780,0.805,0.305,0.765
481,0.338,0.763,0.612,0.784,0.780,0.805,0.305,0.765
482,0.338,0.763,0.613,0.785,0.780,0.805,0.305,0.765
483,0.337,0.763,0.612,0.785,0.780,0.805,0.305,0.765
484,0.337,0.762,0.612,0.785,0.779,0.806,0.305,0.766
485,0.337,0.762,0.613,0.785,0.779,0.806,0.305,0.766
486,0.337,0.762,0.613,0.785,0.779,0.806,0.305,0.766
487,0.337,0.762,0.613,0.785,0.778,0.806,0.305,0.766
488,0.336,0.761,0.612,0.785,0.778,0.806,0.305,0.766
489,0.336,0.761,0.612,0.785,0.778,0.806,0.305,0.766
490,0.336,0.761,0.613,0.786,0.778,0.806,0.305,0.766
491,0.336,0.761,0.613,0.786,0.778,0.806,0.305,0.766
492,0.335,0.761,0.613,0.786,0.778,0.806,0.305,0.766
493,0.335,0.761,0.613,0.786,0.777,0.806,0.305,0.767
494,0.335,0.760,0.613,0.786,0.777,0.806,0.305,0.767
495,0.334,0.760,0.613,0.786,0.777,0.806,0.305,0.767
496,0.334,0.760,0.613,0.786,0.777,0.806,0.305,0.767
497,0.334,0.760,0.613,0.786,0.777,0.806,0.305,0.767
498,0.334,0.759,0.613,0.786,0.777,0.806,0.305,0.767
499,0.333,0.759,0.613,0.787,0.776,0.806,0.305,0.767
500,0.333,0.759,0.613,0.787,0.776,0.806,0.306,0.767
501,0.333,0.759,0.613,0.787,0.776,0.806,0.306,0.767
502,0.332,0.759,0.613,0.787,0.776,0.806,0.305,0.767
503,0.332,0.759,0.613,0.787,0.776,0.806,0.305,0.767
504,0.331,0.758,0.613,0.787,0.776,0.806,0.305,0.768
505,0.331,0.758,0.613,0.787,0.775,0.807,0.305,0.768
506,0.331,0.758,0.613,0.787,0.775,0.807,0.305,0.768
507,0.330,0.758,0.613,0.787,0.775,0.807,0.305,0.768
508,0.329,0.758,0.613,0.787,0.775,0.807,0.305,0.768
509,0.329,0.757,0.613,0.787,0.774,0.807,0.305,0.768
510,0.328,0.757,0.613,0.787,0.774,0.807,0.304,0.768
511,0.328,0.757,0.613,0.787,0.774,0.807,0.304,0.768
512,0.327,0.757,0.613,0.787,0.774,0.807,0.304,0.768
513,0.327,0.757,0.613,0.787,0.774,0.807,0.304,0.768
514,0.326,0.756,0.613,0.787,0.773,0.806,0.303,0.768
515,0.326,0.756,0.613,0.788,0.773,0.806,0.303,0.768
516,0.325,0.756,0.613,0.788,0.773,0.806,0.304,0.768
517,0.325,0.756,0.613,0.788,0.773,0.806,0.304,0.768
518,0.325,0.756,0.613,0.788,0.773,0.807,0.303,0.768
519,0.324,0.755,0.613,0.788,0.773,0.807,0.303,0.768
520,0.324,0.755,0.613,0.788,0.772,0.807,0.303,0.768
521,0.324,0.755,0.613,0.788,0.772,0.807,0.304,0.769
522,0.323,0.755,0.613,0.788,0.772,0.807,0.304,0.768
523,0.323,0.754,0.614,0.788,0.771,0.807,0.303,0.768
524,0.322,0.754,0.613,0.788,0.771,0.807,0.303,0.768
525,0.322,0.754,0.613,0.788,0.771,0.807,0.303,0.768
526,0.322,0.754,0.613,0.788,0.771,0.807,0.303,0.768
527,0.321,0.754,0.613,0.788,0.771,0.807,0.303,0.768
528,0.321,0.753,0.613,0.788,0.770,0.807,0.303,0.768
529,0.320,0.753,0.613,0.788,0.770,0.807,0.303,0.769
530,0.320,0.753,0.613,0.788,0.770,0.807,0.303,0.768
531,0.319,0.753,0.613,0.788,0.770,0.807,0.303,0.768
532,0.319,0.752,0.613,0.788,0.769,0.807,0.303,0.768
533,0.318,0.752,0.613,0.788,0.769,0.806,0.302,0.768
534,0.318,0.752,0.613,0.788,0.769,0.806,0.302,0.768
535,0.317,0.752,0.613,0.788,0.769,0.807,0.302,0.768
536,0.317,0.751,0.613,0.788,0.769,0.806,0.302,0.768
537,0.316,0.751,0.613,0.788,0.768,0.806,0.302,0.768
538,0.316,0.751,0.613,0.788,0.768,0.806,0.302,0.768
539,0.315,0.751,0.613,0.788,0.768,0.806,0.301,0.768
540,0.314,0.750,0.613,0.788,0.768,0.806,0.301,0.768
541,0.314,0.750,0.613,0.788,0.767,0.806,0.301,0.768
542,0.313,0.750,0.613,0.788,0.767,0.806,0.300,0.768
543,0.312,0.749,0.613,0.787,0.767,0.806,0.300,0.768
544,0.312,0.749,0.613,0.787,0.767,0.806,0.299,0.768
545,0.311,0.749,0.612,0.787,0.766,0.806,0.299,0.768
546,0.310,0.749,0.612,0.787,0.766,0.806,0.299,0.767
547,0.310,0.748,0.612,0.787,0.766,0.805,0.298,0.767
548,0.309,0.748,0.612,0.787,0.765,0.805,0.298,0.767
549,0.308,0.748,0.612,0.787,0.765,0.805,0.297,0.767
550,0.307,0.747,0.612,0.787,0.765,0.805,0.297,0.767
551,0.307,0.747,0.612,0.787,0.765,0.805,0.296,0.767
552,0.306,0.747,0.612,0.787,0.764,0.805,0.296,0.767
553,0.305,0.746,0.612,0.787,0.764,0.805,0.295,0.767
554,0.305,0.746,0.611,0.786,0.764,0.805,0.295,0.766
555,0.304,0.746,0.611,0.786,0.763,0.805,0.295,0.766
556,0.303,0.746,0.611,0.786,0.763,0.804,0.294,0.766
557,0.302,0.745,0.611,0.786,0.763,0.804,0.294,0.766
558,0.302,0.745,0.611,0.786,0.763,0.804,0.293,0.766
559,0.301,0.745,0.611,0.786,0.762,0.804,0.293,0.766
560,0.300,0.744,0.611,0.786,0.762,0.804,0.292,0.766
561,0.300,0.744,0.610,0.786,0.762,0.804,0.292,0.766
562,0.299,0.744,0.610,0.786,0.761,0.804,0.291,0.765
563,0.298,0.743,0.610,0.786,0.761,0.804,0.290,0.765
564,0.297,0.743,0.610,0.785,0.761,0.803,0.290,0.765
565,0.296,0.743,0.610,0.785,0.761,0.803,0.290,0.765
566,0.296,0.742,0.610,0.785,0.760,0.803,0.289,0.765
567,0.295,0.742,0.609,0.785,0.760,0.803,0.288,0.765
568,0.294,0.742,0.609,0.785,0.760,0.803,0.288,0.764
569,0.293,0.742,0.609,0.785,0.759,0.803,0.287,0.764
570,0.292,0.741,0.609,0.784,0.759,0.802,0.286,0.764
571,0.291,0.741,0.609,0.784,0.759,0.802,0.285,0.764
572,0.290,0.741,0.608,0.784,0.759,0.802,0.284,0.764
573,0.289,0.740,0.608,0.784,0.758,0.802,0.284,0.763
574,0.288,0.740,0.608,0.784,0.758,0.802,0.283,0.763
575,0.287,0.740,0.608,0.784,0.758,0.802,0.281,0.763
576,0.286,0.739,0.607,0.784,0.757,0.802,0.280,0.763
577,0.285,0.739,0.607,0.783,0.757,0.801,0.279,0.763
578,0.284,0.739,0.607,0.783,0.757,0.801,0.278,0.762
579,0.283,0.738,0.607,0.783,0.756,0.801,0.277,0.762
580,0.281,0.738,0.606,0.782,0.756,0.801,0.276,0.762
581,0.280,0.737,0.606,0.782,0.756,0.801,0.274,0.761
582,0.279,0.737,0.606,0.782,0.756,0.801,0.273,0.761
583,0.277,0.737,0.605,0.782,0.755,0.800,0.271,0.761
584,0.276,0.736,0.605,0.782,0.755,0.800,0.270,0.760
585,0.274,0.736,0.604,0.782,0.755,0.800,0.268,0.760
586,0.273,0.736,0.604,0.781,0.755,0.800,0.267,0.760
587,0.272,0.736,0.604,0.781,0.754,0.800,0.265,0.759
588,0.270,0.735,0.603,0.781,0.754,0.799,0.263,0.759
589,0.268,0.735,0.603,0.781,0.754,0.799,0.261,0.758
590,0.267,0.735,0.602,0.780,0.754,0.799,0.259,0.758
591,0.265,0.734,0.602,0.780,0.753,0.799,0.258,0.758
592,0.264,0.734,0.602,0.780,0.753,0.798,0.256,0.757
593,0.262,0.733,0.601,0.779,0.753,0.798,0.254,0.757
594,0.260,0.733,0.601,0.779,0.752,0.797,0.252,0.756
595,0.258,0.732,0.600,0.779,0.752,0.797,0.250,0.756
596,0.256,0.732,0.600,0.778,0.751,0.797,0.248,0.755
597,0.254,0.731,0.599,0.778,0.751,0.797,0.245,0.755
598,0.252,0.731,0.599,0.778,0.751,0.797,0.242,0.755
599,0.250,0.730,0.598,0.777,0.750,0.796,0.240,0.754
600,0.248,0.730,0.597,0.777,0.750,0.796,0.237,0.754
601,0.246,0.729,0.597,0.777,0.750,0.796,0.235,0.753
602,0.244,0.729,0.596,0.776,0.749,0.795,0.233,0.753
603,0.243,0.729,0.596,0.776,0.749,0.795,0.232,0.753
604,0.242,0.728,0.596,0.776,0.749,0.795,0.231,0.752
605,0.240,0.728,0.595,0.776,0.748,0.795,0.230,0.752
606,0.239,0.728,0.595,0.775,0.748,0.795,0.228,0.752
607,0.238,0.727,0.595,0.775,0.748,0.795,0.227,0.751
608,0.237,0.727,0.595,0.775,0.747,0.795,0.227,0.751
609,0.236,0.727,0.594,0.775,0.747,0.794,0.226,0.751
610,0.236,0.726,0.594,0.775,0.747,0.794,0.225,0.751
611,0.235,0.726,0.594,0.774,0.747,0.793,0.224,0.751
612,0.234,0.725,0.594,0.774,0.746,0.793,0.223,0.750
613,0.233,0.725,0.594,0.774,0.746,0.793,0.222,0.750
614,0.232,0.724,0.594,0.773,0.746,0.793,0.221,0.750
615,0.231,0.724,0.593,0.773,0.745,0.793,0.220,0.750
616,0.230,0.724,0.593,0.773,0.745,0.792,0.219,0.749
617,0.229,0.723,0.592,0.772,0.745,0.792,0.218,0.749
618,0.228,0.723,0.592,0.772,0.744,0.792,0.218,0.749
619,0.227,0.722,0.592,0.771,0.744,0.792,0.217,0.748
620,0.226,0.722,0.592,0.771,0.744,0.792,0.216,0.748
621,0.225,0.721,0.592,0.771,0.743,0.791,0.215,0.748
622,0.224,0.721,0.591,0.771,0.743,0.791,0.214,0.748
623,0.223,0.721,0.591,0.771,0.743,0.791,0.213,0.748
624,0.222,0.720,0.591,0.770,0.743,0.791,0.212,0.747
625,0.221,0.720,0.590,0.770,0.742,0.790,0.211,0.747
626,0.220,0.719,0.590,0.769,0.742,0.790,0.210,0.746
627,0.219,0.719,0.590,0.769,0.741,0.789,0.209,0.746
628,0.218,0.718,0.590,0.768,0.741,0.789,0.208,0.746
629,0.217,0.717,0.589,0.768,0.740,0.789,0.207,0.745
630,0.216,0.717,0.589,0.767,0.740,0.788,0.206,0.745
631,0.215,0.716,0.589,0.767,0.739,0.788,0.205,0.745
632,0.214,0.716,0.588,0.767,0.739,0.788,0.204,0.744
633,0.213,0.715,0.588,0.766,0.738,0.787,0.203,0.744
634,0.212,0.715,0.588,0.766,0.738,0.787,0.203,0.744
635,0.211,0.714,0.587,0.765,0.738,0.787,0.202,0.743
636,0.210,0.714,0.587,0.765,0.738,0.786,0.201,0.743
637,0.209,0.713,0.587,0.765,0.737,0.786,0.200,0.743
638,0.209,0.713,0.586,0.764,0.737,0.785,0.199,0.742
639,0.208,0.712,0.586,0.764,0.736,0.785,0.198,0.742
640,0.207,0.711,0.586,0.763,0.736,0.785,0.197,0.741
641,0.206,0.711,0.585,0.763,0.735,0.784,0.196,0.741
642,0.205,0.710,0.585,0.762,0.735,0.784,0.195,0.740
643,0.204,0.710,0.585,0.762,0.734,0.784,0.195,0.740
644,0.203,0.709,0.584,0.761,0.734,0.783,0.194,0.740
645,0.202,0.709,0.584,0.761,0.734,0.783,0.193,0.739
646,0.202,0.708,0.584,0.760,0.733,0.782,0.192,0.739
647,0.201,0.708,0.584,0.760,0.733,0.782,0.191,0.738
648,0.200,0.707,0.583,0.759,0.733,0.781,0.191,0.738
649,0.199,0.707,0.583,0.759,0.732,0.781,0.190,0.738
650,0.198,0.706,0.582,0.759,0.731,0.780,0.189,0.737
651,0.197,0.705,0.582,0.758,0.731,0.780,0.188,0.737
652,0.197,0.705,0.582,0.758,0.730,0.780,0.187,0.737
653,0.196,0.704,0.581,0.757,0.730,0.780,0.186,0.736
654,0.195,0.704,0.581,0.757,0.730,0.779,0.185,0.736
655,0.194,0.703,0.581,0.756,0.729,0.779,0.184,0.735
656,0.193,0.703,0.581,0.756,0.729,0.778,0.183,0.735
657,0.192,0.702,0.580,0.755,0.728,0.778,0.182,0.735
658,0.191,0.702,0.579,0.755,0.728,0.778,0.181,0.734
659,0.191,0.701,0.579,0.754,0.728,0.777,0.180,0.734
660,0.190,0.700,0.579,0.754,0.727,0.777,0.179,0.733
661,0.189,0.700,0.578,0.754,0.727,0.776,0.178,0.733
662,0.189,0.700,0.578,0.753,0.726,0.776,0.178,0.733
663,0.188,0.699,0.578,0.753,0.726,0.776,0.177,0.733
664,0.188,0.699,0.577,0.753,0.725,0.775,0.176,0.732
665,0.187,0.698,0.577,0.752,0.725,0.775,0.176,0.732
666,0.186,0.698,0.577,0.752,0.724,0.775,0.175,0.732
667,0.186,0.697,0.577,0.752,0.724,0.774,0.174,0.731
668,0.186,0.697,0.576,0.751,0.724,0.774,0.174,0.731
669,0.185,0.696,0.576,0.751,0.724,0.774,0.173,0.731
670,0.184,0.696,0.576,0.750,0.723,0.773,0.173,0.730
671,0.184,0.695,0.576,0.750,0.723,0.773,0.172,0.730
672,0.183,0.695,0.575,0.750,0.723,0.773,0.172,0.730
673,0.183,0.695,0.575,0.749,0.722,0.772,0.171,0.729
674,0.182,0.694,0.575,0.749,0.721,0.772,0.170,0.729
675,0.182,0.693,0.574,0.749,0.721,0.771,0.170,0.729
676,0.181,0.693,0.574,0.748,0.721,0.771,0.169,0.729
677,0.181,0.693,0.574,0.748,0.720,0.771,0.169,0.728
678,0.180,0.692,0.573,0.747,0.720,0.771,0.168,0.728
679,0.180,0.692,0.573,0.747,0.720,0.770,0.167,0.727
680,0.179,0.691,0.573,0.746,0.719,0.770,0.167,0.727
681,0.178,0.691,0.573,0.746,0.719,0.769,0.166,0.727
682,0.178,0.690,0.572,0.746,0.718,0.769,0.166,0.726
683,0.177,0.689,0.572,0.745,0.718,0.768,0.165,0.726
684,0.177,0.689,0.572,0.744,0.718,0.768,0.164,0.726
685,0.176,0.689,0.571,0.744,0.718,0.768,0.163,0.725
686,0.176,0.688,0.571,0.743,0.718,0.767,0.163,0.724
687,0.175,0.688,0.571,0.743,0.718,0.767,0.162,0.724
688,0.174,0.687,0.571,0.742,0.717,0.766,0.161,0.723
689,0.174,0.686,0.570,0.741,0.716,0.765,0.160,0.723
690,0.173,0.685,0.570,0.741,0.716,0.765,0.160,0.722
691,0.172,0.685,0.569,0.740,0.715,0.765,0.159,0.722
692,0.171,0.684,0.569,0.739,0.714,0.764,0.158,0.721
693,0.170,0.683,0.569,0.739,0.714,0.763,0.157,0.721
694,0.169,0.683,0.568,0.738,0.713,0.762,0.156,0.720
695,0.169,0.682,0.567,0.737,0.713,0.762,0.155,0.720
696,0.168,0.681,0.567,0.736,0.711,0.761,0.154,0.719
697,0.167,0.680,0.566,0.736,0.711,0.761,0.152,0.718
698,0.166,0.679,0.566,0.735,0.710,0.760,0.151,0.718
699,0.165,0.678,0.565,0.734,0.710,0.759,0.150,0.717
700,0.164,0.677,0.564,0.733,0.709,0.758,0.148,0.716
701,0.163,0.676,0.564,0.732,0.709,0.757,0.147,0.715
702,0.162,0.675,0.563,0.731,0.707,0.756,0.146,0.714
703,0.161,0.674,0.563,0.730,0.706,0.755,0.144,0.714
704,0.160,0.673,0.562,0.729,0.705,0.755,0.143,0.713
705,0.159,0.672,0.561,0.728,0.705,0.754,0.142,0.712
706,0.158,0.671,0.560,0.727,0.704,0.753,0.140,0.711
707,0.157,0.669,0.560,0.726,0.703,0.752,0.139,0.711
708,0.156,0.668,0.559,0.725,0.702,0.751,0.138,0.710
709,0.155,0.667,0.558,0.724,0.701,0.750,0.137,0.709
710,0.155,0.666,0.558,0.723,0.701,0.749,0.135,0.708
711,0.154,0.665,0.557,0.722,0.700,0.748,0.134,0.707
712,0.153,0.664,0.556,0.721,0.699,0.747,0.133,0.707
713,0.152,0.663,0.556,0.720,0.698,0.747,0.131,0.706
714,0.151,0.662,0.555,0.719,0.698,0.746,0.130,0.705
715,0.150,0.662,0.554,0.718,0.697,0.745,0.129,0.704
716,0.149,0.661,0.554,0.717,0.697,0.744,0.127,0.703
717,0.149,0.660,0.554,0.716,0.698,0.742,0.126,0.701
718,0.148,0.659,0.553,0.715,0.697,0.741,0.124,0.700
719,0.147,0.659,0.552,0.714,0.697,0.740,0.123,0.699
720,0.146,0.657,0.551,0.713,0.695,0.739,0.121,0.699
721,0.146,0.656,0.551,0.712,0.693,0.739,0.120,0.699
722,0.145,0.655,0.550,0.711,0.693,0.738,0.119,0.698
723,0.144,0.654,0.549,0.710,0.693,0.737,0.118,0.697
724,0.144,0.654,0.549,0.709,0.692,0.736,0.117,0.696
