Start time (UTC), 2002 
 Sky conditions, CO-SDNV to CO-SDV 
 Other notes, 24-hr sampling period. Reunion Stakes (RS) visited every ~3 hrs. (1) pond @ intersection of stakes 203&205. (2) raised area of SSL@ intersection of stakes 203&206. (3) sediment mounds @intersection of stakes 203&207 (4) part raised SSL- some uneven surface @ intersection of stakes 203&211 
(5) stake 205 (6) vertical grains & crack @ stake 206  (7) pond @ stake 207  (8) stake 211, half uneven surface & level SSL.
Stern (STERN) visited every ~3 hrs. (1 A) clean area from July 5, (1B)  shoveled area from July 5. ~1cm standing water. (2) pond w very holey bottom (3) other end of same pond. w smoother bottom. (4) Dark pond. measurement centered over large white (previously crack). (5A)  clean level bare (SSL) ice on slope (5B) - shoveled off to observe SSL evolution. (6) very blue pond (7) very large tooth-like grains (old drained pond?) at edge of pond 6
ROV transect visited every ~6 hrs (with ROV transmittance & UAV albedo). 
 Ship latitude, 81.4816
 Ship longitude, 2.12905
Position, 1, 2, 3, 4, 5, 6, 7, 8
Surface type, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
Surface thickness (cm),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Notes, CO-SDNV. Amy (notes/photos/depths. NIR/microCT...,                                               NaN,                                               NaN,                                               NaN,                                               NaN,                                               NaN,                                               NaN,                                               NaN
Change in incident (%),30.0, 20.0, 10.0, 30.0, 20.0, 0.0, 10.0, 10.0
Wavelengths,Albedo0,Albedo1,Albedo2,Albedo3,Albedo4,Albedo5,Albedo6,Albedo7
490,0.313,0.793,0.655,0.758,0.798,0.784,0.277,0.689
491,0.312,0.793,0.655,0.758,0.798,0.785,0.277,0.689
492,0.312,0.793,0.656,0.758,0.798,0.784,0.276,0.688
493,0.311,0.793,0.656,0.758,0.798,0.784,0.276,0.688
494,0.311,0.793,0.657,0.758,0.798,0.784,0.276,0.688
495,0.311,0.793,0.657,0.758,0.798,0.784,0.276,0.688
496,0.310,0.793,0.657,0.758,0.798,0.784,0.276,0.687
497,0.310,0.793,0.658,0.758,0.798,0.784,0.276,0.687
498,0.310,0.793,0.658,0.758,0.798,0.784,0.276,0.687
499,0.309,0.793,0.659,0.758,0.798,0.784,0.276,0.687
500,0.309,0.793,0.659,0.758,0.798,0.784,0.275,0.687
501,0.308,0.793,0.659,0.758,0.798,0.784,0.275,0.686
502,0.308,0.793,0.660,0.758,0.798,0.784,0.275,0.686
503,0.307,0.793,0.660,0.758,0.798,0.784,0.275,0.686
504,0.307,0.794,0.660,0.757,0.798,0.784,0.275,0.685
505,0.306,0.794,0.661,0.757,0.798,0.784,0.275,0.685
506,0.306,0.794,0.661,0.757,0.798,0.784,0.274,0.685
507,0.305,0.794,0.662,0.757,0.798,0.784,0.274,0.685
508,0.305,0.794,0.662,0.757,0.798,0.784,0.274,0.685
509,0.304,0.794,0.662,0.757,0.798,0.784,0.273,0.684
510,0.303,0.794,0.662,0.757,0.798,0.784,0.273,0.684
511,0.303,0.794,0.663,0.757,0.797,0.784,0.273,0.684
512,0.302,0.794,0.663,0.757,0.797,0.784,0.272,0.683
513,0.302,0.794,0.663,0.757,0.797,0.784,0.272,0.683
514,0.301,0.794,0.663,0.757,0.797,0.784,0.272,0.683
515,0.301,0.794,0.664,0.757,0.797,0.784,0.272,0.683
516,0.300,0.794,0.664,0.757,0.797,0.784,0.272,0.682
517,0.300,0.794,0.664,0.757,0.797,0.784,0.271,0.682
518,0.299,0.794,0.665,0.757,0.797,0.784,0.271,0.682
519,0.299,0.794,0.665,0.757,0.797,0.784,0.271,0.682
520,0.299,0.794,0.665,0.756,0.797,0.784,0.271,0.682
521,0.298,0.794,0.666,0.756,0.797,0.784,0.271,0.681
522,0.298,0.794,0.666,0.756,0.797,0.784,0.271,0.681
523,0.297,0.794,0.666,0.756,0.797,0.784,0.271,0.681
524,0.297,0.794,0.667,0.756,0.797,0.784,0.271,0.681
525,0.297,0.794,0.667,0.756,0.797,0.784,0.270,0.680
526,0.296,0.794,0.667,0.756,0.797,0.784,0.270,0.680
527,0.296,0.794,0.668,0.756,0.797,0.783,0.270,0.680
528,0.295,0.794,0.668,0.756,0.797,0.783,0.270,0.680
529,0.295,0.794,0.668,0.756,0.797,0.783,0.270,0.679
530,0.294,0.794,0.668,0.756,0.797,0.783,0.270,0.679
531,0.293,0.794,0.669,0.756,0.797,0.783,0.269,0.679
532,0.293,0.794,0.669,0.756,0.797,0.783,0.269,0.679
533,0.292,0.794,0.669,0.755,0.797,0.783,0.269,0.678
534,0.292,0.794,0.669,0.755,0.797,0.783,0.269,0.678
535,0.291,0.793,0.670,0.755,0.796,0.783,0.268,0.677
536,0.291,0.793,0.670,0.755,0.796,0.783,0.268,0.677
537,0.290,0.793,0.670,0.755,0.796,0.783,0.268,0.677
538,0.290,0.793,0.670,0.755,0.796,0.783,0.267,0.677
539,0.289,0.793,0.671,0.755,0.796,0.783,0.267,0.676
540,0.288,0.793,0.671,0.754,0.796,0.782,0.267,0.676
541,0.288,0.793,0.671,0.754,0.796,0.782,0.266,0.676
542,0.287,0.793,0.671,0.754,0.796,0.782,0.266,0.676
543,0.286,0.793,0.671,0.754,0.796,0.782,0.265,0.675
544,0.286,0.793,0.671,0.754,0.796,0.782,0.265,0.675
545,0.285,0.793,0.672,0.754,0.795,0.782,0.265,0.675
546,0.284,0.792,0.672,0.753,0.795,0.782,0.264,0.674
547,0.284,0.793,0.672,0.753,0.795,0.782,0.264,0.674
548,0.283,0.792,0.672,0.753,0.795,0.781,0.263,0.674
549,0.282,0.792,0.672,0.753,0.795,0.781,0.262,0.673
550,0.281,0.792,0.672,0.753,0.795,0.781,0.262,0.673
551,0.281,0.792,0.672,0.752,0.795,0.781,0.262,0.673
552,0.280,0.792,0.672,0.752,0.794,0.781,0.261,0.672
553,0.279,0.792,0.672,0.752,0.794,0.781,0.260,0.672
554,0.279,0.791,0.673,0.752,0.794,0.780,0.260,0.672
555,0.278,0.791,0.673,0.752,0.794,0.780,0.260,0.671
556,0.277,0.791,0.673,0.752,0.794,0.780,0.259,0.671
557,0.277,0.791,0.673,0.751,0.794,0.780,0.259,0.671
558,0.276,0.791,0.673,0.751,0.794,0.780,0.258,0.670
559,0.275,0.791,0.673,0.751,0.793,0.780,0.258,0.670
560,0.274,0.791,0.673,0.751,0.793,0.779,0.257,0.669
561,0.274,0.790,0.673,0.751,0.793,0.779,0.257,0.669
562,0.273,0.790,0.673,0.750,0.793,0.779,0.256,0.669
563,0.272,0.790,0.674,0.750,0.793,0.779,0.256,0.668
564,0.271,0.790,0.674,0.750,0.793,0.779,0.255,0.668
565,0.271,0.790,0.674,0.750,0.793,0.779,0.254,0.667
566,0.270,0.790,0.674,0.749,0.792,0.779,0.254,0.667
567,0.269,0.790,0.674,0.749,0.792,0.778,0.253,0.667
568,0.268,0.790,0.674,0.749,0.792,0.778,0.252,0.666
569,0.267,0.789,0.674,0.749,0.792,0.778,0.251,0.666
570,0.266,0.789,0.674,0.749,0.792,0.778,0.251,0.665
571,0.266,0.789,0.674,0.748,0.792,0.778,0.250,0.665
572,0.265,0.789,0.674,0.748,0.791,0.778,0.249,0.665
573,0.264,0.789,0.674,0.748,0.791,0.777,0.248,0.664
574,0.263,0.789,0.674,0.747,0.791,0.777,0.247,0.664
575,0.262,0.788,0.674,0.747,0.791,0.777,0.246,0.663
576,0.261,0.788,0.674,0.747,0.791,0.777,0.245,0.663
577,0.260,0.788,0.674,0.747,0.791,0.777,0.244,0.663
578,0.259,0.788,0.674,0.746,0.790,0.776,0.243,0.662
579,0.257,0.788,0.673,0.746,0.790,0.776,0.242,0.662
580,0.256,0.788,0.673,0.746,0.790,0.776,0.241,0.661
581,0.255,0.788,0.673,0.746,0.790,0.776,0.240,0.661
582,0.254,0.787,0.673,0.745,0.790,0.776,0.238,0.661
583,0.253,0.787,0.672,0.745,0.790,0.776,0.237,0.660
584,0.252,0.787,0.672,0.745,0.790,0.775,0.236,0.660
585,0.250,0.787,0.672,0.744,0.789,0.775,0.234,0.659
586,0.249,0.787,0.672,0.744,0.789,0.775,0.233,0.659
587,0.248,0.786,0.672,0.744,0.789,0.775,0.231,0.658
588,0.246,0.786,0.672,0.744,0.789,0.774,0.230,0.658
589,0.245,0.786,0.671,0.743,0.788,0.774,0.228,0.657
590,0.243,0.786,0.671,0.743,0.788,0.774,0.226,0.656
591,0.242,0.786,0.671,0.742,0.788,0.774,0.225,0.656
592,0.240,0.785,0.671,0.742,0.788,0.774,0.223,0.655
593,0.239,0.785,0.670,0.742,0.788,0.773,0.221,0.655
594,0.237,0.785,0.670,0.741,0.787,0.773,0.220,0.654
595,0.236,0.784,0.669,0.741,0.787,0.773,0.218,0.654
596,0.234,0.784,0.669,0.741,0.787,0.773,0.216,0.653
597,0.232,0.784,0.668,0.740,0.787,0.772,0.213,0.652
598,0.230,0.784,0.668,0.740,0.787,0.772,0.211,0.652
599,0.228,0.784,0.667,0.739,0.787,0.772,0.209,0.651
600,0.226,0.783,0.667,0.739,0.786,0.772,0.207,0.651
601,0.225,0.783,0.666,0.738,0.786,0.771,0.204,0.650
602,0.224,0.783,0.666,0.738,0.786,0.771,0.203,0.650
603,0.222,0.782,0.665,0.738,0.786,0.771,0.202,0.649
604,0.221,0.782,0.665,0.738,0.786,0.771,0.200,0.649
605,0.220,0.782,0.665,0.737,0.786,0.771,0.199,0.649
606,0.219,0.782,0.665,0.737,0.785,0.771,0.198,0.648
607,0.218,0.782,0.665,0.737,0.785,0.770,0.198,0.648
608,0.218,0.782,0.665,0.736,0.785,0.770,0.197,0.647
609,0.217,0.781,0.665,0.736,0.785,0.770,0.196,0.647
610,0.216,0.781,0.665,0.736,0.785,0.770,0.195,0.647
611,0.215,0.781,0.665,0.736,0.785,0.770,0.194,0.647
612,0.214,0.781,0.664,0.735,0.784,0.770,0.193,0.646
613,0.213,0.780,0.664,0.735,0.784,0.769,0.193,0.646
614,0.212,0.780,0.664,0.734,0.784,0.769,0.192,0.646
615,0.211,0.780,0.664,0.734,0.784,0.769,0.191,0.645
616,0.210,0.780,0.664,0.734,0.784,0.769,0.190,0.645
617,0.210,0.779,0.664,0.734,0.784,0.768,0.189,0.644
618,0.209,0.779,0.664,0.733,0.783,0.768,0.188,0.644
619,0.208,0.779,0.664,0.733,0.783,0.768,0.188,0.644
620,0.207,0.779,0.663,0.732,0.783,0.768,0.187,0.644
621,0.206,0.778,0.663,0.732,0.783,0.768,0.186,0.643
622,0.205,0.778,0.663,0.732,0.782,0.767,0.185,0.643
623,0.204,0.777,0.663,0.731,0.782,0.767,0.184,0.642
624,0.203,0.777,0.663,0.731,0.782,0.767,0.183,0.642
625,0.203,0.777,0.663,0.730,0.782,0.767,0.182,0.641
626,0.202,0.776,0.663,0.730,0.781,0.766,0.181,0.641
627,0.201,0.776,0.663,0.729,0.781,0.766,0.181,0.640
628,0.200,0.776,0.663,0.729,0.781,0.766,0.180,0.640
629,0.199,0.775,0.662,0.729,0.780,0.765,0.179,0.639
630,0.198,0.775,0.662,0.728,0.780,0.765,0.178,0.639
631,0.197,0.774,0.662,0.728,0.780,0.765,0.177,0.638
632,0.196,0.774,0.662,0.727,0.779,0.764,0.176,0.638
633,0.196,0.774,0.661,0.727,0.779,0.764,0.176,0.638
634,0.195,0.773,0.661,0.726,0.779,0.764,0.175,0.637
635,0.194,0.773,0.661,0.726,0.779,0.763,0.174,0.637
636,0.193,0.772,0.661,0.726,0.778,0.763,0.173,0.637
637,0.192,0.772,0.660,0.725,0.778,0.763,0.173,0.636
638,0.192,0.772,0.660,0.724,0.778,0.762,0.172,0.636
639,0.191,0.771,0.660,0.724,0.777,0.762,0.171,0.635
640,0.190,0.770,0.659,0.724,0.777,0.762,0.170,0.635
641,0.189,0.770,0.660,0.723,0.777,0.761,0.169,0.634
642,0.188,0.770,0.659,0.723,0.776,0.761,0.169,0.634
643,0.188,0.769,0.659,0.722,0.776,0.760,0.168,0.634
644,0.187,0.769,0.659,0.722,0.775,0.760,0.167,0.633
645,0.186,0.768,0.659,0.721,0.775,0.760,0.166,0.633
646,0.185,0.767,0.658,0.721,0.774,0.759,0.166,0.632
647,0.185,0.767,0.658,0.720,0.774,0.759,0.165,0.632
648,0.184,0.767,0.658,0.720,0.774,0.758,0.164,0.631
649,0.183,0.766,0.658,0.719,0.774,0.758,0.163,0.631
650,0.183,0.765,0.657,0.719,0.773,0.758,0.163,0.630
651,0.182,0.765,0.657,0.718,0.773,0.757,0.162,0.630
652,0.181,0.765,0.657,0.718,0.772,0.757,0.161,0.629
653,0.180,0.764,0.657,0.717,0.772,0.756,0.160,0.629
654,0.179,0.764,0.656,0.717,0.772,0.756,0.159,0.628
655,0.179,0.764,0.656,0.716,0.771,0.756,0.158,0.628
656,0.178,0.763,0.656,0.716,0.771,0.755,0.157,0.628
657,0.177,0.762,0.655,0.715,0.770,0.755,0.156,0.627
658,0.176,0.761,0.655,0.715,0.770,0.755,0.155,0.627
659,0.176,0.761,0.654,0.714,0.770,0.754,0.155,0.626
