Start time (UTC), 1202 
 Sky conditions, CO-SDNV to CO-SDV 
 Other notes, 24-hr sampling period. Reunion Stakes (RS) visited every ~3 hrs. (1) pond @ intersection of stakes 203&205. (2) raised area of SSL@ intersection of stakes 203&206. (3) sediment mounds @intersection of stakes 203&207 (4) part raised SSL- some uneven surface @ intersection of stakes 203&211 
(5) stake 205 (6) vertical grains & crack @ stake 206  (7) pond @ stake 207  (8) stake 211, half uneven surface & level SSL.
Stern (STERN) visited every ~3 hrs. (1 A) clean area from July 5, (1B)  shoveled area from July 5. ~1cm standing water. (2) pond w very holey bottom (3) other end of same pond. w smoother bottom. (4) Dark pond. measurement centered over large white (previously crack). (5A)  clean level bare (SSL) ice on slope (5B) - shoveled off to observe SSL evolution. (6) very blue pond (7) very large tooth-like grains (old drained pond?) at edge of pond 6
ROV transect visited every ~6 hrs (with ROV transmittance & UAV albedo). 
 Ship latitude, 81.50622
 Ship longitude, 2.36885
Position, 1, 2, 3, 4, 5, 6, 7, 8
457,0.347,0.790,0.591,0.737,0.803,0.743,0.290,0.730
458,0.347,0.790,0.591,0.737,0.803,0.743,0.290,0.730
459,0.347,0.790,0.592,0.737,0.803,0.743,0.290,0.731
460,0.347,0.790,0.592,0.737,0.803,0.743,0.290,0.731
461,0.347,0.790,0.592,0.737,0.803,0.743,0.290,0.731
462,0.347,0.790,0.592,0.737,0.803,0.743,0.290,0.731
463,0.347,0.791,0.593,0.737,0.803,0.743,0.290,0.731
464,0.347,0.791,0.593,0.737,0.804,0.743,0.290,0.731
465,0.347,0.791,0.593,0.737,0.804,0.743,0.291,0.731
466,0.347,0.791,0.593,0.737,0.804,0.743,0.291,0.731
467,0.347,0.791,0.594,0.737,0.804,0.742,0.291,0.731
468,0.347,0.791,0.594,0.737,0.804,0.742,0.291,0.731
469,0.347,0.791,0.594,0.737,0.804,0.742,0.291,0.732
470,0.347,0.791,0.594,0.737,0.804,0.742,0.291,0.732
471,0.347,0.791,0.595,0.737,0.804,0.742,0.291,0.732
472,0.347,0.791,0.595,0.737,0.804,0.742,0.291,0.732
473,0.347,0.791,0.595,0.737,0.804,0.742,0.292,0.732
474,0.347,0.791,0.595,0.737,0.804,0.742,0.292,0.732
475,0.347,0.791,0.595,0.737,0.805,0.742,0.292,0.732
476,0.346,0.791,0.595,0.737,0.805,0.742,0.292,0.732
477,0.346,0.791,0.596,0.737,0.805,0.742,0.292,0.732
478,0.346,0.791,0.596,0.737,0.805,0.742,0.292,0.732
479,0.346,0.791,0.596,0.737,0.805,0.741,0.292,0.732
480,0.346,0.791,0.596,0.737,0.805,0.741,0.292,0.732
481,0.346,0.791,0.596,0.737,0.805,0.741,0.292,0.732
482,0.346,0.791,0.596,0.737,0.805,0.741,0.292,0.732
483,0.345,0.792,0.597,0.737,0.805,0.741,0.292,0.732
484,0.345,0.792,0.597,0.737,0.805,0.741,0.292,0.732
485,0.345,0.791,0.597,0.737,0.805,0.741,0.292,0.732
486,0.345,0.791,0.597,0.737,0.805,0.741,0.292,0.732
487,0.345,0.792,0.597,0.737,0.805,0.741,0.292,0.732
488,0.344,0.792,0.597,0.737,0.805,0.741,0.292,0.732
489,0.344,0.792,0.598,0.737,0.805,0.740,0.292,0.732
490,0.344,0.791,0.598,0.737,0.805,0.740,0.292,0.732
491,0.344,0.791,0.598,0.737,0.805,0.740,0.292,0.732
492,0.343,0.791,0.598,0.737,0.805,0.740,0.291,0.732
493,0.343,0.791,0.598,0.737,0.805,0.740,0.291,0.732
494,0.343,0.791,0.598,0.737,0.805,0.740,0.291,0.732
495,0.343,0.791,0.598,0.737,0.805,0.740,0.291,0.732
496,0.342,0.791,0.598,0.737,0.805,0.740,0.291,0.732
497,0.342,0.791,0.598,0.737,0.805,0.739,0.291,0.732
498,0.342,0.791,0.599,0.737,0.805,0.739,0.291,0.732
499,0.341,0.791,0.599,0.737,0.805,0.739,0.291,0.732
500,0.341,0.791,0.599,0.737,0.805,0.739,0.291,0.732
501,0.341,0.791,0.599,0.737,0.805,0.739,0.291,0.732
502,0.340,0.791,0.599,0.737,0.805,0.739,0.290,0.732
503,0.340,0.791,0.599,0.737,0.805,0.739,0.290,0.732
504,0.340,0.791,0.599,0.736,0.805,0.738,0.290,0.732
505,0.339,0.791,0.599,0.736,0.805,0.738,0.290,0.731
506,0.339,0.791,0.599,0.736,0.805,0.738,0.290,0.731
507,0.338,0.791,0.600,0.736,0.805,0.738,0.289,0.731
508,0.338,0.791,0.600,0.736,0.805,0.738,0.289,0.731
509,0.337,0.791,0.600,0.736,0.805,0.738,0.289,0.731
510,0.336,0.791,0.600,0.736,0.805,0.738,0.288,0.731
511,0.336,0.791,0.600,0.736,0.805,0.738,0.288,0.731
512,0.335,0.791,0.600,0.736,0.805,0.737,0.288,0.731
513,0.335,0.791,0.600,0.736,0.805,0.737,0.288,0.731
514,0.334,0.790,0.600,0.736,0.805,0.737,0.287,0.731
515,0.334,0.790,0.600,0.736,0.805,0.737,0.287,0.730
516,0.334,0.790,0.600,0.736,0.805,0.737,0.287,0.730
517,0.333,0.790,0.600,0.736,0.805,0.737,0.287,0.730
518,0.333,0.790,0.600,0.735,0.805,0.737,0.287,0.730
519,0.333,0.790,0.600,0.735,0.805,0.737,0.287,0.730
520,0.333,0.790,0.600,0.735,0.805,0.736,0.287,0.730
521,0.332,0.790,0.600,0.735,0.805,0.736,0.287,0.730
522,0.332,0.790,0.601,0.735,0.805,0.736,0.287,0.730
523,0.331,0.790,0.601,0.735,0.805,0.736,0.287,0.730
524,0.331,0.790,0.601,0.735,0.805,0.736,0.287,0.730
525,0.331,0.790,0.601,0.735,0.805,0.736,0.287,0.730
526,0.330,0.790,0.601,0.735,0.805,0.735,0.287,0.730
527,0.330,0.790,0.601,0.735,0.805,0.735,0.287,0.730
528,0.330,0.789,0.601,0.735,0.805,0.735,0.286,0.730
529,0.329,0.789,0.601,0.734,0.804,0.735,0.286,0.729
530,0.329,0.789,0.601,0.734,0.804,0.735,0.286,0.729
531,0.328,0.789,0.601,0.734,0.804,0.735,0.286,0.729
532,0.328,0.789,0.601,0.734,0.804,0.735,0.286,0.729
533,0.327,0.789,0.601,0.734,0.804,0.734,0.286,0.729
534,0.327,0.789,0.601,0.734,0.804,0.734,0.285,0.729
535,0.326,0.789,0.601,0.734,0.804,0.734,0.285,0.729
536,0.326,0.788,0.601,0.734,0.804,0.734,0.285,0.728
537,0.325,0.788,0.601,0.733,0.804,0.734,0.284,0.728
538,0.325,0.788,0.601,0.733,0.804,0.734,0.284,0.728
539,0.324,0.788,0.601,0.733,0.804,0.733,0.284,0.728
540,0.324,0.788,0.601,0.733,0.804,0.733,0.284,0.728
541,0.323,0.788,0.601,0.733,0.804,0.733,0.283,0.728
542,0.323,0.788,0.601,0.733,0.804,0.733,0.283,0.727
543,0.322,0.788,0.601,0.733,0.803,0.732,0.282,0.727
544,0.321,0.787,0.601,0.732,0.803,0.732,0.282,0.727
545,0.321,0.787,0.601,0.732,0.803,0.732,0.282,0.727
546,0.320,0.787,0.601,0.732,0.803,0.732,0.281,0.727
547,0.319,0.787,0.601,0.732,0.803,0.732,0.281,0.726
548,0.319,0.786,0.601,0.732,0.803,0.731,0.280,0.726
549,0.318,0.786,0.601,0.731,0.803,0.731,0.280,0.726
550,0.317,0.786,0.601,0.731,0.803,0.731,0.279,0.726
551,0.317,0.786,0.601,0.731,0.802,0.731,0.279,0.725
552,0.316,0.786,0.601,0.731,0.802,0.731,0.278,0.725
553,0.315,0.785,0.600,0.731,0.802,0.730,0.278,0.725
554,0.314,0.785,0.600,0.730,0.802,0.730,0.277,0.725
555,0.314,0.785,0.600,0.730,0.802,0.730,0.277,0.724
556,0.313,0.785,0.600,0.730,0.802,0.730,0.277,0.724
557,0.313,0.785,0.600,0.730,0.802,0.729,0.276,0.724
558,0.312,0.784,0.600,0.730,0.802,0.729,0.276,0.724
559,0.311,0.784,0.600,0.729,0.801,0.729,0.275,0.724
560,0.311,0.784,0.600,0.729,0.801,0.729,0.275,0.723
561,0.310,0.784,0.600,0.729,0.801,0.728,0.274,0.723
562,0.309,0.784,0.600,0.729,0.801,0.728,0.274,0.723
563,0.309,0.783,0.599,0.729,0.801,0.728,0.273,0.723
564,0.308,0.783,0.599,0.728,0.801,0.728,0.273,0.722
565,0.307,0.783,0.599,0.728,0.800,0.728,0.272,0.722
566,0.306,0.783,0.599,0.728,0.800,0.727,0.271,0.722
567,0.305,0.782,0.599,0.727,0.800,0.727,0.271,0.722
568,0.305,0.782,0.599,0.727,0.800,0.727,0.270,0.721
569,0.304,0.782,0.598,0.727,0.800,0.726,0.269,0.721
570,0.303,0.782,0.598,0.727,0.800,0.726,0.269,0.721
571,0.302,0.781,0.598,0.726,0.800,0.726,0.268,0.720
572,0.301,0.781,0.598,0.726,0.799,0.725,0.267,0.720
573,0.300,0.781,0.598,0.726,0.799,0.725,0.266,0.720
574,0.299,0.781,0.597,0.726,0.799,0.725,0.265,0.720
575,0.298,0.780,0.597,0.725,0.799,0.725,0.264,0.719
576,0.297,0.780,0.597,0.725,0.799,0.724,0.263,0.719
577,0.296,0.780,0.597,0.725,0.799,0.724,0.262,0.719
578,0.295,0.780,0.596,0.725,0.799,0.724,0.261,0.718
579,0.294,0.780,0.596,0.724,0.799,0.724,0.260,0.718
580,0.293,0.779,0.596,0.724,0.798,0.724,0.259,0.718
581,0.292,0.779,0.595,0.724,0.798,0.724,0.258,0.717
582,0.291,0.779,0.595,0.724,0.798,0.723,0.257,0.717
583,0.290,0.779,0.595,0.723,0.798,0.723,0.255,0.716
584,0.288,0.778,0.594,0.723,0.798,0.723,0.254,0.716
585,0.287,0.778,0.594,0.723,0.798,0.722,0.253,0.716
586,0.286,0.778,0.594,0.723,0.798,0.722,0.251,0.715
587,0.284,0.777,0.593,0.722,0.797,0.722,0.250,0.715
588,0.283,0.777,0.593,0.722,0.797,0.722,0.248,0.715
589,0.281,0.777,0.592,0.722,0.797,0.721,0.247,0.714
590,0.280,0.777,0.592,0.721,0.797,0.721,0.245,0.714
591,0.278,0.776,0.591,0.721,0.797,0.721,0.243,0.713
592,0.277,0.776,0.591,0.721,0.797,0.720,0.242,0.713
593,0.275,0.776,0.591,0.720,0.797,0.720,0.240,0.713
594,0.274,0.776,0.590,0.720,0.797,0.720,0.238,0.712
595,0.272,0.775,0.590,0.720,0.796,0.720,0.237,0.712
596,0.270,0.775,0.589,0.720,0.796,0.719,0.235,0.711
597,0.269,0.775,0.588,0.719,0.796,0.719,0.232,0.711
598,0.267,0.774,0.588,0.719,0.796,0.719,0.230,0.710
599,0.265,0.774,0.587,0.718,0.796,0.718,0.228,0.709
600,0.263,0.773,0.586,0.718,0.795,0.718,0.226,0.709
601,0.261,0.773,0.586,0.718,0.795,0.718,0.224,0.708
602,0.260,0.773,0.585,0.717,0.795,0.718,0.222,0.708
603,0.258,0.772,0.585,0.717,0.795,0.717,0.221,0.707
604,0.257,0.772,0.585,0.717,0.795,0.717,0.219,0.707
605,0.256,0.772,0.584,0.716,0.795,0.717,0.219,0.707
606,0.255,0.772,0.584,0.716,0.795,0.717,0.218,0.707
607,0.254,0.772,0.584,0.716,0.795,0.717,0.217,0.706
608,0.254,0.771,0.584,0.716,0.795,0.716,0.216,0.706
609,0.253,0.771,0.584,0.716,0.795,0.716,0.215,0.706
610,0.252,0.771,0.584,0.716,0.794,0.716,0.215,0.706
611,0.251,0.771,0.583,0.715,0.794,0.716,0.214,0.706
612,0.250,0.770,0.583,0.715,0.794,0.715,0.213,0.705
613,0.250,0.770,0.583,0.715,0.794,0.715,0.212,0.705
614,0.249,0.770,0.583,0.715,0.794,0.715,0.211,0.705
615,0.248,0.769,0.583,0.714,0.794,0.715,0.211,0.704
616,0.247,0.769,0.582,0.714,0.794,0.715,0.210,0.704
617,0.246,0.769,0.582,0.713,0.793,0.714,0.209,0.704
618,0.245,0.768,0.582,0.713,0.793,0.714,0.208,0.704
619,0.244,0.768,0.582,0.713,0.793,0.714,0.207,0.703
620,0.243,0.768,0.581,0.713,0.793,0.713,0.207,0.703
621,0.242,0.767,0.581,0.712,0.793,0.713,0.206,0.703
622,0.242,0.767,0.581,0.712,0.792,0.713,0.205,0.702
623,0.241,0.767,0.581,0.711,0.792,0.713,0.204,0.702
624,0.240,0.766,0.580,0.711,0.792,0.712,0.203,0.702
625,0.239,0.766,0.580,0.711,0.792,0.712,0.203,0.701
626,0.238,0.765,0.580,0.710,0.792,0.711,0.202,0.701
627,0.237,0.765,0.580,0.710,0.791,0.711,0.201,0.701
628,0.236,0.764,0.579,0.709,0.791,0.711,0.200,0.700
629,0.235,0.764,0.579,0.709,0.791,0.710,0.199,0.700
630,0.234,0.763,0.579,0.709,0.790,0.710,0.199,0.699
631,0.234,0.763,0.578,0.708,0.790,0.710,0.198,0.699
632,0.233,0.763,0.578,0.708,0.790,0.709,0.197,0.699
633,0.232,0.762,0.578,0.707,0.789,0.709,0.196,0.698
634,0.231,0.762,0.577,0.707,0.789,0.708,0.195,0.698
635,0.230,0.761,0.577,0.706,0.789,0.708,0.195,0.697
636,0.230,0.760,0.577,0.706,0.789,0.708,0.194,0.697
637,0.229,0.760,0.577,0.706,0.788,0.707,0.193,0.697
638,0.228,0.760,0.576,0.705,0.788,0.707,0.192,0.696
639,0.227,0.759,0.576,0.705,0.787,0.706,0.192,0.696
640,0.226,0.758,0.576,0.704,0.787,0.706,0.191,0.695
641,0.226,0.758,0.575,0.704,0.787,0.706,0.190,0.695
642,0.225,0.757,0.575,0.703,0.786,0.705,0.189,0.695
643,0.224,0.757,0.575,0.703,0.786,0.705,0.189,0.694
644,0.223,0.756,0.574,0.702,0.786,0.704,0.188,0.694
645,0.222,0.756,0.574,0.702,0.785,0.704,0.187,0.693
646,0.222,0.755,0.574,0.701,0.785,0.703,0.187,0.693
647,0.221,0.755,0.573,0.701,0.785,0.703,0.186,0.693
648,0.220,0.754,0.573,0.700,0.784,0.702,0.185,0.692
649,0.219,0.754,0.572,0.700,0.784,0.702,0.184,0.692
650,0.219,0.753,0.572,0.699,0.784,0.702,0.184,0.691
651,0.218,0.753,0.572,0.699,0.783,0.701,0.183,0.691
652,0.217,0.752,0.571,0.698,0.783,0.701,0.182,0.690
653,0.216,0.751,0.571,0.698,0.782,0.700,0.181,0.690
654,0.216,0.751,0.571,0.697,0.782,0.700,0.180,0.690
655,0.215,0.751,0.570,0.697,0.782,0.699,0.179,0.689
656,0.214,0.750,0.570,0.696,0.781,0.699,0.178,0.688
657,0.213,0.749,0.569,0.696,0.781,0.698,0.177,0.688
658,0.212,0.749,0.569,0.695,0.780,0.698,0.176,0.688
659,0.211,0.748,0.569,0.695,0.780,0.698,0.175,0.687
660,0.211,0.748,0.568,0.695,0.780,0.697,0.175,0.687
661,0.210,0.747,0.568,0.694,0.779,0.697,0.174,0.686
662,0.210,0.747,0.567,0.694,0.779,0.697,0.173,0.686
663,0.209,0.746,0.567,0.693,0.779,0.696,0.173,0.686
664,0.209,0.746,0.567,0.693,0.778,0.696,0.172,0.685
665,0.208,0.745,0.566,0.692,0.778,0.695,0.172,0.685
666,0.208,0.745,0.566,0.692,0.778,0.695,0.171,0.685
667,0.207,0.744,0.566,0.692,0.777,0.695,0.171,0.684
668,0.207,0.744,0.566,0.691,0.777,0.694,0.170,0.684
669,0.206,0.744,0.565,0.691,0.777,0.694,0.170,0.684
670,0.206,0.743,0.565,0.691,0.776,0.693,0.169,0.683
671,0.205,0.743,0.565,0.690,0.776,0.693,0.169,0.683
672,0.205,0.742,0.564,0.690,0.776,0.693,0.168,0.683
673,0.204,0.742,0.564,0.689,0.775,0.692,0.168,0.682
674,0.204,0.741,0.564,0.689,0.775,0.692,0.167,0.682
675,0.203,0.741,0.564,0.688,0.775,0.691,0.167,0.682
676,0.203,0.740,0.563,0.688,0.774,0.691,0.166,0.681
677,0.202,0.740,0.563,0.688,0.774,0.691,0.166,0.681
678,0.202,0.739,0.563,0.687,0.773,0.690,0.165,0.680
679,0.201,0.739,0.562,0.687,0.773,0.690,0.165,0.680
680,0.201,0.738,0.562,0.686,0.773,0.690,0.164,0.680
681,0.200,0.738,0.562,0.686,0.773,0.689,0.164,0.679
682,0.200,0.737,0.561,0.685,0.772,0.689,0.163,0.679
683,0.199,0.736,0.561,0.685,0.772,0.688,0.162,0.678
684,0.198,0.736,0.561,0.684,0.771,0.688,0.162,0.678
685,0.198,0.735,0.560,0.684,0.771,0.687,0.161,0.678
686,0.197,0.735,0.560,0.683,0.771,0.687,0.161,0.677
687,0.197,0.734,0.559,0.682,0.770,0.686,0.160,0.677
688,0.196,0.733,0.559,0.682,0.770,0.685,0.159,0.676
689,0.195,0.732,0.558,0.681,0.769,0.685,0.159,0.676
690,0.195,0.732,0.558,0.680,0.769,0.684,0.158,0.675
691,0.194,0.731,0.558,0.680,0.768,0.684,0.157,0.675
692,0.193,0.730,0.557,0.679,0.768,0.683,0.156,0.674
693,0.192,0.729,0.556,0.678,0.767,0.682,0.155,0.673
694,0.192,0.728,0.556,0.677,0.766,0.682,0.154,0.673
695,0.191,0.727,0.555,0.677,0.765,0.681,0.153,0.672
696,0.190,0.727,0.555,0.676,0.765,0.680,0.152,0.671
697,0.189,0.726,0.554,0.675,0.764,0.680,0.151,0.671
698,0.188,0.725,0.553,0.674,0.763,0.679,0.150,0.670
699,0.187,0.724,0.553,0.673,0.763,0.678,0.149,0.669
700,0.186,0.722,0.552,0.672,0.762,0.677,0.148,0.668
701,0.186,0.721,0.551,0.671,0.761,0.676,0.147,0.667
702,0.185,0.720,0.551,0.670,0.760,0.675,0.146,0.667
703,0.184,0.719,0.550,0.669,0.760,0.674,0.145,0.666
704,0.183,0.718,0.549,0.668,0.759,0.674,0.143,0.665
705,0.182,0.717,0.548,0.667,0.758,0.673,0.142,0.664
706,0.181,0.716,0.548,0.666,0.757,0.672,0.141,0.663
707,0.180,0.714,0.547,0.665,0.756,0.671,0.140,0.662
708,0.179,0.713,0.546,0.664,0.755,0.670,0.139,0.661
709,0.179,0.712,0.545,0.663,0.754,0.669,0.138,0.661
710,0.178,0.711,0.544,0.662,0.754,0.668,0.136,0.660
711,0.177,0.710,0.544,0.661,0.753,0.667,0.135,0.659
712,0.176,0.709,0.543,0.660,0.752,0.666,0.134,0.658
713,0.175,0.708,0.542,0.659,0.751,0.665,0.133,0.657
714,0.175,0.707,0.541,0.658,0.751,0.664,0.132,0.656
715,0.174,0.706,0.540,0.657,0.750,0.663,0.130,0.656
716,0.173,0.704,0.539,0.656,0.749,0.662,0.129,0.655
717,0.172,0.703,0.538,0.655,0.748,0.661,0.128,0.654
718,0.171,0.702,0.537,0.654,0.747,0.660,0.127,0.653
719,0.170,0.701,0.536,0.653,0.746,0.659,0.126,0.652
720,0.169,0.700,0.535,0.652,0.745,0.658,0.124,0.651
721,0.169,0.699,0.535,0.651,0.745,0.657,0.123,0.650
722,0.168,0.698,0.534,0.650,0.744,0.657,0.122,0.650
