Start time (UTC), 1250 
 Sky conditions, CO-SDNV 
 Other notes, ASD only. RS (not 5 due to freshwater lens drilling) + BP for 1st time. Stern obs w/ NIR/microCT @ 1 5 + 7. 5A and 5B nearly indistinguishable visibly.  
 Ship latitude, 81.22533
 Ship longitude, 0.28287
Position, 1, 2, 3, 4, 6, 7, 8
Surface type,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Surface thickness (cm),NaN,NaN,NaN,NaN,NaN,NaN,NaN
Notes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Change in incident (%),0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Wavelengths,Albedo0,Albedo1,Albedo2,Albedo3,Albedo4,Albedo5,Albedo6
756,0.139,0.715,0.397,0.695,0.678,0.072,0.604
757,0.139,0.714,0.397,0.694,0.677,0.072,0.603
758,0.138,0.713,0.397,0.693,0.676,0.072,0.602
759,0.139,0.713,0.396,0.692,0.675,0.073,0.601
760,0.139,0.711,0.396,0.691,0.674,0.073,0.600
761,0.138,0.709,0.395,0.689,0.671,0.072,0.598
762,0.138,0.709,0.394,0.687,0.669,0.072,0.596
763,0.138,0.707,0.394,0.686,0.668,0.072,0.595
764,0.138,0.705,0.393,0.685,0.667,0.072,0.594
765,0.137,0.704,0.393,0.683,0.666,0.071,0.593
766,0.137,0.702,0.392,0.682,0.665,0.071,0.592
767,0.137,0.701,0.392,0.681,0.664,0.071,0.591
768,0.136,0.699,0.392,0.679,0.662,0.071,0.590
769,0.136,0.698,0.391,0.678,0.661,0.071,0.589
770,0.136,0.696,0.391,0.677,0.660,0.071,0.587
771,0.136,0.695,0.390,0.675,0.659,0.071,0.586
772,0.136,0.694,0.390,0.674,0.657,0.071,0.585
773,0.135,0.692,0.389,0.673,0.656,0.071,0.584
774,0.135,0.691,0.389,0.672,0.654,0.071,0.583
775,0.135,0.689,0.388,0.670,0.653,0.071,0.582
776,0.135,0.688,0.388,0.669,0.652,0.070,0.581
777,0.135,0.687,0.387,0.668,0.651,0.070,0.579
778,0.135,0.685,0.387,0.666,0.649,0.070,0.578
779,0.135,0.684,0.386,0.665,0.648,0.070,0.577
780,0.134,0.683,0.386,0.664,0.647,0.070,0.576
781,0.134,0.681,0.386,0.663,0.646,0.070,0.575
782,0.134,0.680,0.385,0.662,0.645,0.070,0.574
783,0.134,0.679,0.385,0.661,0.643,0.070,0.573
784,0.134,0.678,0.384,0.660,0.642,0.070,0.572
785,0.134,0.677,0.384,0.659,0.641,0.070,0.571
786,0.134,0.676,0.384,0.658,0.640,0.070,0.570
787,0.133,0.675,0.384,0.657,0.639,0.070,0.569
788,0.133,0.674,0.383,0.656,0.638,0.070,0.568
789,0.133,0.673,0.383,0.655,0.637,0.070,0.568
790,0.133,0.672,0.382,0.654,0.637,0.070,0.567
791,0.133,0.672,0.382,0.654,0.636,0.070,0.566
792,0.133,0.671,0.382,0.653,0.635,0.070,0.566
793,0.133,0.670,0.382,0.652,0.634,0.070,0.565
794,0.133,0.670,0.382,0.652,0.634,0.070,0.565
795,0.133,0.669,0.381,0.651,0.633,0.070,0.564
796,0.133,0.669,0.382,0.651,0.633,0.070,0.564
797,0.133,0.668,0.381,0.650,0.633,0.070,0.563
798,0.133,0.668,0.381,0.650,0.632,0.070,0.563
799,0.133,0.668,0.381,0.650,0.632,0.070,0.562
800,0.133,0.671,0.382,0.653,0.635,0.070,0.566
801,0.133,0.670,0.382,0.652,0.634,0.070,0.565
802,0.133,0.670,0.382,0.652,0.634,0.070,0.565
803,0.133,0.669,0.382,0.651,0.633,0.070,0.564
804,0.133,0.669,0.381,0.651,0.633,0.070,0.564
805,0.133,0.668,0.381,0.650,0.632,0.070,0.563
806,0.133,0.668,0.381,0.650,0.632,0.070,0.563
807,0.133,0.668,0.381,0.650,0.632,0.070,0.563
808,0.133,0.667,0.381,0.650,0.632,0.070,0.562
809,0.133,0.667,0.381,0.649,0.631,0.070,0.562
810,0.133,0.667,0.381,0.649,0.631,0.070,0.562
811,0.133,0.667,0.381,0.649,0.631,0.070,0.562
812,0.133,0.667,0.381,0.649,0.631,0.070,0.562
813,0.133,0.666,0.381,0.649,0.631,0.070,0.562
814,0.133,0.666,0.381,0.649,0.630,0.070,0.562
815,0.133,0.666,0.381,0.649,0.630,0.070,0.562
816,0.133,0.666,0.381,0.649,0.630,0.070,0.562
817,0.133,0.666,0.381,0.649,0.630,0.070,0.562
818,0.133,0.666,0.381,0.649,0.630,0.070,0.562
819,0.133,0.667,0.381,0.649,0.630,0.070,0.562
820,0.133,0.667,0.381,0.649,0.630,0.070,0.562
821,0.133,0.667,0.381,0.649,0.630,0.070,0.562
822,0.133,0.667,0.381,0.649,0.630,0.070,0.562
823,0.133,0.667,0.381,0.649,0.630,0.070,0.562
824,0.133,0.667,0.381,0.649,0.631,0.070,0.562
825,0.133,0.667,0.381,0.649,0.631,0.069,0.562
826,0.133,0.667,0.381,0.649,0.631,0.069,0.562
827,0.133,0.667,0.381,0.650,0.631,0.069,0.562
828,0.132,0.667,0.380,0.650,0.631,0.069,0.562
829,0.132,0.667,0.380,0.650,0.631,0.069,0.562
830,0.132,0.667,0.380,0.649,0.630,0.069,0.562
831,0.132,0.667,0.380,0.649,0.630,0.069,0.562
832,0.132,0.666,0.380,0.649,0.630,0.069,0.562
833,0.132,0.666,0.380,0.649,0.630,0.069,0.562
834,0.132,0.666,0.380,0.649,0.630,0.069,0.561
835,0.132,0.665,0.379,0.649,0.629,0.068,0.561
836,0.132,0.665,0.379,0.648,0.629,0.068,0.561
837,0.132,0.665,0.379,0.648,0.629,0.068,0.561
838,0.132,0.664,0.379,0.648,0.628,0.068,0.560
839,0.132,0.663,0.378,0.647,0.628,0.068,0.560
840,0.131,0.663,0.378,0.647,0.628,0.068,0.560
841,0.131,0.662,0.378,0.646,0.627,0.068,0.559
842,0.131,0.662,0.377,0.646,0.627,0.068,0.559
843,0.131,0.661,0.377,0.645,0.626,0.068,0.558
844,0.131,0.660,0.377,0.645,0.625,0.068,0.558
845,0.131,0.659,0.376,0.644,0.625,0.067,0.557
846,0.131,0.659,0.376,0.643,0.624,0.067,0.556
847,0.131,0.658,0.376,0.642,0.623,0.067,0.556
848,0.130,0.657,0.375,0.642,0.622,0.067,0.555
849,0.130,0.656,0.375,0.641,0.622,0.067,0.554
850,0.130,0.655,0.374,0.640,0.621,0.067,0.553
851,0.130,0.654,0.374,0.639,0.620,0.067,0.553
852,0.130,0.653,0.373,0.638,0.619,0.067,0.552
853,0.130,0.651,0.373,0.637,0.617,0.067,0.551
854,0.130,0.650,0.372,0.636,0.616,0.067,0.550
855,0.129,0.649,0.372,0.635,0.615,0.067,0.549
856,0.129,0.647,0.371,0.633,0.614,0.067,0.547
857,0.129,0.646,0.371,0.632,0.612,0.067,0.546
858,0.129,0.644,0.370,0.630,0.611,0.067,0.545
859,0.129,0.643,0.369,0.629,0.609,0.067,0.544
860,0.129,0.641,0.369,0.627,0.608,0.066,0.542
861,0.128,0.639,0.368,0.626,0.606,0.066,0.541
862,0.128,0.638,0.367,0.624,0.605,0.066,0.539
863,0.128,0.636,0.367,0.623,0.603,0.066,0.538
864,0.128,0.634,0.366,0.621,0.601,0.066,0.536
865,0.127,0.632,0.365,0.619,0.599,0.066,0.535
866,0.127,0.630,0.364,0.618,0.598,0.066,0.533
867,0.127,0.628,0.363,0.616,0.596,0.066,0.532
868,0.127,0.626,0.363,0.614,0.594,0.066,0.530
869,0.126,0.624,0.362,0.612,0.592,0.066,0.528
870,0.126,0.622,0.361,0.610,0.590,0.066,0.526
871,0.126,0.620,0.360,0.608,0.588,0.065,0.525
872,0.126,0.618,0.359,0.606,0.586,0.065,0.523
873,0.125,0.616,0.358,0.604,0.584,0.065,0.521
874,0.125,0.614,0.357,0.602,0.582,0.065,0.519
875,0.125,0.611,0.356,0.600,0.580,0.065,0.517
876,0.125,0.609,0.355,0.598,0.578,0.065,0.516
877,0.124,0.607,0.354,0.596,0.576,0.065,0.514
878,0.124,0.605,0.353,0.594,0.574,0.065,0.512
879,0.124,0.603,0.352,0.592,0.572,0.065,0.510
880,0.123,0.600,0.351,0.590,0.570,0.064,0.508
881,0.123,0.598,0.350,0.588,0.568,0.064,0.506
882,0.123,0.596,0.349,0.585,0.565,0.064,0.504
883,0.123,0.594,0.348,0.583,0.563,0.064,0.502
884,0.122,0.591,0.347,0.581,0.561,0.064,0.500
885,0.122,0.589,0.347,0.579,0.559,0.064,0.498
886,0.122,0.587,0.346,0.577,0.557,0.064,0.497
887,0.121,0.585,0.345,0.575,0.555,0.064,0.495
888,0.121,0.583,0.344,0.573,0.553,0.064,0.493
889,0.121,0.581,0.343,0.572,0.551,0.064,0.491
890,0.121,0.579,0.342,0.570,0.549,0.063,0.490
891,0.121,0.577,0.341,0.568,0.547,0.063,0.488
892,0.120,0.575,0.340,0.566,0.546,0.063,0.486
893,0.120,0.573,0.339,0.564,0.544,0.063,0.485
894,0.120,0.571,0.338,0.563,0.542,0.063,0.483
895,0.120,0.570,0.338,0.561,0.541,0.063,0.482
896,0.119,0.568,0.337,0.560,0.539,0.063,0.481
897,0.119,0.566,0.336,0.558,0.538,0.063,0.479
898,0.119,0.565,0.335,0.557,0.536,0.063,0.478
899,0.119,0.563,0.335,0.556,0.535,0.063,0.477
900,0.119,0.562,0.334,0.554,0.533,0.063,0.475
901,0.119,0.561,0.333,0.553,0.532,0.063,0.474
902,0.119,0.560,0.333,0.552,0.531,0.063,0.473
903,0.119,0.558,0.332,0.551,0.530,0.062,0.472
904,0.118,0.557,0.332,0.550,0.529,0.062,0.471
905,0.118,0.556,0.331,0.549,0.528,0.062,0.470
906,0.118,0.555,0.330,0.548,0.527,0.062,0.469
907,0.118,0.554,0.330,0.547,0.526,0.062,0.469
908,0.118,0.553,0.330,0.546,0.525,0.062,0.468
909,0.118,0.553,0.329,0.546,0.524,0.063,0.467
910,0.118,0.552,0.329,0.545,0.523,0.063,0.467
911,0.118,0.551,0.328,0.544,0.522,0.062,0.466
912,0.118,0.550,0.328,0.543,0.522,0.062,0.465
913,0.118,0.549,0.328,0.543,0.521,0.063,0.465
914,0.118,0.549,0.327,0.542,0.520,0.063,0.464
915,0.118,0.548,0.327,0.542,0.520,0.063,0.464
916,0.118,0.547,0.327,0.541,0.519,0.063,0.463
917,0.118,0.547,0.326,0.540,0.518,0.063,0.463
918,0.118,0.546,0.326,0.540,0.518,0.063,0.462
919,0.118,0.545,0.325,0.539,0.517,0.063,0.462
920,0.117,0.544,0.325,0.538,0.516,0.063,0.461
921,0.117,0.544,0.325,0.538,0.516,0.063,0.460
922,0.117,0.543,0.324,0.537,0.515,0.063,0.460
923,0.117,0.542,0.324,0.537,0.514,0.063,0.459
924,0.117,0.541,0.324,0.536,0.514,0.062,0.459
925,0.117,0.540,0.323,0.535,0.513,0.062,0.458
926,0.117,0.540,0.323,0.535,0.512,0.062,0.457
927,0.116,0.539,0.322,0.534,0.511,0.062,0.457
928,0.116,0.538,0.322,0.533,0.511,0.062,0.456
929,0.116,0.537,0.322,0.533,0.510,0.062,0.456
930,0.116,0.536,0.321,0.532,0.510,0.062,0.455
931,0.117,0.536,0.321,0.532,0.509,0.062,0.455
932,0.117,0.535,0.321,0.531,0.508,0.062,0.454
933,0.117,0.536,0.321,0.530,0.508,0.062,0.454
934,0.117,0.536,0.320,0.530,0.508,0.063,0.454
935,0.118,0.536,0.320,0.530,0.508,0.064,0.454
936,0.118,0.536,0.320,0.529,0.507,0.064,0.454
937,0.119,0.536,0.320,0.530,0.506,0.065,0.453
938,0.120,0.535,0.320,0.529,0.506,0.065,0.452
939,0.120,0.535,0.319,0.528,0.505,0.065,0.451
940,0.120,0.534,0.319,0.527,0.505,0.066,0.451
941,0.121,0.533,0.318,0.526,0.504,0.066,0.450
942,0.121,0.532,0.317,0.525,0.503,0.066,0.449
943,0.121,0.531,0.317,0.525,0.502,0.066,0.448
944,0.122,0.530,0.316,0.523,0.500,0.067,0.447
945,0.121,0.528,0.315,0.522,0.499,0.066,0.446
946,0.121,0.527,0.314,0.520,0.497,0.066,0.444
947,0.121,0.525,0.313,0.518,0.496,0.067,0.443
948,0.122,0.523,0.312,0.517,0.493,0.067,0.441
949,0.121,0.520,0.310,0.515,0.492,0.067,0.439
950,0.121,0.517,0.308,0.512,0.489,0.066,0.437
951,0.120,0.514,0.307,0.509,0.487,0.065,0.434
952,0.119,0.510,0.305,0.506,0.484,0.065,0.433
953,0.117,0.506,0.304,0.503,0.481,0.065,0.430
954,0.116,,0.302,0.501,0.478,0.064,0.428
955,0.116,,0.300,0.497,0.475,0.064,0.425
956,0.115,,0.298,0.494,0.472,0.064,0.423
957,0.114,,0.297,0.490,0.469,0.064,0.421
958,0.113,,0.295,,0.465,0.064,0.418
959,0.112,,0.292,,0.462,0.064,0.415
960,0.112,,0.291,,0.459,0.064,0.412
961,0.111,,0.289,,0.456,0.064,0.409
962,0.110,,0.287,,0.452,0.063,0.406
963,0.109,,0.285,,,0.062,0.403
964,0.108,,0.283,,,0.062,0.400
965,0.107,,0.281,,,0.062,0.397
966,0.107,,0.279,,,0.062,0.395
967,0.106,,0.277,,,0.062,0.392
968,0.106,,0.275,,,0.062,0.389
969,0.106,,0.273,,,0.062,0.387
970,0.105,,0.272,,,0.061,0.384
971,0.104,,0.270,,,0.061,0.381
972,0.103,,0.268,,,0.060,0.379
973,0.103,,0.266,,,0.060,0.376
974,0.102,,0.265,,,0.059,0.374
975,0.102,,0.263,,,0.059,0.372
976,0.102,,0.261,,,0.059,0.370
977,0.101,,0.260,,,0.058,0.367
978,0.100,,0.259,,,0.058,0.365
979,0.100,,0.257,,,0.058,0.363
980,0.099,,0.256,,,0.058,0.361
981,0.099,,0.254,,,0.058,0.359
982,0.099,,0.253,,,0.058,0.356
983,0.098,,0.251,0.411,0.393,0.058,0.354
984,0.098,0.405,0.250,0.409,0.391,0.057,0.351
985,0.098,0.402,0.248,0.407,0.388,0.057,0.349
986,0.098,0.400,0.247,0.405,0.386,0.057,0.347
987,0.097,0.398,0.246,0.402,0.383,0.058,0.345
988,0.097,0.395,0.244,0.400,0.380,0.058,0.343
989,0.096,0.392,0.243,0.397,0.378,0.058,0.340
990,0.096,0.390,0.241,0.394,0.375,0.058,0.338
991,0.096,0.387,0.240,0.392,0.373,0.058,0.336
992,0.095,0.385,0.238,0.389,0.371,0.058,0.334
993,0.095,0.382,0.237,0.387,0.369,0.058,0.332
994,0.095,0.380,0.236,0.385,0.366,0.058,0.330
995,0.094,0.379,0.234,0.383,0.364,0.058,0.328
996,0.094,0.376,0.233,0.381,0.362,0.057,0.326
997,0.094,0.374,0.232,0.379,0.360,0.057,0.324
998,0.094,0.372,0.230,0.377,0.358,0.057,0.323
999,0.093,0.370,0.229,0.375,0.356,0.057,0.321
1000,0.093,0.369,0.229,0.374,0.356,0.057,0.320
1001,0.093,0.368,0.228,0.372,0.354,0.056,0.318
1002,0.092,0.366,0.227,0.370,0.352,0.056,0.317
1003,0.092,0.364,0.226,0.368,0.351,0.056,0.315
1004,0.092,0.363,0.225,0.366,0.349,0.056,0.314
1005,0.092,0.361,0.224,0.364,0.347,0.055,0.312
1006,0.091,0.360,0.223,0.362,0.346,0.054,0.311
1007,0.091,0.358,0.222,0.360,0.345,0.054,0.309
1008,0.091,0.356,0.221,0.359,0.343,0.053,0.308
1009,0.091,0.355,0.220,0.357,0.342,0.053,0.306
1010,0.091,0.354,0.219,0.355,0.341,0.053,0.305
1011,0.091,0.352,0.218,0.353,0.339,0.054,0.304
1012,0.090,0.351,0.218,0.351,0.338,0.054,0.303
1013,0.090,0.350,0.217,0.350,0.337,0.054,0.302
1014,0.090,0.349,0.216,0.348,0.336,0.053,0.301
1015,0.089,0.346,0.215,0.345,0.334,0.053,0.299
1016,0.089,0.345,0.214,0.343,0.333,0.053,0.298
1017,0.089,0.344,0.213,0.342,0.332,0.053,0.297
1018,0.088,0.343,0.213,0.340,0.331,0.052,0.295
1019,0.088,0.342,0.213,0.339,0.331,0.052,0.295
1020,0.088,0.341,0.212,0.338,0.330,0.052,0.294
1021,0.089,0.340,0.212,0.337,0.330,0.052,0.293
1022,0.089,0.339,0.212,0.336,0.329,0.052,0.292
1023,0.089,0.338,0.212,0.335,0.328,0.052,0.292
1024,0.089,0.337,0.212,0.334,0.328,0.052,0.291
1025,0.089,0.337,0.212,0.334,0.327,0.051,0.291
1026,0.089,0.336,0.212,0.333,0.327,0.050,0.290
1027,0.089,0.336,0.212,0.333,0.326,0.050,0.289
1028,0.089,0.335,0.212,0.333,0.325,0.050,0.289
1029,0.090,0.335,0.212,0.333,0.325,0.050,0.289
1030,0.090,0.335,0.212,0.333,0.325,0.050,0.289
1031,0.090,0.334,0.212,0.333,0.325,0.050,0.289
1032,0.090,0.334,0.212,0.333,0.325,0.050,0.289
1033,0.091,0.334,0.212,0.333,0.325,0.050,0.289
1034,0.090,0.335,0.212,0.334,0.325,0.050,0.289
1035,0.090,0.335,0.212,0.334,0.325,0.050,0.290
1036,0.090,0.336,0.212,0.335,0.325,0.050,0.290
1037,0.090,0.336,0.212,0.335,0.325,0.049,0.290
1038,0.090,0.337,0.212,0.335,0.325,0.049,0.291
1039,0.090,0.338,0.212,0.336,0.326,0.049,0.291
1040,0.090,0.339,0.213,0.337,0.327,0.048,0.292
1041,0.091,0.340,0.213,0.337,0.328,0.048,0.293
1042,0.091,0.341,0.214,0.338,0.329,0.048,0.293
1043,0.091,0.342,0.214,0.339,0.330,0.049,0.294
1044,0.091,0.343,0.215,0.340,0.331,0.049,0.295
1045,0.091,0.345,0.215,0.341,0.332,0.050,0.296
1046,0.090,0.347,0.216,0.342,0.333,0.050,0.298
1047,0.091,0.348,0.217,0.343,0.334,0.050,0.299
1048,0.091,0.350,0.218,0.344,0.335,0.051,0.300
1049,0.091,0.352,0.219,0.346,0.337,0.051,0.302
1050,0.091,0.354,0.220,0.347,0.338,0.051,0.303
1051,0.092,0.356,0.221,0.349,0.340,0.052,0.304
1052,0.092,0.357,0.222,0.350,0.341,0.052,0.306
1053,0.092,0.358,0.223,0.352,0.343,0.053,0.308
1054,0.092,0.360,0.224,0.354,0.345,0.053,0.309
1055,0.092,0.361,0.225,0.356,0.347,0.053,0.311
1056,0.093,0.363,0.226,0.357,0.348,0.054,0.312
1057,0.093,0.365,0.227,0.359,0.350,0.054,0.314
1058,0.093,0.367,0.228,0.361,0.352,0.054,0.316
1059,0.093,0.369,0.229,0.363,0.354,0.054,0.317
1060,0.094,0.370,0.230,0.365,0.356,0.054,0.319
1061,0.094,0.372,0.231,0.367,0.358,0.054,0.320
1062,0.095,0.373,0.232,0.370,0.360,0.054,0.322
1063,0.095,0.375,0.233,0.373,0.362,0.054,0.323
1064,0.095,0.377,0.234,0.375,0.364,0.054,0.325
1065,0.096,0.379,0.236,0.378,0.366,0.054,0.327
1066,0.096,0.381,0.237,0.380,0.367,0.054,0.329
1067,0.096,0.383,0.238,0.382,0.369,0.054,0.330
1068,0.097,0.385,0.239,0.385,0.371,0.054,0.332
1069,0.097,0.387,0.240,0.387,0.373,0.055,0.334
1070,0.097,0.389,0.241,0.389,0.374,0.055,0.335
1071,0.097,0.391,0.242,0.391,0.376,0.055,0.337
1072,0.097,0.393,0.243,0.393,0.378,0.055,0.339
1073,0.098,0.395,0.245,0.395,0.380,0.055,0.341
1074,0.098,0.396,0.246,0.397,0.381,0.055,0.342
1075,0.098,0.398,0.247,0.399,0.383,0.055,0.344
1076,0.098,0.400,0.248,0.400,0.384,0.055,0.345
1077,0.098,0.402,0.249,0.402,0.386,0.055,0.346
1078,0.098,0.404,0.250,0.403,0.387,0.056,0.347
1079,0.099,0.405,0.250,0.404,0.388,0.056,0.348
1080,0.099,0.406,0.251,0.405,0.390,0.056,0.349
1081,0.099,0.407,0.251,0.406,0.391,0.056,0.350
1082,0.099,0.408,0.252,0.407,0.392,0.056,0.352
1083,0.100,0.408,0.253,0.408,0.393,0.056,0.353
1084,0.100,0.409,0.254,0.408,0.394,0.056,0.353
1085,0.100,0.409,0.254,0.408,0.394,0.056,0.354
1086,0.100,0.409,0.255,0.409,0.395,0.056,0.354
1087,0.100,0.410,0.255,0.409,0.395,0.056,0.354
1088,0.100,0.410,0.255,0.410,0.396,0.056,0.354
1089,0.101,0.410,0.256,0.410,0.396,0.056,0.355
1090,0.101,0.410,0.256,0.411,0.396,0.056,0.355
1091,0.101,0.410,0.256,0.411,0.396,0.056,0.356
1092,0.101,0.410,0.257,0.411,0.397,0.056,0.356
1093,0.102,0.410,0.257,0.411,0.397,0.056,0.356
1094,0.102,0.410,0.257,0.411,0.397,0.055,0.356
1095,0.102,0.410,0.257,0.411,0.397,0.055,0.356
1096,0.103,0.410,0.257,0.410,0.396,0.054,0.356
1097,0.103,0.410,0.258,0.410,0.396,0.054,0.355
1098,0.103,0.410,0.258,0.410,0.396,0.053,0.354
1099,0.103,0.410,0.258,0.410,0.395,0.053,0.354
1100,0.103,0.409,0.258,0.409,0.395,0.053,0.354
1101,0.103,0.409,0.258,0.409,0.394,0.053,0.353
1102,0.103,0.409,0.258,0.408,0.393,0.053,0.353
1103,0.103,0.408,0.258,0.407,0.393,0.053,0.352
1104,0.103,0.407,0.258,0.406,0.392,0.053,0.352
1105,0.103,0.406,0.257,0.405,0.391,0.053,0.351
1106,0.102,0.405,0.256,0.404,0.390,0.052,0.350
1107,0.102,0.404,0.256,0.403,0.389,0.052,0.349
1108,0.102,0.403,0.255,0.401,0.388,0.052,0.348
1109,0.102,0.401,0.255,0.400,0.386,0.052,0.347
1110,0.101,0.400,0.254,0.400,0.385,0.052,0.347
1111,0.101,0.399,0.253,0.399,0.384,0.052,0.347
1112,0.100,0.398,0.252,0.398,0.383,0.052,0.346
1113,0.100,0.396,0.251,0.398,0.383,0.052,0.346
1114,0.100,0.394,0.250,0.398,0.382,0.051,0.346
1115,0.100,0.393,0.250,0.398,0.381,0.051,0.345
1116,0.100,0.391,0.250,0.397,0.380,0.050,0.345
1117,0.100,0.389,0.250,0.396,0.379,0.049,0.344
1118,0.100,0.387,0.251,0.395,0.378,0.048,0.345
1119,0.099,0.386,0.250,0.393,0.378,0.047,0.346
1120,0.098,0.385,0.249,0.391,0.377,0.047,0.347
1121,0.097,0.384,0.247,0.390,0.376,0.045,0.348
1122,0.094,0.384,0.245,0.390,0.375,0.042,0.350
1123,0.093,0.384,0.243,0.390,0.374,0.040,0.353
1124,0.094,0.383,0.242,0.390,0.373,0.038,0.357
1125,0.096,0.382,0.243,0.390,0.371,0.036,
1126,0.100,0.380,0.243,0.388,0.371,0.036,
1127,,0.378,0.244,0.387,0.370,0.035,
1128,,0.373,0.245,0.386,0.369,0.034,
1129,,,0.246,0.386,0.367,0.033,
1130,,,0.248,0.384,0.364,0.032,
1131,,,0.248,0.383,0.361,0.032,
1132,,,0.248,0.382,0.359,0.032,
1133,,,0.247,0.381,0.356,0.032,
1134,,,0.246,0.381,0.354,0.033,
1135,,,0.245,0.380,0.352,0.034,
1136,,,0.245,0.377,0.350,0.035,
1137,,,,0.374,0.348,0.038,
1138,,,,0.370,0.346,0.040,
1139,,,,,0.344,0.041,
1140,,,,,0.342,0.043,
1141,,,,,0.338,0.042,
1142,,,,,0.335,0.042,
1143,,,,,0.334,0.042,
1144,,,,,0.332,0.042,
1145,,0.349,,,0.331,0.042,
1146,,,,,0.329,0.043,
1147,,,,,0.326,0.042,
1148,,,,,,0.042,
1149,,,,,,0.041,
1150,,,,,,0.041,
1151,,,,,,0.041,
1152,,,,,,0.040,
1153,,,,,,0.040,
1154,,,,,,0.040,
1155,,,,,,0.040,
1156,0.094,,,,,0.041,
1157,0.091,,,,,0.041,
1158,0.087,,,,,0.042,
1159,0.084,,,,,0.043,
1160,,,,,,0.043,
1161,,,,,,0.043,
1162,,,,,,0.044,
1163,,,,,,0.044,
1164,,,,,,0.044,
1165,,,0.173,,,0.044,
1166,,,0.171,,,0.045,
1167,,,0.169,,,0.045,
1168,,,0.166,,,0.046,
1169,,,0.163,,,0.046,
1170,,,0.161,,,0.047,
1171,,,0.159,,,0.047,
1172,,,0.157,,,0.047,
1173,,,0.156,,,0.047,
1174,,,0.155,,,0.047,
1175,0.074,,0.155,,,0.047,
1176,0.074,0.247,0.154,,,0.048,
1177,0.073,0.244,0.153,,0.242,0.048,0.218
1178,0.072,0.241,0.151,,0.239,0.049,0.216
1179,0.071,0.239,0.150,0.242,0.237,0.049,0.213
1180,0.070,0.237,0.148,0.239,0.235,0.049,0.211
1181,0.069,0.235,0.147,0.236,0.233,0.049,0.209
1182,0.069,0.233,0.146,0.234,0.230,0.049,0.207
1183,0.069,0.231,0.144,0.231,0.227,0.049,0.204
1184,0.069,0.228,0.143,0.229,0.225,0.048,0.202
1185,0.068,0.226,0.141,0.226,0.222,0.048,0.200
1186,0.068,0.223,0.139,0.223,0.220,0.048,0.198
1187,0.068,0.221,0.138,0.220,0.217,0.048,0.196
1188,0.067,0.219,0.136,0.218,0.215,0.048,0.194
1189,0.066,0.216,0.134,0.215,0.213,0.048,0.192
1190,0.066,0.214,0.132,0.213,0.210,0.048,0.190
1191,0.066,0.212,0.130,0.211,0.208,0.047,0.188
1192,0.065,0.210,0.129,0.208,0.206,0.047,0.186
1193,0.065,0.207,0.128,0.206,0.203,0.047,0.184
1194,0.065,0.205,0.126,0.203,0.201,0.047,0.182
1195,0.065,0.203,0.125,0.201,0.200,0.047,0.181
1196,0.065,0.200,0.123,0.199,0.198,0.047,0.179
1197,0.065,0.198,0.122,0.197,0.196,0.047,0.177
1198,0.064,0.196,0.121,0.195,0.194,0.047,0.175
1199,0.064,0.194,0.119,0.193,0.192,0.047,0.174
1200,0.063,0.192,0.118,0.191,0.191,0.047,0.172
1201,0.063,0.190,0.117,0.190,0.189,0.047,0.171
1202,0.063,0.188,0.117,0.188,0.186,0.047,0.170
1203,0.062,0.187,0.117,0.186,0.184,0.047,0.169
1204,0.062,0.186,0.116,0.185,0.182,0.047,0.167
1205,0.062,0.184,0.116,0.183,0.181,0.047,0.166
1206,0.063,0.183,0.115,0.182,0.179,0.047,0.165
1207,0.063,0.181,0.114,0.181,0.177,0.047,0.164
1208,0.063,0.179,0.113,0.180,0.176,0.047,0.162
1209,0.063,0.178,0.112,0.179,0.174,0.047,0.161
1210,0.063,0.176,0.111,0.177,0.172,0.047,0.159
1211,0.062,0.175,0.110,0.176,0.171,0.047,0.158
1212,0.062,0.174,0.109,0.175,0.169,0.046,0.157
1213,0.062,0.172,0.108,0.174,0.167,0.046,0.155
1214,0.061,0.171,0.108,0.172,0.166,0.046,0.154
1215,0.061,0.170,0.107,0.171,0.165,0.046,0.153
1216,0.061,0.169,0.105,0.170,0.164,0.046,0.152
1217,0.061,0.168,0.104,0.169,0.163,0.046,0.150
1218,0.061,0.167,0.103,0.168,0.162,0.045,0.149
1219,0.061,0.166,0.102,0.166,0.161,0.045,0.148
1220,0.061,0.165,0.101,0.165,0.160,0.045,0.147
1221,0.061,0.164,0.100,0.164,0.159,0.044,0.146
1222,0.060,0.163,0.099,0.162,0.158,0.044,0.145
1223,0.060,0.162,0.098,0.161,0.157,0.044,0.144
1224,0.060,0.161,0.098,0.160,0.156,0.044,0.143
1225,0.059,0.160,0.098,0.159,0.155,0.044,0.142
1226,0.059,0.160,0.097,0.158,0.155,0.044,0.142
1227,0.058,0.160,0.097,0.157,0.154,0.044,0.141
1228,0.058,0.159,0.097,0.157,0.153,0.044,0.140
1229,0.058,0.159,0.096,0.156,0.152,0.044,0.140
1230,0.058,0.158,0.096,0.156,0.152,0.043,0.139
1231,0.058,0.157,0.096,0.155,0.151,0.043,0.139
1232,0.058,0.157,0.096,0.154,0.150,0.043,0.139
1233,0.058,0.156,0.095,0.154,0.150,0.043,0.138
