372,0.529,0.638,0.515,0.508,0.692,0.445,0.590,0.633
373,0.530,0.639,0.515,0.509,0.692,0.446,0.591,0.634
374,0.531,0.640,0.516,0.509,0.693,0.447,0.592,0.635
375,0.532,0.641,0.516,0.510,0.694,0.448,0.593,0.636
376,0.533,0.642,0.517,0.511,0.695,0.448,0.594,0.637
377,0.534,0.643,0.518,0.512,0.695,0.449,0.595,0.637
378,0.536,0.644,0.518,0.513,0.696,0.451,0.596,0.638
379,0.537,0.645,0.518,0.514,0.697,0.452,0.598,0.640
380,0.538,0.646,0.519,0.515,0.698,0.452,0.599,0.640
381,0.539,0.647,0.520,0.516,0.698,0.454,0.600,0.641
382,0.541,0.648,0.520,0.517,0.699,0.455,0.601,0.642
383,0.541,0.650,0.521,0.518,0.699,0.455,0.603,0.643
384,0.542,0.651,0.521,0.519,0.700,0.456,0.603,0.644
385,0.544,0.652,0.522,0.521,0.701,0.457,0.604,0.645
386,0.545,0.653,0.522,0.521,0.701,0.458,0.606,0.646
387,0.546,0.654,0.523,0.523,0.703,0.459,0.608,0.647
388,0.547,0.655,0.523,0.523,0.703,0.460,0.608,0.647
389,0.548,0.656,0.524,0.524,0.704,0.461,0.609,0.648
390,0.550,0.657,0.525,0.525,0.705,0.462,0.611,0.649
391,0.551,0.658,0.525,0.526,0.706,0.463,0.611,0.650
392,0.552,0.659,0.525,0.527,0.707,0.463,0.612,0.651
393,0.553,0.659,0.526,0.528,0.707,0.464,0.614,0.651
394,0.554,0.660,0.526,0.529,0.707,0.465,0.614,0.652
395,0.555,0.662,0.527,0.530,0.707,0.466,0.615,0.653
396,0.556,0.663,0.527,0.531,0.708,0.467,0.616,0.654
397,0.557,0.663,0.528,0.532,0.709,0.468,0.617,0.654
398,0.558,0.664,0.528,0.532,0.709,0.468,0.618,0.655
399,0.559,0.665,0.528,0.532,0.709,0.468,0.619,0.656
400,0.559,0.665,0.529,0.533,0.710,0.469,0.620,0.656
401,0.560,0.666,0.529,0.534,0.711,0.470,0.620,0.657
402,0.561,0.667,0.529,0.534,0.711,0.470,0.621,0.657
403,0.561,0.667,0.529,0.535,0.711,0.471,0.622,0.658
404,0.562,0.668,0.530,0.535,0.711,0.471,0.623,0.658
405,0.563,0.669,0.530,0.536,0.712,0.472,0.623,0.659
406,0.564,0.669,0.530,0.536,0.713,0.473,0.624,0.660
407,0.565,0.670,0.531,0.537,0.713,0.473,0.625,0.660
408,0.565,0.671,0.531,0.538,0.713,0.474,0.625,0.660
409,0.566,0.671,0.531,0.539,0.714,0.475,0.626,0.661
410,0.567,0.672,0.532,0.539,0.714,0.475,0.627,0.662
411,0.568,0.673,0.532,0.540,0.715,0.476,0.628,0.662
412,0.569,0.673,0.533,0.540,0.715,0.477,0.629,0.663
413,0.569,0.674,0.533,0.541,0.716,0.477,0.629,0.663
414,0.570,0.675,0.533,0.541,0.716,0.478,0.630,0.664
415,0.571,0.675,0.533,0.542,0.716,0.478,0.631,0.664
416,0.571,0.676,0.534,0.543,0.717,0.479,0.631,0.665
417,0.572,0.677,0.534,0.543,0.717,0.479,0.632,0.665
418,0.573,0.677,0.534,0.544,0.717,0.480,0.633,0.666
419,0.573,0.678,0.535,0.544,0.718,0.481,0.634,0.666
420,0.574,0.679,0.535,0.545,0.718,0.481,0.634,0.667
421,0.575,0.679,0.536,0.545,0.718,0.482,0.635,0.667
422,0.576,0.680,0.536,0.546,0.719,0.482,0.636,0.668
423,0.577,0.680,0.536,0.547,0.720,0.483,0.637,0.668
424,0.577,0.681,0.536,0.547,0.720,0.484,0.637,0.669
425,0.578,0.682,0.537,0.547,0.720,0.484,0.638,0.670
426,0.579,0.682,0.537,0.548,0.721,0.485,0.639,0.670
427,0.580,0.683,0.537,0.549,0.721,0.486,0.639,0.671
428,0.581,0.684,0.538,0.549,0.721,0.486,0.640,0.671
429,0.581,0.684,0.538,0.550,0.722,0.487,0.641,0.672
430,0.582,0.685,0.539,0.551,0.722,0.488,0.642,0.672
431,0.583,0.686,0.539,0.552,0.723,0.488,0.642,0.673
432,0.584,0.686,0.539,0.552,0.723,0.489,0.643,0.673
433,0.584,0.687,0.540,0.553,0.723,0.489,0.644,0.674
434,0.585,0.688,0.540,0.553,0.724,0.490,0.645,0.674
435,0.586,0.688,0.540,0.554,0.724,0.491,0.646,0.675
436,0.587,0.689,0.541,0.554,0.725,0.491,0.646,0.675
437,0.587,0.689,0.541,0.555,0.725,0.492,0.647,0.676
438,0.588,0.690,0.541,0.556,0.725,0.492,0.647,0.676
439,0.589,0.691,0.541,0.556,0.726,0.493,0.648,0.677
440,0.590,0.691,0.542,0.557,0.726,0.494,0.649,0.677
441,0.590,0.692,0.542,0.557,0.726,0.494,0.649,0.678
442,0.591,0.692,0.542,0.558,0.727,0.495,0.650,0.678
443,0.592,0.693,0.543,0.558,0.727,0.495,0.651,0.679
444,0.592,0.693,0.543,0.559,0.727,0.496,0.651,0.679
445,0.593,0.694,0.543,0.559,0.727,0.496,0.652,0.679
446,0.594,0.694,0.544,0.560,0.728,0.497,0.652,0.680
447,0.594,0.695,0.544,0.560,0.728,0.497,0.653,0.680
448,0.595,0.696,0.544,0.561,0.728,0.498,0.654,0.680
449,0.595,0.696,0.544,0.561,0.729,0.498,0.654,0.681
450,0.596,0.696,0.544,0.562,0.729,0.499,0.655,0.681
451,0.596,0.697,0.545,0.562,0.729,0.499,0.655,0.682
452,0.597,0.697,0.545,0.562,0.729,0.500,0.656,0.682
453,0.598,0.698,0.545,0.563,0.730,0.500,0.656,0.682
454,0.598,0.698,0.545,0.563,0.730,0.500,0.657,0.683
455,0.598,0.699,0.546,0.564,0.730,0.501,0.657,0.683
456,0.599,0.699,0.546,0.564,0.731,0.502,0.658,0.683
457,0.600,0.699,0.546,0.564,0.731,0.502,0.658,0.684
458,0.600,0.700,0.546,0.565,0.731,0.502,0.659,0.684
459,0.600,0.700,0.547,0.565,0.731,0.503,0.659,0.684
460,0.601,0.701,0.547,0.566,0.731,0.503,0.660,0.685
461,0.601,0.701,0.547,0.566,0.732,0.504,0.660,0.685
462,0.602,0.701,0.547,0.566,0.732,0.504,0.661,0.685
463,0.602,0.702,0.548,0.567,0.732,0.504,0.661,0.686
464,0.603,0.702,0.548,0.567,0.732,0.505,0.661,0.686
465,0.603,0.702,0.548,0.567,0.732,0.505,0.662,0.686
466,0.604,0.703,0.548,0.568,0.733,0.505,0.662,0.686
467,0.604,0.703,0.548,0.568,0.733,0.506,0.663,0.687
468,0.605,0.704,0.548,0.568,0.733,0.506,0.663,0.687
469,0.605,0.704,0.549,0.569,0.733,0.506,0.663,0.687
470,0.605,0.704,0.549,0.569,0.734,0.507,0.664,0.688
471,0.606,0.705,0.549,0.570,0.734,0.507,0.664,0.688
472,0.606,0.705,0.549,0.570,0.734,0.508,0.665,0.688
473,0.607,0.705,0.549,0.570,0.734,0.508,0.665,0.688
474,0.607,0.706,0.549,0.570,0.734,0.508,0.665,0.689
475,0.608,0.706,0.549,0.571,0.735,0.509,0.666,0.689
476,0.608,0.706,0.550,0.571,0.735,0.509,0.666,0.689
477,0.608,0.707,0.550,0.571,0.735,0.509,0.667,0.689
478,0.609,0.707,0.550,0.572,0.735,0.510,0.667,0.690
479,0.609,0.707,0.550,0.572,0.735,0.510,0.667,0.690
480,0.609,0.708,0.550,0.572,0.735,0.510,0.668,0.690
481,0.610,0.708,0.550,0.573,0.735,0.511,0.668,0.690
482,0.610,0.708,0.551,0.573,0.736,0.511,0.668,0.691
483,0.611,0.708,0.551,0.573,0.736,0.511,0.669,0.691
484,0.611,0.709,0.551,0.573,0.736,0.512,0.669,0.691
485,0.612,0.709,0.551,0.574,0.736,0.512,0.670,0.691
486,0.612,0.709,0.551,0.574,0.736,0.512,0.670,0.692
487,0.612,0.710,0.551,0.574,0.737,0.513,0.670,0.692
488,0.613,0.710,0.551,0.575,0.737,0.513,0.671,0.692
489,0.613,0.710,0.551,0.575,0.737,0.513,0.671,0.693
490,0.614,0.711,0.551,0.575,0.737,0.514,0.671,0.693
491,0.614,0.711,0.552,0.576,0.737,0.514,0.672,0.693
492,0.615,0.711,0.552,0.576,0.737,0.514,0.672,0.693
493,0.615,0.712,0.552,0.576,0.737,0.515,0.673,0.694
494,0.615,0.712,0.552,0.577,0.737,0.515,0.673,0.694
495,0.616,0.713,0.552,0.577,0.738,0.515,0.674,0.694
496,0.616,0.713,0.552,0.577,0.738,0.516,0.674,0.694
497,0.617,0.713,0.552,0.577,0.738,0.516,0.674,0.695
498,0.617,0.714,0.552,0.578,0.738,0.516,0.675,0.695
499,0.618,0.714,0.552,0.578,0.738,0.517,0.675,0.695
500,0.618,0.714,0.553,0.579,0.738,0.517,0.676,0.696
501,0.618,0.715,0.553,0.579,0.739,0.517,0.676,0.696
502,0.619,0.715,0.553,0.579,0.739,0.518,0.676,0.696
503,0.619,0.715,0.553,0.579,0.739,0.518,0.677,0.696
504,0.620,0.716,0.553,0.580,0.739,0.518,0.677,0.696
505,0.620,0.716,0.553,0.580,0.739,0.518,0.677,0.697
506,0.621,0.716,0.553,0.580,0.739,0.519,0.678,0.697
507,0.621,0.717,0.553,0.581,0.740,0.519,0.678,0.697
508,0.621,0.717,0.553,0.581,0.740,0.519,0.679,0.697
509,0.622,0.717,0.553,0.581,0.740,0.520,0.679,0.698
510,0.622,0.718,0.553,0.581,0.740,0.520,0.680,0.698
511,0.623,0.718,0.553,0.582,0.740,0.520,0.680,0.698
512,0.623,0.718,0.553,0.582,0.740,0.520,0.680,0.699
513,0.623,0.719,0.553,0.582,0.741,0.521,0.681,0.699
514,0.624,0.719,0.553,0.583,0.741,0.521,0.681,0.699
515,0.624,0.719,0.553,0.583,0.741,0.521,0.681,0.699
516,0.624,0.720,0.554,0.583,0.741,0.522,0.682,0.700
517,0.625,0.720,0.554,0.583,0.741,0.522,0.682,0.700
518,0.625,0.720,0.554,0.584,0.741,0.522,0.683,0.700
519,0.626,0.720,0.554,0.584,0.741,0.522,0.683,0.700
520,0.626,0.721,0.554,0.584,0.741,0.523,0.683,0.701
521,0.626,0.721,0.554,0.585,0.741,0.523,0.683,0.701
522,0.627,0.721,0.554,0.585,0.742,0.523,0.684,0.701
523,0.627,0.722,0.554,0.585,0.742,0.523,0.684,0.701
524,0.628,0.722,0.554,0.585,0.742,0.524,0.685,0.701
525,0.628,0.722,0.554,0.586,0.742,0.524,0.685,0.702
526,0.628,0.722,0.554,0.586,0.742,0.524,0.685,0.702
527,0.629,0.723,0.554,0.586,0.742,0.525,0.685,0.702
528,0.629,0.723,0.554,0.586,0.742,0.525,0.686,0.702
529,0.629,0.723,0.554,0.587,0.742,0.525,0.686,0.702
530,0.630,0.723,0.554,0.587,0.742,0.525,0.686,0.703
531,0.630,0.724,0.554,0.587,0.742,0.525,0.687,0.703
532,0.630,0.724,0.554,0.587,0.743,0.526,0.687,0.703
533,0.630,0.724,0.554,0.587,0.743,0.526,0.687,0.703
534,0.631,0.724,0.554,0.587,0.743,0.526,0.687,0.703
535,0.631,0.725,0.554,0.588,0.743,0.526,0.688,0.703
536,0.631,0.725,0.554,0.588,0.743,0.526,0.688,0.704
537,0.632,0.725,0.554,0.588,0.743,0.527,0.688,0.704
538,0.632,0.725,0.554,0.588,0.743,0.527,0.688,0.704
539,0.632,0.725,0.554,0.588,0.743,0.527,0.689,0.704
540,0.632,0.725,0.554,0.588,0.743,0.527,0.689,0.704
541,0.633,0.726,0.554,0.588,0.743,0.527,0.689,0.704
542,0.633,0.726,0.554,0.589,0.743,0.527,0.689,0.704
543,0.633,0.726,0.554,0.589,0.743,0.527,0.690,0.705
544,0.633,0.726,0.554,0.589,0.743,0.528,0.690,0.705
545,0.634,0.726,0.554,0.589,0.743,0.528,0.690,0.705
546,0.634,0.727,0.553,0.589,0.743,0.528,0.690,0.705
547,0.634,0.727,0.553,0.589,0.743,0.528,0.690,0.705
548,0.634,0.727,0.553,0.589,0.743,0.528,0.691,0.705
549,0.635,0.727,0.553,0.589,0.743,0.528,0.691,0.705
550,0.635,0.727,0.553,0.589,0.743,0.528,0.691,0.705
551,0.635,0.727,0.553,0.589,0.743,0.528,0.691,0.705
552,0.635,0.727,0.553,0.590,0.743,0.528,0.691,0.706
553,0.635,0.728,0.553,0.590,0.743,0.529,0.692,0.706
554,0.636,0.728,0.553,0.590,0.743,0.529,0.692,0.706
555,0.636,0.728,0.552,0.590,0.743,0.529,0.692,0.706
556,0.636,0.728,0.552,0.589,0.743,0.529,0.692,0.706
557,0.636,0.728,0.552,0.589,0.743,0.529,0.692,0.706
558,0.636,0.728,0.552,0.589,0.743,0.529,0.693,0.706
559,0.637,0.728,0.552,0.589,0.743,0.529,0.693,0.706
560,0.637,0.728,0.552,0.589,0.743,0.529,0.693,0.706
561,0.637,0.728,0.551,0.589,0.743,0.529,0.693,0.706
562,0.637,0.728,0.551,0.589,0.743,0.529,0.693,0.706
563,0.637,0.729,0.551,0.590,0.743,0.529,0.693,0.707
564,0.638,0.729,0.551,0.590,0.743,0.529,0.693,0.707
565,0.638,0.729,0.551,0.590,0.743,0.529,0.693,0.706
566,0.638,0.729,0.551,0.591,0.743,0.529,0.693,0.707
567,0.638,0.729,0.550,0.591,0.743,0.529,0.693,0.707
568,0.638,0.729,0.550,0.591,0.743,0.529,0.693,0.707
569,0.638,0.729,0.550,0.591,0.743,0.529,0.694,0.707
570,0.638,0.729,0.550,0.591,0.743,0.529,0.694,0.707
571,0.638,0.729,0.549,0.590,0.743,0.529,0.694,0.707
572,0.638,0.729,0.549,0.590,0.743,0.529,0.694,0.707
573,0.639,0.729,0.549,0.590,0.742,0.529,0.694,0.707
574,0.639,0.729,0.548,0.590,0.742,0.529,0.694,0.707
575,0.639,0.729,0.548,0.590,0.742,0.529,0.694,0.707
576,0.639,0.729,0.548,0.590,0.742,0.529,0.694,0.707
577,0.639,0.729,0.547,0.590,0.742,0.529,0.694,0.707
578,0.639,0.729,0.547,0.590,0.742,0.529,0.694,0.707
579,0.639,0.729,0.547,0.590,0.742,0.528,0.694,0.707
580,0.639,0.729,0.546,0.589,0.742,0.528,0.694,0.707
581,0.639,0.729,0.546,0.589,0.742,0.528,0.694,0.707
582,0.639,0.730,0.545,0.589,0.742,0.528,0.694,0.707
583,0.639,0.729,0.545,0.589,0.742,0.528,0.695,0.707
584,0.639,0.730,0.544,0.589,0.742,0.528,0.695,0.707
585,0.639,0.730,0.544,0.589,0.742,0.528,0.695,0.707
586,0.639,0.729,0.543,0.588,0.742,0.527,0.695,0.707
587,0.639,0.730,0.543,0.588,0.741,0.527,0.695,0.707
588,0.639,0.730,0.542,0.587,0.741,0.527,0.695,0.707
589,0.639,0.730,0.542,0.587,0.741,0.526,0.695,0.707
590,0.639,0.729,0.541,0.587,0.741,0.526,0.695,0.707
591,0.639,0.729,0.541,0.586,0.740,0.526,0.695,0.707
592,0.639,0.729,0.540,0.586,0.740,0.525,0.695,0.707
593,0.639,0.729,0.540,0.586,0.740,0.525,0.695,0.707
594,0.639,0.729,0.539,0.586,0.740,0.525,0.695,0.707
595,0.639,0.729,0.538,0.585,0.740,0.524,0.695,0.707
596,0.639,0.729,0.538,0.585,0.740,0.524,0.695,0.707
597,0.639,0.729,0.537,0.585,0.739,0.524,0.695,0.706
598,0.639,0.729,0.536,0.585,0.739,0.523,0.695,0.706
599,0.639,0.729,0.535,0.584,0.739,0.522,0.695,0.706
600,0.639,0.729,0.534,0.584,0.739,0.522,0.695,0.706
601,0.639,0.729,0.534,0.584,0.739,0.522,0.695,0.706
602,0.639,0.729,0.533,0.583,0.738,0.521,0.695,0.706
603,0.639,0.729,0.532,0.583,0.738,0.521,0.695,0.706
604,0.639,0.729,0.532,0.583,0.738,0.521,0.695,0.706
605,0.639,0.728,0.532,0.583,0.738,0.521,0.695,0.706
606,0.639,0.729,0.531,0.583,0.738,0.520,0.695,0.706
607,0.639,0.729,0.531,0.582,0.738,0.520,0.695,0.706
608,0.639,0.728,0.530,0.582,0.738,0.520,0.695,0.706
609,0.639,0.728,0.530,0.582,0.737,0.520,0.695,0.706
610,0.639,0.728,0.530,0.582,0.737,0.519,0.695,0.706
611,0.639,0.728,0.529,0.582,0.737,0.519,0.695,0.706
612,0.639,0.728,0.529,0.581,0.737,0.519,0.695,0.706
613,0.639,0.728,0.528,0.581,0.737,0.519,0.695,0.706
614,0.639,0.728,0.528,0.581,0.737,0.519,0.695,0.706
615,0.638,0.728,0.527,0.581,0.737,0.518,0.695,0.706
616,0.638,0.728,0.527,0.581,0.737,0.518,0.695,0.706
617,0.638,0.728,0.526,0.580,0.737,0.518,0.695,0.706
618,0.638,0.728,0.526,0.580,0.736,0.518,0.695,0.705
619,0.638,0.728,0.525,0.580,0.736,0.517,0.695,0.705
620,0.638,0.728,0.525,0.580,0.736,0.517,0.695,0.705
621,0.638,0.727,0.525,0.579,0.736,0.517,0.695,0.705
622,0.638,0.727,0.524,0.579,0.736,0.517,0.695,0.705
623,0.638,0.727,0.524,0.579,0.735,0.516,0.695,0.705
624,0.638,0.727,0.523,0.579,0.735,0.516,0.695,0.705
625,0.638,0.727,0.523,0.578,0.735,0.516,0.694,0.705
626,0.638,0.727,0.522,0.578,0.735,0.515,0.694,0.704
627,0.638,0.727,0.521,0.578,0.734,0.515,0.694,0.704
628,0.638,0.726,0.521,0.577,0.734,0.515,0.694,0.704
629,0.637,0.726,0.521,0.577,0.734,0.515,0.694,0.704
630,0.637,0.726,0.520,0.577,0.734,0.514,0.694,0.704
631,0.637,0.726,0.520,0.576,0.733,0.514,0.694,0.704
632,0.637,0.726,0.519,0.576,0.733,0.514,0.693,0.704
633,0.637,0.725,0.518,0.576,0.733,0.513,0.693,0.703
634,0.637,0.725,0.518,0.576,0.733,0.513,0.693,0.703
635,0.637,0.725,0.518,0.575,0.733,0.513,0.693,0.703
636,0.637,0.725,0.517,0.575,0.732,0.513,0.693,0.703
637,0.637,0.725,0.516,0.575,0.732,0.512,0.693,0.703
638,0.636,0.724,0.516,0.574,0.732,0.512,0.693,0.702
639,0.636,0.724,0.516,0.574,0.732,0.512,0.693,0.702
640,0.636,0.724,0.515,0.574,0.731,0.511,0.692,0.702
641,0.636,0.724,0.514,0.573,0.731,0.511,0.692,0.702
642,0.635,0.724,0.514,0.573,0.731,0.511,0.692,0.702
643,0.635,0.723,0.513,0.573,0.730,0.510,0.692,0.701
644,0.635,0.723,0.513,0.572,0.730,0.510,0.692,0.701
645,0.635,0.723,0.513,0.572,0.730,0.509,0.692,0.701
646,0.635,0.723,0.512,0.572,0.729,0.509,0.691,0.700
647,0.635,0.723,0.511,0.571,0.729,0.509,0.691,0.700
648,0.634,0.722,0.511,0.571,0.729,0.509,0.691,0.700
649,0.634,0.722,0.510,0.571,0.729,0.508,0.691,0.700
650,0.634,0.722,0.510,0.570,0.728,0.508,0.691,0.700
651,0.634,0.722,0.509,0.570,0.728,0.508,0.690,0.699
652,0.634,0.721,0.509,0.570,0.728,0.507,0.690,0.699
653,0.634,0.721,0.508,0.569,0.727,0.507,0.690,0.699
654,0.634,0.721,0.508,0.569,0.727,0.506,0.690,0.699
655,0.633,0.721,0.507,0.569,0.727,0.506,0.690,0.699
656,0.633,0.720,0.507,0.568,0.726,0.506,0.690,0.698
657,0.633,0.720,0.506,0.568,0.726,0.505,0.689,0.698
658,0.633,0.720,0.505,0.567,0.726,0.505,0.689,0.698
659,0.632,0.719,0.505,0.567,0.725,0.504,0.689,0.698
660,0.632,0.719,0.504,0.567,0.725,0.504,0.689,0.697
661,0.632,0.719,0.504,0.566,0.725,0.504,0.688,0.697
662,0.632,0.719,0.503,0.566,0.725,0.503,0.688,0.697
663,0.632,0.718,0.503,0.566,0.724,0.503,0.688,0.697
664,0.632,0.718,0.503,0.565,0.724,0.503,0.688,0.696
665,0.631,0.718,0.502,0.565,0.724,0.502,0.688,0.696
666,0.631,0.718,0.502,0.565,0.724,0.502,0.687,0.696
667,0.631,0.718,0.501,0.565,0.723,0.502,0.687,0.696
668,0.631,0.717,0.501,0.564,0.723,0.502,0.687,0.695
669,0.631,0.717,0.501,0.564,0.723,0.501,0.687,0.695
670,0.631,0.717,0.500,0.564,0.722,0.501,0.687,0.695
671,0.630,0.717,0.500,0.563,0.722,0.501,0.687,0.695
672,0.630,0.716,0.499,0.563,0.722,0.500,0.686,0.694
673,0.630,0.716,0.499,0.563,0.722,0.500,0.686,0.694
674,0.630,0.716,0.498,0.562,0.721,0.500,0.686,0.694
675,0.630,0.716,0.498,0.562,0.721,0.500,0.686,0.694
676,0.630,0.715,0.498,0.562,0.721,0.499,0.686,0.694
677,0.629,0.715,0.497,0.561,0.721,0.499,0.685,0.694
678,0.629,0.715,0.497,0.561,0.720,0.499,0.685,0.693
679,0.629,0.715,0.496,0.561,0.720,0.498,0.685,0.693
680,0.629,0.714,0.496,0.560,0.720,0.498,0.685,0.693
681,0.629,0.714,0.496,0.560,0.720,0.498,0.685,0.692
682,0.628,0.714,0.495,0.560,0.719,0.497,0.684,0.692
683,0.628,0.714,0.495,0.560,0.719,0.497,0.684,0.692
684,0.628,0.714,0.494,0.559,0.718,0.497,0.684,0.692
685,0.628,0.714,0.494,0.559,0.718,0.496,0.684,0.692
686,0.628,0.713,0.493,0.559,0.718,0.496,0.684,0.691
687,0.628,0.713,0.493,0.558,0.717,0.496,0.683,0.691
688,0.627,0.712,0.492,0.558,0.717,0.495,0.683,0.690
689,0.627,0.712,0.491,0.558,0.717,0.495,0.683,0.690
690,0.627,0.712,0.491,0.557,0.716,0.494,0.683,0.690
691,0.626,0.711,0.490,0.557,0.716,0.494,0.682,0.689
692,0.626,0.711,0.490,0.556,0.715,0.493,0.682,0.689
693,0.626,0.711,0.489,0.556,0.714,0.492,0.681,0.689
694,0.625,0.710,0.488,0.555,0.714,0.492,0.681,0.688
695,0.625,0.710,0.487,0.555,0.713,0.491,0.681,0.688
696,0.625,0.709,0.486,0.554,0.713,0.490,0.681,0.687
697,0.624,0.709,0.486,0.554,0.713,0.490,0.680,0.687
698,0.624,0.708,0.485,0.553,0.712,0.489,0.680,0.686
699,0.623,0.708,0.484,0.552,0.711,0.489,0.679,0.686
700,0.623,0.707,0.483,0.552,0.710,0.488,0.679,0.685
701,0.622,0.707,0.482,0.551,0.710,0.487,0.678,0.684
702,0.622,0.706,0.481,0.550,0.709,0.486,0.678,0.684
703,0.621,0.705,0.480,0.549,0.708,0.485,0.677,0.683
704,0.621,0.705,0.479,0.548,0.708,0.485,0.677,0.683
705,0.620,0.704,0.478,0.548,0.707,0.484,0.676,0.682
706,0.620,0.704,0.477,0.547,0.706,0.483,0.676,0.682
707,0.619,0.703,0.476,0.546,0.706,0.482,0.675,0.681
708,0.619,0.702,0.475,0.546,0.705,0.481,0.675,0.680
709,0.618,0.702,0.474,0.545,0.704,0.480,0.674,0.680
710,0.618,0.701,0.473,0.544,0.703,0.479,0.674,0.679
711,0.617,0.700,0.472,0.543,0.703,0.479,0.673,0.678
712,0.617,0.700,0.471,0.542,0.702,0.478,0.673,0.678
713,0.616,0.699,0.470,0.542,0.701,0.477,0.672,0.677
714,0.615,0.698,0.469,0.541,0.700,0.476,0.672,0.676
715,0.615,0.698,0.468,0.540,0.700,0.475,0.671,0.676
716,0.614,0.697,0.467,0.539,0.699,0.474,0.670,0.675
717,0.614,0.696,0.465,0.538,0.698,0.472,0.669,0.674
718,0.613,0.696,0.464,0.537,0.697,0.471,0.668,0.673
719,0.612,0.695,0.463,0.536,0.696,0.470,0.668,0.672
720,0.612,0.694,0.461,0.536,0.695,0.469,0.667,0.672
721,0.612,0.694,0.460,0.535,0.695,0.468,0.667,0.671
722,0.611,0.693,0.460,0.534,0.694,0.467,0.667,0.671
723,0.611,0.692,0.458,0.533,0.693,0.466,0.666,0.670
724,0.610,0.692,0.457,0.532,0.692,0.465,0.665,0.669
725,0.609,0.691,0.456,0.531,0.691,0.464,0.665,0.668
726,0.609,0.690,0.455,0.530,0.690,0.463,0.664,0.668
727,0.608,0.689,0.453,0.530,0.690,0.462,0.663,0.667
728,0.607,0.688,0.452,0.528,0.689,0.461,0.663,0.666
729,0.607,0.688,0.450,0.527,0.688,0.459,0.662,0.666
730,0.606,0.687,0.449,0.526,0.687,0.458,0.662,0.665
731,0.605,0.686,0.447,0.525,0.686,0.457,0.661,0.664
732,0.604,0.685,0.446,0.524,0.685,0.456,0.660,0.663
733,0.603,0.684,0.444,0.524,0.684,0.455,0.660,0.662
734,0.603,0.683,0.443,0.523,0.683,0.454,0.659,0.662
735,0.602,0.683,0.442,0.522,0.682,0.453,0.659,0.661
736,0.601,0.682,0.441,0.521,0.681,0.452,0.658,0.660
737,0.601,0.681,0.440,0.520,0.680,0.451,0.657,0.660
738,0.600,0.680,0.440,0.520,0.680,0.450,0.657,0.659
739,0.600,0.679,0.439,0.519,0.679,0.450,0.656,0.658
740,0.599,0.679,0.438,0.518,0.679,0.449,0.656,0.658
741,0.599,0.678,0.438,0.518,0.678,0.449,0.655,0.658
742,0.598,0.677,0.437,0.518,0.677,0.448,0.655,0.657
743,0.598,0.677,0.437,0.517,0.677,0.448,0.655,0.656
744,0.597,0.676,0.436,0.516,0.676,0.447,0.654,0.655
745,0.597,0.676,0.436,0.516,0.675,0.447,0.653,0.655
746,0.596,0.675,0.435,0.515,0.675,0.446,0.653,0.654
747,0.596,0.674,0.434,0.515,0.674,0.446,0.652,0.654
748,0.595,0.673,0.434,0.514,0.673,0.445,0.652,0.653
749,0.595,0.673,0.433,0.513,0.672,0.445,0.651,0.652
