Start time (UTC), 0434 
 Sky conditions, CO-SDNV 
 Other notes, Kipps retired due to low light. ~1.5mm new icing since last observation (new layer on manually cleared parts). Crust layer  up to 1 cm in thickness with <1 cm of snow on top and deeper snow underneath in places. 
 Ship latitude, 89.0897
 Ship longitude, 108.64592
Position, 1, 1, 2, 2
Surface type, S, S, S, S
Surface thickness (cm), 1.20, 1.20, 0.25, 0.25
Notes, standing position, kneeling position, standing position, kneeling position
Change in incident (%),0.0, 0.0, 0.0, 0.0
Wavelengths,Albedo0,Albedo1,Albedo2,Albedo3
350,0.731,0.682,0.649,0.603
351,0.728,0.684,0.650,0.602
352,0.726,0.683,0.653,0.602
353,0.729,0.684,0.656,0.600
354,0.730,0.683,0.651,0.604
355,0.728,0.681,0.650,0.607
356,0.727,0.679,0.652,0.606
357,0.728,0.677,0.650,0.603
358,0.727,0.680,0.649,0.602
359,0.727,0.680,0.651,0.604
360,0.729,0.676,0.654,0.606
361,0.727,0.681,0.652,0.605
362,0.728,0.682,0.650,0.603
363,0.730,0.680,0.649,0.602
364,0.730,0.678,0.650,0.601
365,0.729,0.679,0.652,0.602
366,0.726,0.679,0.651,0.602
367,0.724,0.679,0.650,0.601
368,0.727,0.680,0.652,0.605
369,0.727,0.681,0.650,0.605
370,0.726,0.681,0.650,0.604
371,0.725,0.679,0.651,0.602
372,0.723,0.677,0.650,0.602
373,0.722,0.676,0.651,0.601
374,0.724,0.678,0.652,0.602
375,0.727,0.681,0.651,0.604
376,0.728,0.678,0.651,0.606
377,0.728,0.679,0.651,0.603
378,0.726,0.681,0.651,0.602
379,0.723,0.680,0.652,0.604
380,0.728,0.678,0.648,0.602
381,0.729,0.679,0.648,0.602
382,0.726,0.681,0.650,0.603
383,0.727,0.679,0.648,0.600
384,0.726,0.676,0.647,0.599
385,0.726,0.677,0.649,0.600
386,0.726,0.681,0.650,0.602
387,0.726,0.679,0.647,0.600
388,0.727,0.679,0.648,0.602
389,0.727,0.679,0.650,0.602
390,0.725,0.677,0.651,0.600
391,0.726,0.678,0.650,0.601
392,0.727,0.678,0.647,0.601
393,0.726,0.677,0.646,0.602
394,0.725,0.680,0.650,0.603
395,0.727,0.679,0.650,0.601
396,0.727,0.678,0.649,0.600
397,0.726,0.678,0.648,0.600
398,0.725,0.678,0.648,0.601
399,0.726,0.678,0.648,0.600
400,0.726,0.677,0.648,0.599
401,0.725,0.676,0.649,0.599
402,0.725,0.676,0.650,0.599
403,0.724,0.677,0.650,0.600
404,0.723,0.677,0.650,0.601
405,0.725,0.675,0.649,0.600
406,0.725,0.676,0.648,0.600
407,0.724,0.676,0.649,0.599
408,0.724,0.676,0.650,0.599
409,0.723,0.676,0.649,0.599
410,0.724,0.677,0.648,0.599
411,0.725,0.678,0.649,0.599
412,0.725,0.677,0.649,0.599
413,0.725,0.678,0.649,0.599
414,0.724,0.677,0.649,0.600
415,0.723,0.677,0.649,0.600
416,0.723,0.678,0.648,0.599
417,0.723,0.677,0.648,0.599
418,0.724,0.676,0.648,0.599
419,0.725,0.677,0.649,0.599
420,0.724,0.678,0.648,0.598
421,0.723,0.677,0.648,0.598
422,0.723,0.677,0.648,0.598
423,0.722,0.678,0.649,0.598
424,0.723,0.677,0.649,0.599
425,0.723,0.677,0.648,0.599
426,0.723,0.677,0.648,0.598
427,0.723,0.677,0.649,0.598
428,0.723,0.675,0.648,0.598
429,0.723,0.675,0.648,0.598
430,0.723,0.675,0.648,0.598
431,0.722,0.676,0.649,0.599
432,0.723,0.676,0.648,0.599
433,0.724,0.676,0.647,0.598
434,0.723,0.676,0.649,0.598
435,0.723,0.676,0.648,0.598
436,0.722,0.677,0.648,0.598
437,0.722,0.676,0.648,0.598
438,0.722,0.675,0.647,0.598
439,0.723,0.675,0.648,0.598
440,0.723,0.675,0.648,0.598
441,0.723,0.675,0.648,0.597
442,0.723,0.675,0.648,0.597
443,0.722,0.676,0.649,0.597
444,0.722,0.675,0.648,0.597
445,0.722,0.674,0.647,0.597
446,0.722,0.675,0.648,0.597
447,0.722,0.675,0.648,0.597
448,0.722,0.675,0.647,0.597
449,0.722,0.675,0.648,0.597
450,0.722,0.675,0.648,0.596
451,0.723,0.675,0.648,0.596
452,0.722,0.675,0.648,0.597
453,0.721,0.674,0.648,0.596
454,0.721,0.674,0.647,0.597
455,0.721,0.675,0.647,0.597
456,0.722,0.676,0.648,0.596
457,0.722,0.675,0.647,0.597
458,0.722,0.675,0.648,0.597
459,0.721,0.675,0.648,0.596
460,0.722,0.675,0.647,0.597
461,0.722,0.674,0.647,0.596
462,0.722,0.674,0.647,0.596
463,0.722,0.674,0.648,0.596
464,0.721,0.674,0.647,0.596
465,0.722,0.674,0.647,0.596
466,0.722,0.674,0.647,0.596
467,0.721,0.674,0.647,0.596
468,0.722,0.674,0.648,0.596
469,0.722,0.674,0.648,0.596
470,0.722,0.674,0.648,0.596
471,0.722,0.674,0.647,0.596
472,0.721,0.674,0.647,0.596
473,0.722,0.674,0.648,0.596
474,0.723,0.674,0.648,0.596
475,0.721,0.675,0.647,0.596
476,0.721,0.675,0.648,0.596
477,0.722,0.674,0.648,0.595
478,0.723,0.674,0.647,0.596
479,0.722,0.674,0.648,0.596
480,0.721,0.674,0.648,0.596
481,0.721,0.674,0.647,0.596
482,0.721,0.674,0.647,0.597
483,0.722,0.674,0.648,0.596
484,0.722,0.674,0.648,0.595
485,0.722,0.673,0.647,0.595
486,0.722,0.674,0.648,0.595
487,0.721,0.673,0.647,0.595
488,0.721,0.673,0.647,0.595
489,0.720,0.674,0.647,0.594
490,0.721,0.675,0.647,0.596
491,0.722,0.674,0.648,0.596
492,0.721,0.674,0.647,0.595
493,0.720,0.674,0.647,0.595
494,0.721,0.674,0.647,0.596
495,0.722,0.674,0.647,0.596
496,0.721,0.675,0.647,0.595
497,0.721,0.673,0.648,0.596
498,0.721,0.673,0.647,0.595
499,0.722,0.674,0.646,0.594
500,0.721,0.674,0.648,0.595
501,0.721,0.673,0.648,0.595
502,0.720,0.672,0.647,0.595
503,0.720,0.673,0.647,0.595
504,0.720,0.674,0.648,0.595
505,0.720,0.674,0.647,0.594
506,0.721,0.673,0.647,0.593
507,0.721,0.672,0.647,0.593
508,0.721,0.673,0.647,0.593
509,0.721,0.673,0.647,0.594
510,0.721,0.672,0.646,0.595
511,0.721,0.673,0.646,0.593
512,0.721,0.673,0.646,0.594
513,0.720,0.673,0.646,0.594
514,0.720,0.673,0.646,0.594
515,0.720,0.673,0.646,0.593
516,0.721,0.674,0.647,0.594
517,0.721,0.674,0.647,0.594
518,0.719,0.673,0.646,0.594
519,0.721,0.673,0.646,0.595
520,0.721,0.673,0.646,0.594
521,0.720,0.673,0.646,0.594
522,0.720,0.673,0.646,0.595
523,0.720,0.673,0.646,0.594
524,0.720,0.673,0.646,0.593
525,0.720,0.672,0.646,0.593
526,0.720,0.673,0.647,0.593
527,0.720,0.672,0.647,0.594
528,0.721,0.673,0.646,0.593
529,0.721,0.673,0.645,0.592
530,0.721,0.673,0.646,0.593
531,0.720,0.672,0.646,0.594
532,0.719,0.673,0.646,0.593
533,0.720,0.673,0.646,0.592
534,0.720,0.672,0.646,0.592
535,0.720,0.673,0.646,0.593
536,0.720,0.674,0.646,0.593
537,0.720,0.673,0.646,0.593
538,0.720,0.672,0.646,0.593
539,0.720,0.673,0.646,0.592
540,0.720,0.674,0.647,0.592
541,0.720,0.672,0.646,0.593
542,0.719,0.672,0.646,0.593
543,0.718,0.673,0.646,0.593
544,0.720,0.673,0.646,0.593
545,0.719,0.673,0.646,0.592
546,0.719,0.673,0.646,0.593
547,0.719,0.674,0.646,0.594
548,0.718,0.673,0.644,0.593
549,0.719,0.672,0.644,0.592
550,0.720,0.672,0.645,0.592
551,0.719,0.672,0.647,0.593
552,0.719,0.673,0.647,0.593
553,0.719,0.673,0.646,0.592
554,0.719,0.672,0.645,0.592
555,0.719,0.672,0.646,0.592
556,0.719,0.672,0.646,0.592
557,0.719,0.672,0.646,0.593
558,0.718,0.672,0.646,0.591
559,0.718,0.672,0.647,0.591
560,0.718,0.671,0.646,0.591
561,0.718,0.671,0.645,0.592
562,0.718,0.672,0.646,0.592
563,0.718,0.671,0.645,0.591
564,0.718,0.671,0.645,0.591
565,0.718,0.672,0.646,0.592
566,0.719,0.672,0.645,0.592
567,0.720,0.673,0.645,0.592
568,0.720,0.673,0.646,0.593
569,0.719,0.673,0.646,0.592
570,0.719,0.672,0.646,0.593
571,0.719,0.671,0.646,0.593
572,0.719,0.672,0.646,0.592
573,0.719,0.671,0.645,0.592
574,0.720,0.672,0.645,0.591
575,0.720,0.672,0.645,0.591
576,0.719,0.672,0.644,0.591
577,0.719,0.671,0.643,0.590
578,0.719,0.671,0.644,0.590
579,0.718,0.672,0.645,0.591
580,0.719,0.672,0.644,0.591
581,0.719,0.672,0.643,0.591
582,0.718,0.672,0.644,0.591
583,0.718,0.671,0.644,0.591
584,0.719,0.671,0.644,0.591
585,0.719,0.671,0.645,0.591
586,0.719,0.671,0.646,0.591
587,0.719,0.671,0.646,0.592
588,0.718,0.671,0.646,0.591
589,0.718,0.670,0.646,0.591
590,0.718,0.670,0.645,0.591
591,0.719,0.671,0.646,0.591
592,0.718,0.671,0.646,0.590
593,0.718,0.670,0.646,0.590
594,0.718,0.670,0.645,0.590
595,0.719,0.671,0.645,0.590
596,0.719,0.671,0.646,0.591
597,0.719,0.671,0.647,0.591
598,0.719,0.671,0.646,0.592
599,0.719,0.670,0.646,0.593
600,0.720,0.671,0.646,0.592
601,0.720,0.672,0.647,0.591
602,0.719,0.672,0.647,0.591
603,0.719,0.672,0.646,0.591
604,0.719,0.672,0.646,0.592
605,0.720,0.671,0.645,0.590
606,0.719,0.672,0.646,0.591
607,0.719,0.671,0.646,0.591
608,0.719,0.671,0.646,0.591
609,0.718,0.672,0.645,0.590
610,0.718,0.672,0.646,0.591
611,0.719,0.671,0.646,0.592
612,0.720,0.671,0.647,0.592
613,0.720,0.672,0.647,0.591
614,0.720,0.672,0.647,0.591
615,0.720,0.672,0.647,0.591
616,0.720,0.672,0.646,0.591
617,0.720,0.673,0.647,0.591
618,0.719,0.673,0.646,0.591
619,0.719,0.673,0.646,0.592
620,0.719,0.673,0.648,0.592
621,0.720,0.672,0.647,0.592
622,0.721,0.671,0.646,0.591
623,0.720,0.671,0.646,0.591
624,0.719,0.671,0.647,0.590
625,0.720,0.671,0.648,0.591
626,0.720,0.672,0.648,0.592
627,0.718,0.671,0.648,0.592
628,0.720,0.672,0.648,0.591
629,0.720,0.672,0.648,0.591
630,0.718,0.672,0.648,0.591
631,0.721,0.673,0.646,0.591
632,0.722,0.673,0.647,0.591
633,0.721,0.672,0.648,0.591
634,0.720,0.672,0.647,0.591
635,0.719,0.672,0.646,0.590
636,0.719,0.672,0.646,0.590
637,0.719,0.672,0.646,0.591
638,0.721,0.673,0.646,0.591
639,0.720,0.673,0.646,0.591
640,0.719,0.672,0.646,0.590
641,0.719,0.671,0.646,0.590
642,0.719,0.671,0.647,0.590
643,0.720,0.671,0.647,0.590
644,0.721,0.672,0.647,0.590
645,0.719,0.672,0.646,0.591
646,0.718,0.671,0.645,0.590
647,0.718,0.671,0.645,0.591
648,0.719,0.672,0.645,0.591
649,0.718,0.671,0.645,0.591
650,0.719,0.671,0.646,0.590
651,0.719,0.671,0.647,0.589
652,0.718,0.670,0.648,0.590
653,0.719,0.671,0.648,0.590
654,0.720,0.671,0.646,0.591
655,0.719,0.671,0.645,0.592
656,0.718,0.671,0.646,0.590
657,0.719,0.671,0.646,0.590
658,0.719,0.672,0.646,0.590
659,0.719,0.671,0.646,0.588
660,0.719,0.670,0.646,0.590
661,0.719,0.670,0.646,0.591
662,0.719,0.671,0.645,0.591
663,0.719,0.671,0.645,0.590
664,0.718,0.670,0.645,0.589
665,0.718,0.670,0.646,0.589
666,0.718,0.671,0.645,0.589
667,0.717,0.671,0.645,0.589
668,0.719,0.670,0.645,0.589
669,0.719,0.670,0.645,0.589
670,0.716,0.672,0.645,0.590
671,0.717,0.671,0.645,0.590
672,0.717,0.671,0.645,0.589
673,0.716,0.671,0.645,0.589
674,0.716,0.671,0.644,0.589
675,0.718,0.672,0.645,0.590
676,0.719,0.671,0.646,0.590
