Start time (UTC), 1915 
 Sky conditions, CO-SDNV to CO-SDV 
 Other notes, 24-hr sampling period. Reunion Stakes (RS) visited every ~3 hrs. (1) pond @ intersection of stakes 203&205. (2) raised area of SSL@ intersection of stakes 203&206. (3) sediment mounds @intersection of stakes 203&207 (4) part raised SSL- some uneven surface @ intersection of stakes 203&211 
(5) stake 205 (6) vertical grains & crack @ stake 206  (7) pond @ stake 207  (8) stake 211, half uneven surface & level SSL.
Stern (STERN) visited every ~3 hrs. (1 A) clean area from July 5, (1B)  shoveled area from July 5. ~1cm standing water. (2) pond w very holey bottom (3) other end of same pond. w smoother bottom. (4) Dark pond. measurement centered over large white (previously crack). (5A)  clean level bare (SSL) ice on slope (5B) - shoveled off to observe SSL evolution. (6) very blue pond (7) very large tooth-like grains (old drained pond?) at edge of pond 6
ROV transect visited every ~6 hrs (with ROV transmittance & UAV albedo). 
 Ship latitude, 81.48294
 Ship longitude, 2.16087
Position, 1A, 1B,  2,  3,  4, 5A, 5B,  6,  7
357,0.743,0.505,0.366,0.360,0.433,0.708,0.686,0.515,0.725
358,0.743,0.505,0.367,0.360,0.434,0.709,0.686,0.516,0.725
359,0.743,0.506,0.369,0.361,0.435,0.710,0.686,0.517,0.726
360,0.743,0.507,0.370,0.362,0.435,0.711,0.687,0.518,0.726
361,0.743,0.507,0.371,0.363,0.436,0.712,0.687,0.519,0.727
362,0.743,0.508,0.372,0.364,0.437,0.712,0.687,0.520,0.727
363,0.743,0.508,0.373,0.364,0.438,0.713,0.687,0.521,0.728
364,0.743,0.508,0.373,0.364,0.438,0.713,0.687,0.522,0.728
365,0.743,0.509,0.375,0.365,0.439,0.714,0.688,0.523,0.729
366,0.743,0.509,0.376,0.366,0.439,0.715,0.688,0.524,0.729
367,0.743,0.510,0.376,0.366,0.440,0.716,0.688,0.525,0.729
368,0.743,0.510,0.377,0.367,0.441,0.716,0.688,0.525,0.730
369,0.743,0.510,0.378,0.367,0.441,0.717,0.689,0.526,0.730
370,0.743,0.510,0.378,0.368,0.442,0.718,0.689,0.527,0.731
371,0.743,0.511,0.379,0.368,0.442,0.718,0.689,0.528,0.731
372,0.743,0.511,0.379,0.369,0.443,0.719,0.689,0.529,0.732
373,0.743,0.511,0.380,0.369,0.444,0.720,0.690,0.529,0.732
374,0.743,0.512,0.381,0.369,0.444,0.721,0.690,0.530,0.733
375,0.743,0.512,0.382,0.370,0.445,0.722,0.690,0.531,0.733
376,0.743,0.513,0.382,0.370,0.446,0.723,0.690,0.532,0.734
377,0.743,0.513,0.383,0.371,0.446,0.724,0.691,0.533,0.734
378,0.743,0.513,0.383,0.371,0.447,0.725,0.691,0.534,0.735
379,0.743,0.513,0.384,0.372,0.448,0.726,0.691,0.535,0.735
380,0.743,0.514,0.385,0.372,0.448,0.727,0.691,0.536,0.736
381,0.743,0.514,0.385,0.372,0.449,0.728,0.692,0.537,0.736
382,0.742,0.515,0.386,0.373,0.449,0.728,0.692,0.537,0.737
383,0.742,0.515,0.386,0.374,0.450,0.730,0.692,0.539,0.738
384,0.743,0.515,0.387,0.374,0.451,0.731,0.692,0.540,0.738
385,0.743,0.515,0.387,0.374,0.452,0.731,0.692,0.540,0.739
386,0.743,0.516,0.388,0.374,0.452,0.732,0.693,0.541,0.739
387,0.743,0.516,0.388,0.375,0.453,0.733,0.693,0.542,0.739
388,0.743,0.516,0.389,0.375,0.454,0.734,0.693,0.543,0.740
389,0.743,0.516,0.390,0.376,0.454,0.735,0.693,0.544,0.741
390,0.743,0.517,0.390,0.376,0.455,0.737,0.693,0.545,0.741
391,0.743,0.517,0.390,0.376,0.455,0.737,0.694,0.545,0.741
392,0.743,0.517,0.390,0.377,0.456,0.738,0.694,0.546,0.742
393,0.743,0.517,0.391,0.377,0.456,0.739,0.694,0.547,0.743
394,0.744,0.518,0.391,0.377,0.457,0.740,0.694,0.548,0.743
395,0.743,0.518,0.392,0.377,0.457,0.741,0.694,0.549,0.743
396,0.743,0.518,0.392,0.378,0.458,0.742,0.694,0.549,0.744
397,0.744,0.518,0.392,0.378,0.458,0.743,0.694,0.550,0.744
398,0.743,0.519,0.392,0.378,0.458,0.744,0.694,0.551,0.744
399,0.744,0.519,0.392,0.378,0.459,0.745,0.694,0.551,0.745
400,0.744,0.519,0.392,0.378,0.459,0.746,0.694,0.552,0.745
401,0.743,0.519,0.392,0.378,0.459,0.746,0.694,0.552,0.745
402,0.744,0.519,0.393,0.378,0.459,0.747,0.694,0.552,0.745
403,0.744,0.519,0.393,0.378,0.460,0.748,0.694,0.553,0.746
404,0.743,0.519,0.393,0.378,0.460,0.749,0.694,0.554,0.746
405,0.743,0.519,0.393,0.378,0.460,0.750,0.694,0.554,0.746
406,0.744,0.520,0.393,0.378,0.461,0.751,0.695,0.554,0.747
407,0.744,0.520,0.393,0.378,0.461,0.751,0.695,0.555,0.747
408,0.744,0.520,0.393,0.378,0.461,0.752,0.694,0.555,0.747
409,0.744,0.520,0.393,0.378,0.462,0.753,0.695,0.556,0.748
410,0.744,0.520,0.393,0.378,0.462,0.754,0.695,0.557,0.748
411,0.744,0.520,0.393,0.378,0.462,0.755,0.695,0.557,0.748
412,0.744,0.521,0.393,0.379,0.463,0.755,0.695,0.558,0.748
413,0.744,0.521,0.393,0.379,0.463,0.756,0.695,0.558,0.749
414,0.744,0.521,0.393,0.379,0.463,0.757,0.695,0.559,0.749
415,0.744,0.521,0.393,0.379,0.464,0.757,0.695,0.559,0.749
416,0.744,0.522,0.394,0.379,0.464,0.758,0.695,0.560,0.750
417,0.744,0.522,0.394,0.379,0.464,0.759,0.695,0.560,0.750
418,0.744,0.522,0.394,0.379,0.465,0.759,0.694,0.561,0.750
419,0.744,0.522,0.394,0.379,0.465,0.760,0.694,0.561,0.751
420,0.744,0.522,0.394,0.379,0.465,0.760,0.694,0.562,0.751
421,0.744,0.522,0.395,0.380,0.465,0.761,0.694,0.562,0.751
422,0.743,0.522,0.395,0.380,0.466,0.761,0.694,0.563,0.752
423,0.743,0.523,0.395,0.380,0.466,0.762,0.695,0.563,0.752
424,0.743,0.523,0.395,0.380,0.466,0.763,0.694,0.564,0.752
425,0.743,0.523,0.395,0.380,0.467,0.763,0.694,0.564,0.752
426,0.743,0.523,0.396,0.380,0.467,0.763,0.694,0.565,0.753
427,0.743,0.524,0.396,0.380,0.468,0.764,0.694,0.565,0.753
428,0.743,0.524,0.396,0.381,0.468,0.765,0.694,0.566,0.753
429,0.743,0.524,0.396,0.381,0.468,0.765,0.694,0.566,0.754
430,0.743,0.524,0.396,0.381,0.469,0.766,0.694,0.567,0.754
431,0.742,0.524,0.396,0.381,0.469,0.766,0.695,0.567,0.754
432,0.742,0.524,0.397,0.381,0.469,0.767,0.694,0.568,0.755
433,0.742,0.525,0.397,0.381,0.469,0.768,0.694,0.569,0.755
434,0.742,0.525,0.397,0.381,0.470,0.768,0.694,0.569,0.755
435,0.742,0.525,0.397,0.381,0.470,0.768,0.694,0.569,0.756
436,0.742,0.525,0.397,0.381,0.470,0.769,0.694,0.570,0.756
437,0.742,0.525,0.397,0.382,0.470,0.769,0.694,0.570,0.756
438,0.742,0.525,0.398,0.382,0.471,0.770,0.694,0.571,0.756
439,0.742,0.526,0.398,0.382,0.471,0.770,0.694,0.571,0.757
440,0.742,0.526,0.399,0.382,0.471,0.771,0.694,0.572,0.757
441,0.741,0.526,0.399,0.383,0.471,0.771,0.694,0.572,0.757
442,0.741,0.526,0.400,0.383,0.472,0.772,0.694,0.573,0.757
443,0.741,0.527,0.400,0.383,0.472,0.772,0.694,0.573,0.758
444,0.741,0.527,0.401,0.383,0.472,0.773,0.694,0.573,0.758
445,0.741,0.527,0.401,0.383,0.472,0.773,0.694,0.573,0.758
446,0.741,0.527,0.401,0.384,0.472,0.773,0.694,0.574,0.758
447,0.741,0.527,0.402,0.384,0.473,0.774,0.694,0.574,0.759
448,0.741,0.528,0.402,0.384,0.473,0.774,0.694,0.575,0.759
449,0.741,0.528,0.403,0.384,0.473,0.774,0.693,0.575,0.759
450,0.740,0.528,0.403,0.385,0.473,0.775,0.693,0.575,0.759
451,0.740,0.528,0.404,0.385,0.473,0.775,0.693,0.576,0.759
452,0.740,0.528,0.404,0.385,0.473,0.776,0.693,0.576,0.760
453,0.740,0.529,0.404,0.385,0.474,0.776,0.693,0.576,0.760
454,0.740,0.529,0.405,0.385,0.474,0.776,0.693,0.576,0.760
455,0.740,0.529,0.405,0.385,0.474,0.777,0.693,0.577,0.760
456,0.740,0.529,0.405,0.385,0.474,0.777,0.693,0.577,0.760
457,0.740,0.529,0.405,0.386,0.474,0.777,0.693,0.577,0.761
458,0.739,0.530,0.405,0.386,0.474,0.778,0.693,0.578,0.761
459,0.739,0.530,0.406,0.386,0.475,0.778,0.693,0.578,0.761
460,0.739,0.530,0.406,0.386,0.475,0.778,0.693,0.578,0.761
461,0.739,0.530,0.406,0.386,0.475,0.779,0.692,0.579,0.761
462,0.739,0.530,0.406,0.386,0.475,0.779,0.692,0.579,0.762
463,0.739,0.531,0.407,0.386,0.475,0.779,0.692,0.579,0.762
464,0.739,0.531,0.407,0.386,0.475,0.780,0.692,0.579,0.762
465,0.739,0.531,0.407,0.387,0.475,0.780,0.692,0.580,0.762
466,0.739,0.531,0.407,0.387,0.475,0.780,0.692,0.580,0.762
467,0.739,0.531,0.408,0.387,0.476,0.781,0.692,0.580,0.762
468,0.738,0.532,0.408,0.387,0.476,0.781,0.691,0.580,0.763
469,0.738,0.532,0.409,0.387,0.476,0.781,0.691,0.580,0.763
470,0.738,0.532,0.409,0.387,0.476,0.781,0.691,0.580,0.763
471,0.738,0.532,0.409,0.388,0.476,0.782,0.691,0.581,0.763
472,0.738,0.532,0.410,0.388,0.476,0.782,0.691,0.581,0.763
473,0.738,0.533,0.410,0.388,0.476,0.782,0.690,0.581,0.763
474,0.738,0.533,0.411,0.388,0.476,0.782,0.690,0.581,0.763
475,0.738,0.533,0.411,0.388,0.476,0.783,0.690,0.581,0.763
476,0.738,0.533,0.411,0.388,0.476,0.783,0.690,0.581,0.764
477,0.737,0.533,0.411,0.388,0.476,0.783,0.690,0.581,0.764
478,0.737,0.533,0.412,0.388,0.476,0.783,0.690,0.581,0.764
479,0.737,0.533,0.412,0.388,0.476,0.783,0.689,0.581,0.764
480,0.737,0.534,0.412,0.389,0.476,0.784,0.689,0.581,0.764
481,0.737,0.534,0.412,0.389,0.476,0.784,0.689,0.582,0.764
482,0.737,0.534,0.412,0.389,0.476,0.784,0.689,0.582,0.764
483,0.737,0.534,0.412,0.389,0.476,0.784,0.688,0.582,0.764
484,0.737,0.534,0.412,0.389,0.476,0.784,0.688,0.582,0.764
485,0.736,0.534,0.412,0.389,0.476,0.785,0.688,0.582,0.764
486,0.736,0.534,0.412,0.388,0.475,0.785,0.688,0.582,0.764
487,0.736,0.534,0.412,0.388,0.475,0.785,0.688,0.581,0.764
488,0.736,0.534,0.412,0.388,0.475,0.785,0.687,0.581,0.764
489,0.736,0.534,0.412,0.388,0.475,0.785,0.687,0.581,0.764
490,0.736,0.534,0.412,0.388,0.475,0.785,0.687,0.581,0.764
491,0.735,0.534,0.411,0.388,0.475,0.786,0.687,0.581,0.764
492,0.735,0.534,0.411,0.388,0.475,0.786,0.686,0.581,0.764
493,0.735,0.534,0.411,0.387,0.474,0.786,0.686,0.581,0.764
494,0.735,0.534,0.411,0.387,0.474,0.786,0.686,0.581,0.764
495,0.735,0.534,0.411,0.387,0.474,0.786,0.685,0.580,0.764
496,0.735,0.534,0.411,0.387,0.474,0.786,0.685,0.580,0.764
497,0.735,0.534,0.411,0.387,0.473,0.786,0.685,0.580,0.764
498,0.735,0.534,0.411,0.387,0.473,0.787,0.685,0.580,0.764
499,0.734,0.534,0.411,0.387,0.473,0.787,0.684,0.580,0.764
500,0.734,0.534,0.411,0.387,0.473,0.787,0.684,0.579,0.764
501,0.734,0.534,0.411,0.387,0.472,0.787,0.684,0.579,0.764
502,0.734,0.534,0.411,0.387,0.472,0.787,0.683,0.579,0.764
503,0.734,0.534,0.412,0.387,0.471,0.787,0.683,0.578,0.763
504,0.733,0.534,0.412,0.387,0.471,0.787,0.683,0.578,0.763
505,0.733,0.534,0.412,0.387,0.471,0.787,0.682,0.578,0.763
506,0.733,0.534,0.412,0.387,0.470,0.787,0.682,0.577,0.763
507,0.733,0.534,0.412,0.387,0.470,0.787,0.682,0.577,0.763
508,0.733,0.534,0.412,0.386,0.469,0.787,0.681,0.576,0.763
509,0.733,0.534,0.412,0.386,0.468,0.787,0.681,0.575,0.762
510,0.733,0.534,0.412,0.386,0.467,0.787,0.681,0.575,0.762
511,0.733,0.534,0.412,0.386,0.467,0.787,0.680,0.574,0.762
512,0.733,0.534,0.412,0.386,0.466,0.787,0.680,0.573,0.762
513,0.732,0.533,0.412,0.386,0.466,0.787,0.680,0.573,0.762
514,0.732,0.533,0.412,0.386,0.465,0.787,0.679,0.572,0.761
515,0.732,0.533,0.413,0.386,0.465,0.788,0.679,0.572,0.761
516,0.732,0.534,0.413,0.386,0.464,0.787,0.679,0.571,0.761
517,0.732,0.534,0.413,0.386,0.464,0.787,0.679,0.571,0.761
518,0.732,0.533,0.414,0.386,0.464,0.787,0.678,0.571,0.761
519,0.732,0.533,0.414,0.386,0.464,0.787,0.678,0.570,0.761
520,0.731,0.534,0.414,0.386,0.463,0.787,0.677,0.570,0.760
521,0.731,0.534,0.414,0.386,0.463,0.787,0.677,0.570,0.760
522,0.731,0.534,0.415,0.386,0.463,0.787,0.676,0.569,0.760
523,0.731,0.534,0.415,0.386,0.463,0.787,0.676,0.569,0.760
524,0.731,0.534,0.415,0.386,0.462,0.787,0.676,0.568,0.760
525,0.731,0.534,0.415,0.385,0.462,0.787,0.675,0.568,0.759
526,0.730,0.534,0.415,0.385,0.462,0.787,0.675,0.567,0.759
527,0.730,0.534,0.415,0.385,0.461,0.787,0.674,0.567,0.759
528,0.730,0.534,0.415,0.385,0.461,0.787,0.674,0.566,0.759
529,0.730,0.534,0.415,0.385,0.460,0.787,0.674,0.566,0.759
530,0.730,0.533,0.415,0.385,0.460,0.787,0.673,0.565,0.758
531,0.730,0.533,0.415,0.385,0.460,0.787,0.673,0.565,0.758
532,0.729,0.533,0.415,0.384,0.459,0.787,0.672,0.564,0.758
533,0.729,0.533,0.415,0.384,0.459,0.787,0.672,0.563,0.757
534,0.729,0.533,0.414,0.384,0.458,0.786,0.671,0.563,0.757
535,0.729,0.533,0.414,0.384,0.458,0.786,0.671,0.562,0.757
536,0.729,0.533,0.414,0.383,0.457,0.786,0.670,0.561,0.757
537,0.729,0.533,0.414,0.383,0.457,0.786,0.670,0.561,0.756
538,0.728,0.533,0.413,0.383,0.456,0.786,0.669,0.560,0.756
539,0.728,0.532,0.413,0.382,0.456,0.786,0.669,0.559,0.756
540,0.728,0.532,0.413,0.382,0.455,0.786,0.668,0.558,0.755
541,0.728,0.532,0.412,0.382,0.454,0.786,0.668,0.558,0.755
542,0.728,0.532,0.412,0.381,0.454,0.785,0.667,0.557,0.754
543,0.727,0.532,0.411,0.381,0.453,0.785,0.666,0.556,0.754
544,0.727,0.531,0.411,0.381,0.452,0.785,0.666,0.555,0.754
545,0.727,0.531,0.410,0.380,0.451,0.785,0.665,0.554,0.753
546,0.727,0.531,0.410,0.380,0.451,0.784,0.665,0.553,0.753
547,0.727,0.531,0.409,0.379,0.450,0.784,0.664,0.552,0.752
548,0.726,0.530,0.408,0.378,0.449,0.784,0.664,0.551,0.752
549,0.726,0.530,0.408,0.378,0.448,0.784,0.663,0.550,0.751
550,0.726,0.530,0.407,0.377,0.447,0.784,0.663,0.549,0.751
551,0.726,0.529,0.406,0.377,0.446,0.783,0.662,0.548,0.750
552,0.725,0.529,0.406,0.376,0.446,0.783,0.661,0.547,0.750
553,0.725,0.529,0.405,0.376,0.445,0.783,0.661,0.546,0.750
554,0.725,0.529,0.405,0.375,0.444,0.783,0.660,0.545,0.749
555,0.725,0.528,0.404,0.375,0.443,0.782,0.660,0.544,0.749
556,0.724,0.528,0.403,0.374,0.443,0.782,0.659,0.543,0.748
557,0.724,0.528,0.403,0.374,0.442,0.782,0.658,0.542,0.748
558,0.724,0.528,0.402,0.373,0.441,0.782,0.658,0.541,0.747
559,0.724,0.527,0.402,0.373,0.440,0.781,0.657,0.540,0.747
560,0.724,0.527,0.401,0.372,0.440,0.781,0.656,0.539,0.746
561,0.723,0.527,0.400,0.372,0.439,0.781,0.656,0.538,0.746
562,0.723,0.526,0.399,0.371,0.438,0.781,0.655,0.537,0.745
563,0.723,0.526,0.399,0.371,0.437,0.780,0.654,0.536,0.745
564,0.723,0.526,0.398,0.370,0.436,0.780,0.654,0.535,0.744
565,0.722,0.526,0.397,0.369,0.435,0.780,0.653,0.534,0.744
566,0.722,0.525,0.396,0.369,0.434,0.780,0.653,0.533,0.743
567,0.722,0.525,0.395,0.368,0.433,0.779,0.652,0.532,0.743
568,0.722,0.525,0.394,0.367,0.432,0.779,0.651,0.531,0.742
569,0.722,0.524,0.393,0.367,0.431,0.779,0.651,0.529,0.742
570,0.721,0.524,0.392,0.366,0.430,0.779,0.650,0.528,0.741
571,0.721,0.523,0.391,0.365,0.429,0.778,0.649,0.527,0.741
572,0.721,0.523,0.390,0.364,0.428,0.778,0.649,0.525,0.740
573,0.721,0.522,0.389,0.364,0.426,0.778,0.648,0.524,0.740
574,0.720,0.522,0.388,0.363,0.425,0.778,0.647,0.523,0.739
575,0.720,0.521,0.387,0.362,0.424,0.777,0.647,0.521,0.738
576,0.720,0.521,0.386,0.361,0.422,0.777,0.646,0.519,0.738
577,0.720,0.520,0.384,0.360,0.420,0.777,0.645,0.518,0.737
578,0.720,0.520,0.383,0.359,0.419,0.776,0.645,0.516,0.736
579,0.720,0.519,0.381,0.358,0.417,0.776,0.644,0.514,0.736
580,0.719,0.518,0.379,0.357,0.415,0.776,0.644,0.512,0.735
581,0.719,0.517,0.378,0.355,0.413,0.776,0.643,0.510,0.734
582,0.719,0.517,0.376,0.354,0.411,0.775,0.643,0.508,0.733
583,0.719,0.516,0.374,0.353,0.409,0.775,0.642,0.506,0.733
584,0.719,0.515,0.372,0.352,0.407,0.775,0.641,0.504,0.732
585,0.719,0.514,0.370,0.350,0.405,0.775,0.641,0.502,0.731
586,0.719,0.513,0.368,0.349,0.402,0.774,0.640,0.500,0.730
587,0.718,0.512,0.366,0.347,0.400,0.774,0.639,0.498,0.729
588,0.718,0.512,0.364,0.346,0.398,0.774,0.638,0.495,0.729
589,0.718,0.511,0.362,0.345,0.395,0.773,0.638,0.493,0.728
590,0.718,0.510,0.360,0.343,0.392,0.773,0.637,0.490,0.727
591,0.717,0.509,0.358,0.342,0.390,0.772,0.636,0.488,0.726
592,0.717,0.508,0.356,0.340,0.387,0.772,0.635,0.485,0.725
593,0.717,0.506,0.353,0.338,0.384,0.772,0.635,0.483,0.724
594,0.717,0.505,0.351,0.337,0.382,0.771,0.634,0.480,0.723
595,0.717,0.504,0.348,0.335,0.378,0.771,0.633,0.477,0.722
596,0.716,0.502,0.345,0.333,0.375,0.770,0.633,0.474,0.721
597,0.716,0.501,0.343,0.330,0.372,0.770,0.632,0.471,0.720
598,0.716,0.499,0.339,0.328,0.368,0.770,0.631,0.468,0.719
599,0.715,0.498,0.336,0.326,0.364,0.769,0.630,0.464,0.718
600,0.715,0.496,0.333,0.324,0.361,0.769,0.630,0.461,0.716
601,0.715,0.495,0.331,0.322,0.357,0.768,0.629,0.458,0.715
602,0.715,0.493,0.328,0.320,0.355,0.768,0.628,0.455,0.714
603,0.714,0.492,0.326,0.319,0.352,0.768,0.628,0.453,0.714
604,0.714,0.491,0.325,0.317,0.350,0.767,0.627,0.451,0.713
605,0.714,0.491,0.323,0.316,0.349,0.767,0.626,0.449,0.712
606,0.714,0.490,0.322,0.315,0.347,0.767,0.626,0.448,0.711
607,0.714,0.489,0.321,0.314,0.346,0.766,0.625,0.446,0.711
608,0.713,0.489,0.320,0.313,0.345,0.766,0.624,0.445,0.710
609,0.713,0.488,0.318,0.313,0.343,0.766,0.624,0.443,0.709
610,0.713,0.487,0.317,0.312,0.342,0.765,0.623,0.442,0.709
611,0.713,0.487,0.316,0.311,0.341,0.765,0.622,0.440,0.708
612,0.713,0.486,0.315,0.310,0.340,0.765,0.622,0.439,0.707
613,0.713,0.485,0.314,0.309,0.338,0.764,0.621,0.437,0.707
614,0.712,0.485,0.312,0.308,0.337,0.764,0.620,0.436,0.706
615,0.712,0.484,0.311,0.307,0.336,0.763,0.619,0.434,0.705
616,0.712,0.483,0.310,0.306,0.334,0.763,0.619,0.433,0.705
617,0.712,0.483,0.309,0.305,0.333,0.763,0.618,0.431,0.704
618,0.711,0.482,0.307,0.304,0.332,0.762,0.617,0.429,0.703
619,0.711,0.481,0.306,0.303,0.331,0.762,0.616,0.428,0.702
620,0.711,0.480,0.305,0.302,0.329,0.761,0.615,0.426,0.702
621,0.710,0.480,0.304,0.301,0.328,0.761,0.615,0.425,0.701
622,0.710,0.479,0.302,0.300,0.326,0.760,0.614,0.423,0.700
623,0.710,0.478,0.301,0.299,0.325,0.760,0.613,0.421,0.699
624,0.709,0.478,0.300,0.298,0.324,0.760,0.612,0.420,0.699
625,0.709,0.477,0.299,0.297,0.322,0.759,0.611,0.418,0.698
626,0.709,0.476,0.298,0.296,0.321,0.759,0.610,0.417,0.697
627,0.708,0.476,0.296,0.295,0.320,0.758,0.609,0.415,0.696
628,0.708,0.475,0.295,0.294,0.318,0.758,0.608,0.414,0.696
629,0.708,0.474,0.294,0.293,0.317,0.757,0.607,0.412,0.695
630,0.708,0.473,0.293,0.292,0.316,0.757,0.607,0.410,0.694
631,0.707,0.473,0.292,0.291,0.314,0.756,0.606,0.409,0.693
632,0.707,0.472,0.290,0.290,0.313,0.756,0.605,0.407,0.692
633,0.706,0.471,0.289,0.289,0.312,0.755,0.604,0.405,0.692
634,0.706,0.470,0.288,0.288,0.311,0.755,0.603,0.404,0.691
635,0.706,0.469,0.287,0.286,0.309,0.754,0.603,0.403,0.690
636,0.705,0.468,0.286,0.286,0.308,0.754,0.602,0.401,0.689
637,0.705,0.468,0.285,0.285,0.307,0.753,0.601,0.399,0.688
638,0.705,0.467,0.284,0.284,0.306,0.753,0.600,0.398,0.688
639,0.704,0.466,0.282,0.283,0.304,0.752,0.599,0.396,0.687
640,0.704,0.465,0.281,0.282,0.303,0.752,0.599,0.395,0.686
641,0.704,0.465,0.280,0.281,0.302,0.751,0.598,0.393,0.685
642,0.703,0.464,0.279,0.280,0.301,0.751,0.597,0.392,0.685
643,0.703,0.463,0.278,0.279,0.299,0.750,0.596,0.390,0.684
644,0.702,0.462,0.277,0.278,0.298,0.750,0.595,0.389,0.683
645,0.702,0.461,0.276,0.277,0.297,0.749,0.595,0.388,0.682
646,0.702,0.461,0.275,0.276,0.296,0.749,0.593,0.386,0.682
647,0.701,0.460,0.274,0.275,0.294,0.748,0.593,0.385,0.681
648,0.701,0.459,0.272,0.274,0.293,0.748,0.592,0.383,0.680
649,0.700,0.458,0.271,0.273,0.292,0.747,0.591,0.382,0.679
650,0.700,0.457,0.270,0.272,0.291,0.747,0.590,0.380,0.679
651,0.699,0.456,0.269,0.271,0.289,0.746,0.590,0.379,0.678
652,0.699,0.456,0.268,0.270,0.288,0.746,0.589,0.377,0.677
653,0.699,0.455,0.267,0.269,0.287,0.745,0.588,0.376,0.676
654,0.698,0.454,0.265,0.268,0.285,0.745,0.587,0.374,0.676
655,0.698,0.453,0.264,0.267,0.283,0.744,0.587,0.373,0.675
656,0.698,0.452,0.262,0.265,0.281,0.744,0.586,0.371,0.674
657,0.697,0.451,0.261,0.264,0.280,0.744,0.585,0.369,0.674
658,0.697,0.449,0.259,0.263,0.278,0.743,0.585,0.367,0.673
659,0.696,0.448,0.258,0.262,0.277,0.742,0.584,0.365,0.672
660,0.696,0.447,0.257,0.261,0.275,0.742,0.583,0.364,0.671
661,0.696,0.447,0.256,0.260,0.274,0.742,0.583,0.363,0.671
662,0.695,0.446,0.255,0.259,0.273,0.741,0.582,0.362,0.670
663,0.695,0.445,0.254,0.258,0.272,0.741,0.581,0.361,0.670
664,0.694,0.445,0.253,0.258,0.272,0.740,0.581,0.360,0.669
665,0.694,0.444,0.252,0.257,0.271,0.740,0.580,0.359,0.669
666,0.694,0.444,0.251,0.256,0.270,0.740,0.580,0.358,0.668
667,0.693,0.443,0.250,0.255,0.269,0.739,0.579,0.357,0.668
668,0.693,0.442,0.249,0.255,0.268,0.739,0.579,0.356,0.667
669,0.693,0.442,0.248,0.254,0.267,0.739,0.578,0.355,0.667
670,0.693,0.441,0.247,0.253,0.267,0.738,0.577,0.354,0.666
671,0.692,0.440,0.247,0.252,0.266,0.738,0.577,0.353,0.666
672,0.692,0.440,0.246,0.252,0.265,0.738,0.576,0.352,0.665
673,0.691,0.439,0.245,0.251,0.264,0.737,0.576,0.351,0.665
674,0.691,0.438,0.244,0.250,0.263,0.737,0.575,0.350,0.664
675,0.690,0.438,0.243,0.250,0.262,0.737,0.574,0.349,0.664
676,0.690,0.437,0.242,0.249,0.261,0.736,0.574,0.348,0.663
677,0.690,0.436,0.241,0.248,0.260,0.736,0.573,0.347,0.663
678,0.689,0.436,0.241,0.247,0.259,0.736,0.572,0.346,0.662
679,0.689,0.435,0.240,0.246,0.258,0.735,0.572,0.345,0.661
680,0.689,0.434,0.239,0.246,0.257,0.735,0.571,0.344,0.661
681,0.688,0.434,0.238,0.245,0.256,0.734,0.571,0.343,0.660
682,0.688,0.433,0.237,0.244,0.255,0.734,0.570,0.341,0.660
