Start time (UTC), 1520 
 Sky conditions, CO-SDNV 
 Other notes, Melinda&Felix. Freezing mist & gusts with ~4-5 mm of new ice accumulation on bamboo stick at end of albedo line. 
 Ship latitude, 89.04774
 Ship longitude, 103.89845
Position, 1, 1, 2, 2
Surface type, S, S, S, S
Surface thickness (cm), 0.2, 0.5, 0.2, 0.2
Notes, standing position. Both targets now frozen over,                               kneeling position,                               standing position,                               kneeling position
Change in incident (%),10.0, 0.0, 0.0, 0.0
Wavelengths,Albedo0,Albedo1,Albedo2,Albedo3
350,0.514,0.407,0.365,0.211
351,0.512,0.407,0.366,0.211
352,0.510,0.406,0.366,0.214
353,0.512,0.407,0.365,0.215
354,0.510,0.407,0.366,0.215
355,0.511,0.408,0.366,0.216
356,0.514,0.408,0.364,0.217
357,0.512,0.405,0.363,0.213
358,0.511,0.406,0.364,0.212
359,0.512,0.407,0.366,0.213
360,0.513,0.408,0.367,0.214
361,0.510,0.409,0.369,0.214
362,0.510,0.409,0.366,0.213
363,0.511,0.407,0.364,0.213
364,0.511,0.406,0.366,0.214
365,0.512,0.408,0.366,0.215
366,0.510,0.408,0.368,0.215
367,0.509,0.408,0.368,0.215
368,0.512,0.410,0.368,0.216
369,0.512,0.408,0.365,0.214
370,0.511,0.406,0.364,0.214
371,0.510,0.406,0.364,0.215
372,0.512,0.405,0.363,0.214
373,0.512,0.407,0.363,0.213
374,0.513,0.409,0.364,0.211
375,0.514,0.408,0.365,0.211
376,0.510,0.408,0.368,0.215
377,0.510,0.408,0.369,0.214
378,0.512,0.408,0.368,0.212
379,0.510,0.408,0.368,0.213
380,0.512,0.408,0.369,0.212
381,0.512,0.407,0.367,0.212
382,0.511,0.405,0.365,0.212
383,0.513,0.405,0.368,0.212
384,0.510,0.406,0.367,0.213
385,0.508,0.407,0.366,0.213
386,0.509,0.406,0.366,0.213
387,0.510,0.407,0.368,0.212
388,0.510,0.406,0.368,0.214
389,0.511,0.406,0.367,0.214
390,0.511,0.407,0.366,0.212
391,0.512,0.409,0.367,0.214
392,0.512,0.409,0.366,0.216
393,0.511,0.408,0.365,0.216
394,0.510,0.407,0.366,0.212
395,0.509,0.406,0.367,0.211
396,0.509,0.406,0.368,0.212
397,0.510,0.406,0.368,0.213
398,0.509,0.406,0.366,0.211
399,0.511,0.406,0.367,0.211
400,0.512,0.405,0.367,0.212
401,0.511,0.405,0.365,0.211
402,0.511,0.406,0.366,0.212
403,0.510,0.406,0.366,0.212
404,0.510,0.407,0.366,0.212
405,0.511,0.408,0.365,0.211
406,0.511,0.407,0.366,0.212
407,0.511,0.407,0.366,0.213
408,0.510,0.407,0.366,0.213
409,0.509,0.406,0.365,0.212
410,0.510,0.407,0.366,0.212
411,0.510,0.407,0.366,0.211
412,0.510,0.406,0.366,0.211
413,0.511,0.406,0.366,0.211
414,0.510,0.406,0.365,0.210
415,0.509,0.406,0.365,0.210
416,0.510,0.406,0.365,0.212
417,0.509,0.406,0.366,0.211
418,0.510,0.405,0.365,0.211
419,0.510,0.406,0.365,0.211
420,0.510,0.406,0.366,0.211
421,0.510,0.406,0.365,0.211
422,0.509,0.406,0.365,0.211
423,0.509,0.407,0.365,0.211
424,0.509,0.405,0.365,0.211
425,0.509,0.405,0.365,0.212
426,0.509,0.405,0.365,0.212
427,0.509,0.405,0.365,0.212
428,0.509,0.405,0.365,0.212
429,0.509,0.405,0.365,0.212
430,0.509,0.405,0.365,0.212
431,0.509,0.405,0.365,0.212
432,0.509,0.405,0.365,0.212
433,0.510,0.405,0.365,0.212
434,0.510,0.405,0.365,0.212
435,0.509,0.406,0.366,0.212
436,0.509,0.406,0.365,0.211
437,0.509,0.405,0.365,0.211
438,0.509,0.406,0.365,0.213
439,0.509,0.406,0.365,0.212
440,0.509,0.406,0.365,0.212
441,0.509,0.406,0.365,0.212
442,0.509,0.406,0.365,0.212
443,0.509,0.406,0.366,0.212
444,0.508,0.406,0.366,0.212
445,0.508,0.406,0.365,0.212
446,0.508,0.406,0.365,0.211
447,0.508,0.405,0.365,0.212
448,0.509,0.405,0.365,0.212
449,0.509,0.405,0.365,0.212
450,0.508,0.406,0.365,0.211
451,0.508,0.405,0.365,0.212
452,0.509,0.405,0.365,0.212
453,0.509,0.405,0.365,0.212
454,0.508,0.406,0.365,0.212
455,0.507,0.406,0.365,0.212
456,0.508,0.406,0.365,0.212
457,0.508,0.406,0.366,0.212
458,0.508,0.405,0.366,0.212
459,0.508,0.405,0.366,0.212
460,0.508,0.405,0.365,0.212
461,0.509,0.405,0.365,0.212
462,0.509,0.406,0.366,0.212
463,0.508,0.406,0.366,0.213
464,0.508,0.405,0.365,0.212
465,0.508,0.405,0.365,0.212
466,0.508,0.406,0.365,0.212
467,0.508,0.405,0.365,0.212
468,0.508,0.405,0.365,0.212
469,0.508,0.405,0.366,0.213
470,0.508,0.405,0.366,0.213
471,0.508,0.406,0.366,0.212
472,0.507,0.406,0.366,0.213
473,0.507,0.406,0.366,0.213
474,0.508,0.406,0.366,0.213
475,0.508,0.406,0.365,0.212
476,0.508,0.406,0.366,0.212
477,0.507,0.405,0.366,0.212
478,0.507,0.405,0.366,0.213
479,0.507,0.406,0.366,0.213
480,0.507,0.406,0.366,0.213
481,0.508,0.405,0.366,0.213
482,0.508,0.406,0.366,0.213
483,0.507,0.406,0.365,0.213
484,0.507,0.406,0.365,0.213
485,0.507,0.406,0.366,0.213
486,0.507,0.405,0.365,0.213
487,0.507,0.405,0.365,0.213
488,0.506,0.405,0.365,0.213
489,0.506,0.405,0.365,0.213
490,0.507,0.405,0.365,0.214
491,0.507,0.405,0.366,0.214
492,0.507,0.405,0.366,0.214
493,0.507,0.406,0.365,0.213
494,0.507,0.406,0.365,0.214
495,0.507,0.405,0.366,0.213
496,0.507,0.405,0.365,0.212
497,0.507,0.405,0.366,0.213
498,0.507,0.405,0.366,0.213
499,0.507,0.405,0.366,0.214
500,0.507,0.405,0.367,0.214
501,0.506,0.406,0.366,0.214
502,0.506,0.406,0.366,0.214
503,0.506,0.405,0.366,0.213
504,0.506,0.404,0.365,0.213
505,0.507,0.404,0.366,0.214
506,0.506,0.405,0.366,0.214
507,0.506,0.405,0.365,0.214
508,0.506,0.405,0.366,0.214
509,0.506,0.405,0.365,0.214
510,0.506,0.405,0.365,0.214
511,0.506,0.406,0.366,0.215
512,0.506,0.405,0.366,0.214
513,0.506,0.405,0.366,0.214
514,0.505,0.405,0.366,0.214
515,0.506,0.405,0.366,0.214
516,0.506,0.405,0.366,0.215
517,0.505,0.405,0.366,0.215
518,0.504,0.405,0.366,0.214
519,0.504,0.405,0.366,0.213
520,0.505,0.405,0.366,0.214
521,0.506,0.405,0.366,0.215
522,0.506,0.405,0.366,0.215
523,0.505,0.405,0.366,0.214
524,0.505,0.405,0.366,0.214
525,0.505,0.405,0.366,0.214
526,0.504,0.405,0.367,0.215
527,0.504,0.405,0.366,0.215
528,0.505,0.405,0.366,0.214
529,0.504,0.405,0.365,0.214
530,0.504,0.405,0.366,0.214
531,0.505,0.405,0.365,0.214
532,0.505,0.404,0.365,0.214
533,0.505,0.405,0.366,0.215
534,0.504,0.405,0.366,0.215
535,0.504,0.405,0.366,0.215
536,0.505,0.405,0.365,0.215
537,0.505,0.405,0.366,0.215
538,0.504,0.405,0.366,0.215
539,0.504,0.406,0.366,0.215
540,0.504,0.405,0.366,0.216
541,0.504,0.404,0.366,0.215
542,0.504,0.405,0.366,0.215
543,0.503,0.405,0.366,0.216
544,0.504,0.405,0.367,0.215
545,0.504,0.404,0.366,0.215
546,0.503,0.405,0.366,0.215
547,0.503,0.405,0.366,0.216
548,0.503,0.405,0.366,0.215
549,0.503,0.405,0.365,0.215
550,0.502,0.405,0.365,0.215
551,0.503,0.405,0.366,0.215
552,0.503,0.405,0.366,0.216
553,0.503,0.405,0.366,0.216
554,0.503,0.404,0.366,0.216
555,0.504,0.405,0.366,0.216
556,0.503,0.405,0.366,0.216
557,0.503,0.405,0.366,0.216
558,0.502,0.405,0.365,0.215
559,0.501,0.404,0.366,0.215
560,0.501,0.404,0.366,0.216
561,0.501,0.404,0.366,0.216
562,0.502,0.404,0.365,0.216
563,0.501,0.404,0.365,0.215
564,0.502,0.404,0.366,0.216
565,0.502,0.404,0.366,0.216
566,0.502,0.404,0.365,0.215
567,0.501,0.404,0.366,0.216
568,0.501,0.404,0.366,0.216
569,0.502,0.404,0.365,0.216
570,0.502,0.404,0.365,0.215
571,0.501,0.404,0.365,0.216
572,0.500,0.404,0.365,0.217
573,0.501,0.404,0.365,0.216
574,0.501,0.404,0.365,0.216
575,0.500,0.404,0.365,0.216
576,0.500,0.404,0.366,0.216
577,0.501,0.404,0.366,0.216
578,0.502,0.405,0.366,0.217
579,0.502,0.405,0.367,0.218
580,0.501,0.405,0.366,0.217
581,0.501,0.405,0.366,0.216
582,0.501,0.404,0.366,0.216
583,0.501,0.404,0.366,0.216
584,0.501,0.405,0.366,0.216
585,0.500,0.405,0.366,0.217
586,0.500,0.405,0.366,0.218
587,0.500,0.404,0.365,0.217
588,0.500,0.404,0.365,0.217
589,0.500,0.404,0.366,0.217
590,0.501,0.404,0.366,0.217
591,0.500,0.403,0.365,0.216
592,0.500,0.403,0.366,0.217
593,0.500,0.404,0.366,0.217
594,0.499,0.403,0.366,0.216
595,0.500,0.404,0.365,0.217
596,0.501,0.404,0.365,0.217
597,0.500,0.404,0.366,0.216
598,0.500,0.403,0.365,0.217
599,0.499,0.404,0.366,0.217
600,0.499,0.404,0.366,0.218
601,0.499,0.403,0.365,0.218
602,0.499,0.405,0.364,0.218
603,0.500,0.405,0.365,0.219
604,0.500,0.404,0.366,0.219
605,0.499,0.403,0.366,0.218
606,0.499,0.404,0.366,0.218
607,0.499,0.405,0.365,0.218
608,0.498,0.405,0.365,0.217
609,0.499,0.405,0.366,0.218
610,0.499,0.405,0.367,0.219
611,0.499,0.405,0.367,0.219
612,0.499,0.403,0.367,0.218
613,0.500,0.404,0.366,0.217
614,0.499,0.405,0.366,0.217
615,0.499,0.404,0.365,0.218
616,0.499,0.405,0.366,0.218
617,0.499,0.405,0.367,0.219
618,0.499,0.405,0.366,0.219
619,0.499,0.404,0.366,0.219
620,0.499,0.404,0.367,0.219
621,0.498,0.404,0.367,0.218
622,0.497,0.405,0.366,0.219
623,0.497,0.404,0.366,0.219
624,0.497,0.405,0.366,0.219
625,0.498,0.405,0.366,0.219
626,0.498,0.404,0.367,0.219
627,0.497,0.403,0.366,0.218
628,0.497,0.403,0.366,0.218
629,0.497,0.403,0.366,0.219
630,0.497,0.403,0.366,0.219
631,0.497,0.404,0.365,0.219
632,0.498,0.404,0.365,0.219
633,0.498,0.404,0.366,0.220
634,0.498,0.405,0.366,0.221
635,0.497,0.404,0.365,0.220
636,0.496,0.403,0.366,0.219
637,0.496,0.403,0.367,0.220
638,0.497,0.403,0.367,0.221
639,0.496,0.403,0.365,0.220
640,0.496,0.403,0.365,0.219
641,0.495,0.403,0.365,0.220
642,0.496,0.404,0.365,0.221
643,0.496,0.404,0.365,0.221
644,0.495,0.404,0.365,0.221
645,0.495,0.404,0.365,0.220
646,0.496,0.404,0.365,0.219
647,0.496,0.403,0.366,0.219
648,0.496,0.403,0.366,0.219
649,0.495,0.403,0.367,0.219
650,0.494,0.402,0.365,0.219
651,0.493,0.402,0.364,0.218
652,0.495,0.403,0.366,0.219
653,0.494,0.404,0.366,0.221
654,0.494,0.404,0.365,0.221
655,0.494,0.404,0.364,0.220
656,0.494,0.404,0.364,0.220
657,0.494,0.404,0.365,0.221
658,0.494,0.404,0.365,0.221
659,0.493,0.403,0.364,0.219
660,0.494,0.403,0.364,0.220
661,0.494,0.404,0.365,0.221
662,0.493,0.404,0.365,0.221
663,0.493,0.403,0.365,0.221
664,0.493,0.404,0.365,0.221
665,0.493,0.404,0.365,0.221
666,0.493,0.403,0.366,0.220
667,0.492,0.403,0.365,0.220
668,0.492,0.403,0.366,0.220
669,0.491,0.403,0.365,0.221
670,0.490,0.403,0.365,0.221
671,0.491,0.402,0.366,0.221
672,0.492,0.403,0.365,0.220
673,0.492,0.403,0.364,0.220
674,0.491,0.403,0.364,0.221
675,0.491,0.403,0.365,0.220
676,0.491,0.403,0.364,0.220
