Start time (UTC), 0806 
 Sky conditions, CO-SDNV mostly, occasionally drizzly 
 Other notes, 24-hr sampling period. Reunion Stakes (RS) visited every ~3 hrs. (1) pond @ intersection of stakes 203&205. (2) raised area of SSL@ intersection of stakes 203&206. (3) sediment mounds @intersection of stakes 203&207 (4) part raised SSL- some uneven surface @ intersection of stakes 203&211 
(5) stake 205 (6) vertical grains & crack @ stake 206  (7) pond @ stake 207  (8) stake 211, half uneven surface & level SSL.
Stern (STERN) visited every ~3 hrs. (1 A) clean area from July 5, (1B)  shoveled area from July 5. ~1cm standing water. (2) pond w very holey bottom (3) other end of same pond. w smoother bottom. (4) Dark pond. measurement centered over large white (previously crack). (5A)  clean level bare (SSL) ice on slope (5B) - shoveled off to observe SSL evolution. (6) very blue pond (7) very large tooth-like grains (old drained pond?) at edge of pond 6
ROV transect visited every ~6 hrs (with ROV transmittance & UAV albedo). 
 Ship latitude, 81.45667
 Ship longitude, 1.71739
Position, 1, 2, 3, 4, 5, 6, 7, 8
458,0.346,0.786,0.610,0.756,0.804,0.787,0.291,0.700
459,0.346,0.786,0.610,0.756,0.804,0.787,0.291,0.700
460,0.346,0.786,0.610,0.757,0.804,0.787,0.291,0.700
461,0.346,0.786,0.611,0.757,0.804,0.788,0.291,0.700
462,0.346,0.786,0.611,0.757,0.804,0.788,0.291,0.700
463,0.346,0.786,0.611,0.757,0.804,0.788,0.292,0.700
464,0.346,0.786,0.611,0.757,0.804,0.788,0.292,0.700
465,0.346,0.786,0.612,0.757,0.804,0.788,0.292,0.700
466,0.346,0.786,0.612,0.757,0.804,0.788,0.292,0.700
467,0.346,0.786,0.612,0.757,0.804,0.788,0.292,0.700
468,0.346,0.786,0.612,0.757,0.804,0.788,0.293,0.700
469,0.346,0.786,0.613,0.757,0.804,0.788,0.293,0.700
470,0.346,0.786,0.613,0.757,0.805,0.788,0.293,0.700
471,0.346,0.787,0.613,0.757,0.805,0.788,0.293,0.700
472,0.346,0.787,0.613,0.758,0.805,0.788,0.293,0.700
473,0.346,0.787,0.614,0.758,0.805,0.788,0.293,0.700
474,0.346,0.787,0.614,0.758,0.805,0.788,0.293,0.700
475,0.346,0.787,0.614,0.758,0.805,0.788,0.293,0.700
476,0.346,0.787,0.614,0.758,0.805,0.788,0.293,0.700
477,0.346,0.787,0.615,0.758,0.805,0.788,0.293,0.700
478,0.345,0.787,0.615,0.758,0.805,0.788,0.294,0.700
479,0.345,0.787,0.615,0.758,0.805,0.788,0.294,0.700
480,0.345,0.787,0.615,0.758,0.805,0.788,0.294,0.700
481,0.345,0.787,0.616,0.758,0.805,0.788,0.294,0.700
482,0.345,0.786,0.616,0.758,0.805,0.788,0.294,0.700
483,0.345,0.787,0.616,0.758,0.805,0.788,0.294,0.700
484,0.344,0.787,0.616,0.758,0.805,0.788,0.294,0.700
485,0.344,0.786,0.616,0.758,0.805,0.788,0.294,0.700
486,0.344,0.787,0.616,0.758,0.805,0.788,0.294,0.700
487,0.344,0.786,0.617,0.758,0.805,0.788,0.293,0.700
488,0.343,0.786,0.617,0.758,0.805,0.788,0.293,0.700
489,0.343,0.786,0.617,0.758,0.805,0.788,0.293,0.700
490,0.343,0.786,0.617,0.758,0.805,0.788,0.293,0.700
491,0.343,0.786,0.617,0.758,0.805,0.788,0.293,0.700
492,0.342,0.786,0.617,0.758,0.805,0.788,0.293,0.700
493,0.342,0.786,0.618,0.758,0.805,0.788,0.293,0.700
494,0.342,0.786,0.618,0.758,0.805,0.788,0.293,0.700
495,0.342,0.786,0.618,0.758,0.805,0.788,0.293,0.700
496,0.341,0.786,0.618,0.758,0.805,0.788,0.293,0.699
497,0.341,0.786,0.619,0.758,0.805,0.788,0.293,0.699
498,0.341,0.786,0.619,0.758,0.805,0.788,0.293,0.699
499,0.341,0.786,0.619,0.758,0.805,0.788,0.293,0.699
500,0.340,0.786,0.619,0.758,0.805,0.788,0.293,0.699
501,0.340,0.786,0.619,0.758,0.805,0.788,0.293,0.699
502,0.339,0.786,0.619,0.758,0.805,0.787,0.292,0.699
503,0.339,0.786,0.620,0.758,0.805,0.787,0.292,0.699
504,0.339,0.786,0.620,0.758,0.805,0.788,0.292,0.698
505,0.338,0.786,0.620,0.758,0.805,0.787,0.292,0.698
506,0.338,0.786,0.620,0.758,0.805,0.787,0.292,0.698
507,0.338,0.786,0.620,0.758,0.805,0.787,0.292,0.698
508,0.337,0.786,0.621,0.758,0.805,0.787,0.291,0.698
509,0.336,0.786,0.621,0.758,0.805,0.787,0.291,0.698
510,0.336,0.786,0.621,0.758,0.805,0.787,0.291,0.698
511,0.335,0.785,0.621,0.758,0.805,0.787,0.291,0.698
512,0.335,0.785,0.621,0.758,0.805,0.787,0.290,0.698
513,0.334,0.785,0.621,0.758,0.805,0.787,0.290,0.698
514,0.334,0.785,0.621,0.758,0.805,0.787,0.290,0.698
515,0.333,0.785,0.621,0.758,0.805,0.787,0.290,0.698
516,0.333,0.785,0.621,0.758,0.805,0.787,0.290,0.698
517,0.332,0.785,0.622,0.758,0.805,0.787,0.290,0.697
518,0.332,0.785,0.622,0.758,0.805,0.787,0.290,0.697
519,0.332,0.785,0.622,0.758,0.805,0.787,0.289,0.697
520,0.331,0.785,0.622,0.758,0.805,0.787,0.289,0.697
521,0.331,0.785,0.622,0.758,0.805,0.787,0.289,0.697
522,0.331,0.784,0.622,0.758,0.805,0.786,0.289,0.697
523,0.330,0.784,0.622,0.758,0.805,0.786,0.289,0.697
524,0.330,0.784,0.623,0.758,0.804,0.786,0.289,0.697
525,0.329,0.784,0.623,0.758,0.804,0.786,0.289,0.697
526,0.329,0.784,0.623,0.758,0.805,0.786,0.289,0.697
527,0.329,0.784,0.623,0.758,0.805,0.786,0.289,0.696
528,0.328,0.784,0.623,0.758,0.804,0.786,0.289,0.696
529,0.328,0.784,0.623,0.757,0.804,0.786,0.288,0.696
530,0.327,0.784,0.623,0.757,0.804,0.786,0.288,0.696
531,0.327,0.783,0.623,0.757,0.804,0.786,0.288,0.696
532,0.326,0.783,0.624,0.757,0.804,0.786,0.288,0.696
533,0.326,0.783,0.624,0.757,0.804,0.785,0.288,0.695
534,0.325,0.783,0.624,0.757,0.804,0.785,0.287,0.695
535,0.325,0.783,0.624,0.757,0.804,0.785,0.287,0.695
536,0.324,0.783,0.624,0.757,0.804,0.785,0.287,0.695
537,0.324,0.783,0.624,0.757,0.804,0.785,0.287,0.695
538,0.323,0.782,0.624,0.757,0.804,0.785,0.286,0.695
539,0.323,0.782,0.624,0.756,0.804,0.785,0.286,0.695
540,0.322,0.782,0.624,0.756,0.803,0.785,0.286,0.694
541,0.321,0.782,0.624,0.756,0.803,0.785,0.285,0.694
542,0.321,0.782,0.624,0.756,0.803,0.784,0.285,0.694
543,0.320,0.782,0.624,0.756,0.803,0.784,0.285,0.693
544,0.319,0.782,0.624,0.756,0.803,0.784,0.284,0.693
545,0.319,0.781,0.624,0.755,0.803,0.784,0.284,0.693
546,0.318,0.781,0.624,0.755,0.803,0.784,0.283,0.693
547,0.317,0.781,0.624,0.755,0.803,0.783,0.283,0.693
548,0.316,0.781,0.624,0.755,0.802,0.783,0.282,0.692
549,0.316,0.780,0.624,0.755,0.802,0.783,0.282,0.692
550,0.315,0.780,0.624,0.755,0.802,0.783,0.281,0.692
551,0.314,0.780,0.624,0.755,0.802,0.783,0.281,0.692
552,0.313,0.780,0.624,0.754,0.802,0.783,0.280,0.691
553,0.313,0.779,0.624,0.754,0.802,0.782,0.280,0.691
554,0.312,0.779,0.623,0.754,0.802,0.782,0.279,0.691
555,0.311,0.779,0.624,0.754,0.801,0.782,0.279,0.691
556,0.311,0.779,0.623,0.753,0.801,0.782,0.278,0.691
557,0.310,0.779,0.623,0.753,0.801,0.782,0.278,0.690
558,0.309,0.778,0.623,0.753,0.801,0.782,0.277,0.690
559,0.309,0.778,0.623,0.753,0.801,0.781,0.277,0.690
560,0.308,0.778,0.623,0.753,0.801,0.781,0.276,0.689
561,0.307,0.778,0.623,0.752,0.801,0.781,0.276,0.689
562,0.306,0.778,0.623,0.752,0.800,0.781,0.275,0.689
563,0.305,0.777,0.623,0.752,0.800,0.781,0.275,0.689
564,0.305,0.777,0.623,0.752,0.800,0.780,0.274,0.688
565,0.304,0.777,0.623,0.752,0.800,0.780,0.274,0.688
566,0.303,0.777,0.623,0.751,0.800,0.780,0.273,0.687
567,0.302,0.777,0.623,0.751,0.800,0.780,0.272,0.687
568,0.302,0.776,0.623,0.751,0.799,0.780,0.272,0.687
569,0.301,0.776,0.623,0.751,0.799,0.779,0.271,0.686
570,0.300,0.776,0.623,0.750,0.799,0.779,0.270,0.686
571,0.299,0.776,0.622,0.750,0.799,0.779,0.269,0.685
572,0.298,0.776,0.622,0.750,0.799,0.779,0.268,0.685
573,0.297,0.776,0.622,0.750,0.799,0.778,0.267,0.685
574,0.296,0.775,0.622,0.749,0.798,0.778,0.267,0.684
575,0.295,0.775,0.622,0.749,0.798,0.778,0.266,0.684
576,0.294,0.775,0.622,0.749,0.798,0.778,0.265,0.684
577,0.293,0.774,0.621,0.749,0.798,0.778,0.263,0.683
578,0.292,0.774,0.621,0.748,0.798,0.777,0.262,0.683
579,0.290,0.774,0.621,0.748,0.797,0.777,0.261,0.683
580,0.289,0.773,0.620,0.748,0.797,0.777,0.260,0.682
581,0.288,0.773,0.620,0.747,0.797,0.777,0.259,0.682
582,0.286,0.772,0.620,0.747,0.797,0.776,0.257,0.682
583,0.285,0.772,0.619,0.747,0.797,0.776,0.256,0.681
584,0.284,0.772,0.619,0.747,0.796,0.776,0.254,0.681
585,0.282,0.772,0.619,0.746,0.796,0.776,0.253,0.680
586,0.281,0.771,0.618,0.746,0.796,0.775,0.251,0.680
587,0.279,0.771,0.618,0.745,0.796,0.775,0.250,0.679
588,0.278,0.771,0.618,0.745,0.796,0.775,0.248,0.678
589,0.276,0.771,0.618,0.745,0.795,0.774,0.246,0.677
590,0.275,0.771,0.618,0.744,0.795,0.774,0.245,0.676
591,0.273,0.771,0.617,0.744,0.795,0.774,0.243,0.676
592,0.271,0.770,0.617,0.744,0.795,0.773,0.241,0.676
593,0.270,0.770,0.616,0.743,0.794,0.773,0.239,0.675
594,0.268,0.769,0.616,0.743,0.794,0.773,0.238,0.675
595,0.266,0.769,0.615,0.742,0.794,0.773,0.236,0.675
596,0.264,0.768,0.614,0.742,0.794,0.772,0.233,0.674
597,0.262,0.768,0.614,0.741,0.793,0.772,0.231,0.674
598,0.259,0.767,0.613,0.741,0.793,0.772,0.229,0.673
599,0.257,0.766,0.612,0.741,0.793,0.771,0.226,0.673
600,0.255,0.766,0.612,0.740,0.793,0.771,0.224,0.672
601,0.253,0.765,0.611,0.740,0.792,0.771,0.222,0.672
602,0.251,0.765,0.610,0.739,0.792,0.770,0.220,0.671
603,0.250,0.764,0.610,0.739,0.792,0.770,0.219,0.671
604,0.249,0.764,0.610,0.739,0.792,0.770,0.218,0.671
605,0.248,0.763,0.609,0.738,0.791,0.770,0.217,0.670
606,0.247,0.763,0.609,0.738,0.791,0.769,0.216,0.670
607,0.246,0.763,0.609,0.738,0.791,0.769,0.215,0.670
608,0.245,0.763,0.609,0.737,0.791,0.769,0.214,0.669
609,0.244,0.762,0.609,0.737,0.791,0.769,0.213,0.669
610,0.243,0.762,0.609,0.737,0.790,0.768,0.212,0.669
611,0.242,0.762,0.608,0.737,0.790,0.768,0.211,0.668
612,0.241,0.761,0.608,0.736,0.790,0.768,0.210,0.668
613,0.240,0.761,0.608,0.736,0.790,0.768,0.210,0.668
614,0.239,0.760,0.607,0.735,0.790,0.767,0.209,0.667
615,0.238,0.760,0.607,0.735,0.789,0.767,0.208,0.667
616,0.237,0.760,0.607,0.735,0.789,0.767,0.207,0.667
617,0.236,0.759,0.607,0.734,0.789,0.767,0.206,0.666
618,0.235,0.759,0.607,0.734,0.788,0.766,0.205,0.666
619,0.234,0.759,0.606,0.734,0.788,0.766,0.204,0.666
620,0.233,0.758,0.606,0.733,0.788,0.766,0.203,0.665
621,0.232,0.758,0.606,0.733,0.788,0.765,0.203,0.665
622,0.231,0.757,0.606,0.732,0.787,0.765,0.202,0.664
623,0.230,0.757,0.606,0.732,0.787,0.765,0.201,0.664
624,0.229,0.756,0.605,0.731,0.787,0.764,0.200,0.663
625,0.228,0.756,0.605,0.731,0.786,0.764,0.199,0.663
626,0.227,0.756,0.605,0.730,0.786,0.763,0.198,0.662
627,0.226,0.755,0.605,0.730,0.786,0.763,0.197,0.661
628,0.225,0.755,0.604,0.729,0.785,0.763,0.196,0.661
629,0.224,0.754,0.604,0.729,0.785,0.762,0.195,0.661
630,0.223,0.754,0.604,0.728,0.785,0.762,0.194,0.660
631,0.222,0.753,0.603,0.728,0.784,0.761,0.193,0.660
632,0.221,0.752,0.603,0.727,0.784,0.761,0.193,0.660
633,0.220,0.752,0.603,0.727,0.783,0.760,0.192,0.659
634,0.219,0.751,0.602,0.726,0.783,0.760,0.191,0.659
635,0.218,0.751,0.602,0.726,0.783,0.760,0.190,0.658
636,0.217,0.750,0.602,0.725,0.782,0.759,0.189,0.658
637,0.216,0.749,0.601,0.725,0.782,0.759,0.189,0.658
638,0.215,0.749,0.601,0.724,0.781,0.758,0.188,0.657
639,0.214,0.748,0.601,0.724,0.781,0.758,0.187,0.657
640,0.213,0.748,0.600,0.723,0.781,0.758,0.186,0.656
641,0.212,0.747,0.600,0.723,0.780,0.757,0.185,0.656
642,0.211,0.746,0.600,0.722,0.780,0.757,0.184,0.656
643,0.211,0.746,0.599,0.722,0.779,0.756,0.184,0.655
644,0.210,0.745,0.599,0.721,0.779,0.756,0.183,0.655
645,0.209,0.745,0.599,0.720,0.778,0.755,0.182,0.654
646,0.208,0.745,0.599,0.720,0.778,0.755,0.181,0.653
647,0.208,0.745,0.599,0.719,0.777,0.754,0.180,0.652
648,0.207,0.744,0.598,0.719,0.777,0.754,0.179,0.651
649,0.206,0.743,0.598,0.719,0.777,0.754,0.179,0.651
650,0.205,0.742,0.597,0.718,0.776,0.753,0.178,0.651
651,0.204,0.742,0.597,0.717,0.776,0.753,0.177,0.650
652,0.203,0.741,0.597,0.717,0.776,0.752,0.176,0.650
653,0.202,0.740,0.596,0.716,0.775,0.752,0.175,0.650
654,0.201,0.740,0.596,0.716,0.774,0.751,0.174,0.649
655,0.201,0.739,0.595,0.715,0.774,0.751,0.173,0.649
656,0.200,0.739,0.595,0.714,0.774,0.750,0.172,0.648
657,0.199,0.738,0.594,0.714,0.773,0.750,0.171,0.648
658,0.198,0.737,0.594,0.713,0.773,0.749,0.170,0.648
659,0.197,0.736,0.594,0.713,0.772,0.749,0.169,0.647
660,0.196,0.736,0.593,0.712,0.772,0.748,0.168,0.647
661,0.195,0.735,0.593,0.712,0.772,0.748,0.168,0.647
662,0.195,0.735,0.593,0.711,0.771,0.748,0.167,0.646
663,0.194,0.734,0.592,0.711,0.771,0.748,0.167,0.646
664,0.193,0.733,0.592,0.711,0.771,0.747,0.166,0.646
665,0.193,0.733,0.592,0.710,0.770,0.747,0.165,0.645
666,0.192,0.733,0.591,0.710,0.770,0.746,0.165,0.645
667,0.192,0.732,0.591,0.709,0.770,0.746,0.164,0.644
668,0.191,0.731,0.591,0.709,0.769,0.746,0.164,0.644
669,0.191,0.731,0.591,0.708,0.769,0.745,0.163,0.644
670,0.190,0.731,0.590,0.708,0.768,0.745,0.163,0.643
671,0.190,0.730,0.590,0.708,0.768,0.744,0.162,0.643
672,0.189,0.730,0.590,0.707,0.768,0.744,0.161,0.643
673,0.189,0.729,0.589,0.707,0.767,0.744,0.161,0.642
674,0.188,0.728,0.589,0.706,0.767,0.743,0.161,0.642
675,0.188,0.728,0.589,0.705,0.767,0.743,0.160,0.642
676,0.187,0.727,0.588,0.705,0.766,0.742,0.159,0.641
677,0.186,0.727,0.588,0.705,0.766,0.742,0.159,0.641
678,0.186,0.726,0.588,0.704,0.765,0.742,0.158,0.640
679,0.185,0.726,0.588,0.704,0.765,0.741,0.158,0.640
680,0.185,0.725,0.588,0.703,0.764,0.741,0.157,0.640
681,0.184,0.725,0.588,0.703,0.764,0.740,0.156,0.639
682,0.184,0.724,0.587,0.702,0.764,0.740,0.156,0.639
683,0.183,0.724,0.587,0.702,0.763,0.739,0.155,0.638
684,0.182,0.723,0.586,0.701,0.763,0.739,0.155,0.638
685,0.182,0.723,0.586,0.701,0.762,0.738,0.154,0.637
686,0.181,0.722,0.586,0.700,0.762,0.738,0.153,0.636
687,0.181,0.722,0.586,0.699,0.761,0.737,0.152,0.634
688,0.180,0.721,0.585,0.698,0.760,0.736,0.152,0.634
689,0.179,0.720,0.585,0.697,0.760,0.736,0.151,0.633
690,0.178,0.720,0.585,0.697,0.760,0.735,0.150,0.633
691,0.178,0.719,0.584,0.696,0.759,0.735,0.149,0.632
692,0.177,0.718,0.584,0.695,0.758,0.734,0.148,0.631
693,0.176,0.718,0.583,0.694,0.758,0.733,0.147,0.631
694,0.175,0.717,0.583,0.693,0.757,0.732,0.146,0.630
695,0.174,0.716,0.582,0.692,0.756,0.732,0.145,0.630
696,0.173,0.714,0.581,0.692,0.756,0.731,0.144,0.629
697,0.172,0.713,0.581,0.691,0.755,0.730,0.143,0.629
698,0.171,0.712,0.580,0.690,0.754,0.729,0.142,0.628
699,0.170,0.711,0.580,0.689,0.753,0.729,0.141,0.627
700,0.169,0.710,0.579,0.687,0.752,0.728,0.139,0.625
701,0.168,0.709,0.579,0.686,0.751,0.727,0.138,0.624
702,0.167,0.707,0.577,0.685,0.750,0.726,0.137,0.624
703,0.166,0.706,0.576,0.684,0.750,0.725,0.136,0.623
704,0.165,0.705,0.576,0.683,0.749,0.724,0.135,0.622
705,0.164,0.703,0.575,0.682,0.748,0.723,0.133,0.621
706,0.163,0.702,0.574,0.681,0.747,0.722,0.132,0.621
707,0.163,0.701,0.574,0.680,0.746,0.721,0.131,0.620
708,0.162,0.700,0.573,0.679,0.745,0.720,0.130,0.619
709,0.161,0.698,0.572,0.678,0.744,0.719,0.129,0.618
710,0.159,0.697,0.571,0.676,0.743,0.718,0.128,0.617
711,0.158,0.695,0.570,0.675,0.742,0.717,0.126,0.617
712,0.158,0.694,0.570,0.674,0.741,0.716,0.125,0.616
713,0.157,0.693,0.569,0.673,0.741,0.715,0.124,0.615
714,0.156,0.692,0.568,0.672,0.740,0.714,0.122,0.614
715,0.155,0.692,0.568,0.671,0.739,0.713,0.121,0.612
716,0.155,0.691,0.568,0.669,0.738,0.712,0.120,0.610
717,0.154,0.691,0.567,0.668,0.737,0.711,0.119,0.608
718,0.153,0.691,0.567,0.666,0.736,0.709,0.117,0.606
719,0.152,0.690,0.566,0.665,0.735,0.708,0.116,0.605
720,0.151,0.687,0.565,0.664,0.734,0.707,0.114,0.605
721,0.150,0.685,0.564,0.664,0.733,0.707,0.113,0.605
722,0.150,0.684,0.563,0.662,0.733,0.706,0.112,0.604
723,0.149,0.683,0.562,0.661,0.732,0.705,0.111,0.603
