Start time (UTC), 0820 
 Sky conditions, CO-SDNV 
 Other notes, ASD only at 2 stakes locations (Drone Bones & Reunion stakes). Data not usable due to improper settings on Panasonic laptop.  
 Ship latitude, 81.6165
 Ship longitude, 3.45089
Position, 1, 2, 3, 4, 5, 6, 7, 8
Surface type,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Surface thickness (cm),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Notes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Change in incident (%),10.0, 10.0, 10.0, 0.0, 0.0, 10.0, 0.0, 0.0
Wavelengths,Albedo0,Albedo1,Albedo2,Albedo3,Albedo4,Albedo5,Albedo6,Albedo7
811,,0.485,0.407,0.499,0.553,0.495,,0.415
812,,0.485,0.407,0.500,0.553,0.495,,0.415
813,,0.485,0.408,0.500,0.553,0.496,,0.416
814,,0.486,0.408,0.500,0.554,0.496,,0.417
815,,0.486,0.409,0.501,0.554,0.497,,0.417
816,,0.486,0.409,0.501,0.554,0.498,,0.418
817,,0.487,0.410,0.502,0.555,0.498,,0.418
818,,0.487,0.410,0.502,0.555,0.499,,0.419
819,,0.488,0.411,0.503,0.556,0.500,,0.420
820,,0.488,0.411,0.503,0.557,0.501,,0.421
821,,0.489,0.412,0.504,0.557,0.502,,0.422
822,,0.489,0.412,0.505,0.558,0.502,,0.422
823,,0.490,0.413,0.505,0.559,0.503,,0.423
824,,0.490,0.414,0.506,0.559,0.504,,0.424
825,,0.491,0.414,0.506,0.560,0.505,,0.425
826,,0.492,0.415,0.507,0.561,0.506,,0.426
827,,0.492,0.415,0.508,0.562,0.507,,0.426
828,,0.493,0.416,0.508,0.562,0.508,,0.427
829,,0.493,0.416,0.509,0.563,0.508,,0.428
830,,0.494,0.416,0.509,0.563,0.509,,0.429
831,,0.494,0.417,0.510,0.564,0.510,,0.429
832,,0.495,0.417,0.510,0.564,0.511,,0.430
833,,0.495,0.418,0.511,0.565,0.511,,0.431
834,,0.495,0.418,0.511,0.565,0.512,,0.431
835,,0.496,0.418,0.511,0.566,0.512,,0.432
836,,0.496,0.418,0.512,0.566,0.513,,0.432
837,,0.496,0.419,0.512,0.566,0.514,,0.433
838,,0.496,0.419,0.512,0.566,0.514,,0.433
839,,0.496,0.419,0.513,0.567,0.514,,0.434
840,,0.496,0.419,0.513,0.567,0.515,,0.434
841,,0.496,0.419,0.513,0.567,0.515,,0.435
842,,0.496,0.420,0.513,0.567,0.515,,0.435
843,,0.496,0.420,0.513,0.567,0.515,,0.435
844,,0.496,0.420,0.513,0.567,0.515,,0.436
845,,0.496,0.420,0.513,0.566,0.515,,0.436
846,,0.496,0.420,0.513,0.566,0.515,,0.436
847,,0.496,0.420,0.513,0.566,0.515,,0.436
848,,0.495,0.420,0.512,0.565,0.515,,0.436
849,,0.495,0.420,0.512,0.565,0.515,,0.437
850,,0.494,0.420,0.512,0.564,0.514,,0.437
851,,0.494,0.420,0.511,0.563,0.514,,0.437
852,,0.493,0.420,0.511,0.563,0.513,,0.437
853,,0.493,0.420,0.510,0.562,0.513,,0.436
854,,0.492,0.420,0.509,0.561,0.512,,0.436
855,,0.491,0.420,0.509,0.560,0.511,,0.436
856,,0.490,0.419,0.508,0.559,0.510,,0.435
857,,0.489,0.419,0.507,0.557,0.509,,0.435
858,,0.488,0.419,0.506,0.556,0.508,,0.435
859,,0.487,0.418,0.505,0.555,0.507,,0.434
860,,0.485,0.418,0.504,0.553,0.505,,0.434
861,,0.484,0.417,0.503,0.552,0.504,,0.433
862,,0.483,0.417,0.501,0.550,0.503,,0.432
863,,0.481,0.416,0.500,0.548,0.501,,0.431
864,,0.480,0.416,0.499,0.547,0.500,,0.431
865,,0.478,0.415,0.498,0.545,0.498,,0.430
866,,0.477,0.414,0.496,0.543,0.496,,0.429
867,,0.475,0.414,0.495,0.541,0.495,,0.428
868,,0.474,0.413,0.493,0.539,0.493,,0.427
869,,0.472,0.412,0.492,0.537,0.491,,0.426
870,,0.470,0.411,0.490,0.535,0.489,,0.425
871,,0.468,0.411,0.489,0.533,0.487,,0.424
872,,0.467,0.410,0.487,0.531,0.485,,0.423
873,,0.465,0.409,0.485,0.529,0.483,,0.421
874,,0.463,0.408,0.484,0.527,0.481,,0.420
875,,0.461,0.407,0.482,0.525,0.479,,0.419
876,,0.460,0.406,0.480,0.523,0.477,,0.418
877,,0.458,0.405,0.479,0.520,0.475,,0.417
878,,0.456,0.404,0.477,0.518,0.473,,0.415
879,,0.454,0.403,0.475,0.516,0.471,,0.414
880,,0.452,0.402,0.473,0.514,0.469,,0.413
881,,0.450,0.401,0.472,0.512,0.467,,0.412
882,,0.448,0.400,0.470,0.510,0.465,,0.410
883,,0.447,0.399,0.468,0.507,0.463,,0.409
884,,0.445,0.398,0.467,0.505,0.460,,0.408
885,,0.443,0.397,0.465,0.503,0.458,,0.407
886,,0.441,0.396,0.463,0.501,0.457,,0.406
887,,0.440,0.395,0.462,0.499,0.455,,0.404
888,,0.438,0.394,0.460,0.497,0.453,,0.403
889,,0.436,0.394,0.459,0.495,0.451,,0.402
890,,0.435,0.393,0.457,0.494,0.449,,0.401
891,,0.433,0.392,0.456,0.492,0.447,,0.400
892,,0.432,0.391,0.454,0.490,0.446,,0.399
893,,0.431,0.391,0.453,0.489,0.444,,0.398
894,,0.429,0.390,0.452,0.487,0.443,,0.398
895,,0.428,0.389,0.451,0.486,0.442,,0.397
896,,0.427,0.389,0.450,0.485,0.441,,0.396
897,,0.426,0.388,0.449,0.483,0.440,,0.396
898,,0.425,0.388,0.448,0.482,0.439,,0.395
899,,0.424,0.388,0.447,0.481,0.438,,0.395
900,,0.423,0.387,0.446,0.480,0.437,,0.394
901,,0.423,0.387,0.446,0.479,0.436,,0.394
902,,0.422,0.387,0.445,0.479,0.436,,0.394
903,,0.421,0.387,0.445,0.478,0.435,,0.394
904,,0.421,0.387,0.444,0.478,0.435,,0.394
905,,0.420,0.387,0.444,0.477,0.435,,0.394
906,,0.420,0.387,0.444,0.477,0.434,,0.394
907,,0.420,0.387,0.444,0.476,0.434,,0.394
908,,0.419,0.387,0.443,0.476,0.434,,0.394
909,,0.419,0.387,0.443,0.476,0.434,,0.395
910,,0.419,0.388,0.443,0.476,0.434,,0.395
911,,0.419,0.388,0.443,0.475,0.434,,0.396
912,,0.419,0.388,0.443,0.475,0.435,,0.396
913,,0.419,0.388,0.443,0.476,0.435,,0.397
914,,0.419,0.389,0.444,0.476,0.435,,0.397
915,,0.419,0.389,0.444,0.476,0.436,,0.398
916,,0.419,0.390,0.444,0.476,0.436,,0.399
917,,0.420,0.390,0.445,0.476,0.436,,0.399
918,,0.420,0.391,0.445,0.476,0.437,,0.400
919,,0.420,0.391,0.445,0.477,0.437,,0.400
920,,0.420,0.392,0.445,0.477,0.438,,0.401
921,,0.420,0.392,0.445,0.477,0.438,,0.402
922,,0.421,0.393,0.446,0.477,0.439,,0.402
923,,0.421,0.393,0.446,0.477,0.439,,0.403
924,,0.421,0.393,0.446,0.478,0.440,,0.403
925,,0.421,0.394,0.446,0.478,0.440,,0.404
926,,0.421,0.394,0.447,0.478,0.440,,0.404
927,,0.421,0.394,0.447,0.479,0.441,,0.405
928,,0.421,0.395,0.447,0.479,0.441,,0.405
929,,0.421,0.395,0.447,0.479,0.441,,0.406
930,,0.422,0.395,0.447,0.479,0.442,,0.406
931,,0.422,0.395,0.448,0.479,0.442,,0.407
932,,0.422,0.395,0.448,0.480,0.443,,0.408
933,,0.422,0.396,0.448,0.480,0.443,,0.408
934,,0.422,0.396,0.448,0.480,0.444,,0.409
935,,0.422,0.396,0.448,0.480,0.444,,0.410
936,,0.422,0.396,0.448,0.480,0.444,,0.410
937,,0.422,0.396,0.448,0.480,0.444,,0.410
938,,0.421,0.396,0.448,0.480,0.444,,0.410
939,,0.421,0.395,0.447,0.480,0.444,,0.410
940,,0.420,0.395,0.447,0.480,0.443,,0.410
941,,0.419,0.395,0.446,0.479,0.442,,0.409
942,,0.419,0.394,0.445,0.479,0.442,,0.409
943,,0.418,0.393,0.445,0.478,0.441,,0.408
944,,0.417,0.392,0.444,0.477,0.440,,0.407
945,,0.416,0.391,0.442,0.477,0.439,,0.406
946,,0.415,0.390,0.441,0.475,0.438,,0.405
947,,0.413,0.389,0.440,0.474,0.436,,0.403
948,,0.412,0.388,0.438,0.473,0.435,,0.402
949,,0.409,0.386,0.437,0.471,0.432,,0.400
950,,0.407,0.384,0.434,0.469,0.430,,0.398
951,,0.405,0.382,0.432,0.467,0.427,,0.396
952,,0.403,0.380,0.430,0.465,0.425,,0.394
953,,0.401,0.378,0.428,0.462,0.422,,0.392
954,,0.399,0.376,0.426,0.460,0.419,,0.389
955,,0.396,0.374,0.424,0.458,0.417,,0.387
956,,0.394,0.371,0.421,0.456,0.414,,0.385
957,,0.391,0.369,0.419,0.453,0.411,,0.382
958,,0.388,0.366,0.416,0.451,0.408,,0.380
959,,0.385,0.363,0.413,0.448,0.405,,0.377
960,,0.382,0.361,0.410,0.445,0.401,,0.374
961,,0.380,0.358,0.407,0.442,0.398,,0.371
962,,0.377,0.355,0.404,0.439,,,0.368
963,,0.374,0.352,0.400,0.436,,,0.365
964,,0.372,0.349,0.397,0.433,,,0.362
965,,0.369,0.347,0.394,0.430,,,0.359
966,,0.366,0.344,0.391,0.427,,,0.356
967,,0.364,0.341,0.388,0.424,,,0.352
968,,0.361,0.339,0.385,0.421,,,0.350
969,,0.358,0.337,0.382,0.418,,,0.347
970,,0.356,0.334,0.379,0.415,,,0.344
971,,0.354,0.332,0.376,0.412,,,0.341
972,,0.351,0.329,0.373,0.409,,,0.338
973,,0.349,0.327,0.370,0.406,,,0.336
974,,0.346,0.324,0.368,0.403,,,0.333
975,,0.343,0.322,0.365,0.400,,,0.331
976,,0.341,0.319,0.362,0.397,,,0.328
977,,0.338,0.317,0.359,0.394,,,0.325
978,,0.335,0.315,0.357,0.391,,,0.323
979,,0.333,0.313,0.355,0.388,,,0.320
980,,0.330,0.311,0.352,0.385,,,0.318
981,,0.328,0.309,0.349,0.382,,,0.315
982,,0.325,0.306,0.346,0.379,0.332,,0.313
983,,0.322,0.304,0.344,0.376,0.328,,0.310
984,,0.319,0.302,0.341,0.373,0.325,,0.308
985,,0.317,0.299,0.338,0.369,0.322,,0.305
986,,0.314,0.297,0.335,0.366,0.319,,0.303
987,,0.311,0.295,0.333,0.363,0.316,,0.300
988,,0.308,0.292,0.330,0.359,0.313,,0.297
989,,0.306,0.290,0.327,0.356,0.309,,0.295
990,,0.303,0.288,0.324,0.353,0.306,,0.292
991,,0.301,0.286,0.321,0.350,0.304,,0.289
992,,0.298,0.284,0.318,0.347,0.301,,0.287
993,,0.296,0.282,0.315,0.344,0.298,,0.284
994,,0.294,0.280,0.312,0.342,0.295,,0.282
995,,0.291,0.279,0.310,0.339,0.293,,0.280
996,,0.289,0.277,0.307,0.337,0.291,,0.278
997,,0.287,0.275,0.305,0.334,0.288,,0.275
998,,0.285,0.273,0.303,0.332,0.286,,0.273
999,,0.284,0.271,0.301,0.330,0.284,,0.271
1000,,,,,,,,
1001,,,,,,,,
1002,,,,,,,,
1003,,,,,,,,
1004,,,,,,,,
1005,,,,,,,,
1006,,,,,,,,
1007,,,,,,,,
1008,,,,,,,,
1009,,,,,,,,
1010,,,,,,,,
1011,,,,,,,,
1012,,,,,,,,
1013,,,,,,,,
1014,,,,,,,,
1015,,,,,,,,
1016,,,,,,,,
1017,,,,,,,,
1018,,,,,,,,
1019,,,,,,,,
1020,,,,,,,,
1021,,0.258,,,,,,
1022,,0.257,,,,,,
1023,,0.256,,,,,,
1024,,0.255,,,,,,
1025,,0.255,,,,,,
1026,,0.254,,,0.295,,,
1027,,0.254,,0.269,0.294,,,
1028,,0.254,,0.269,0.294,,,
1029,,0.254,,0.269,0.294,,,
1030,,0.253,,0.269,0.293,,,
1031,,0.253,,0.269,0.293,,,
1032,,0.253,,0.269,0.292,,,
1033,,0.253,0.241,0.269,0.292,,,
1034,,0.254,0.241,0.269,0.292,0.248,,0.239
1035,,0.254,0.241,0.270,0.292,0.249,,0.239
1036,,0.254,0.241,0.270,0.293,0.249,,0.240
1037,,0.255,0.241,0.270,0.293,0.249,,0.240
1038,,0.255,0.241,0.271,0.293,0.249,,0.240
1039,,0.256,0.242,0.272,0.294,0.250,,0.241
1040,,0.256,0.242,0.273,0.294,0.250,,0.242
1041,,0.257,0.243,0.273,0.295,0.251,,0.242
1042,,0.258,0.244,0.274,0.295,0.252,,0.243
1043,,0.259,0.244,0.274,0.296,0.252,,0.243
1044,,0.260,0.245,0.275,0.297,0.253,,0.244
1045,,0.261,0.246,0.275,0.299,0.254,,0.245
1046,,0.262,0.247,0.276,0.300,0.255,,0.245
1047,,0.263,0.248,0.277,0.301,0.256,,0.246
1048,,0.264,0.249,0.278,0.303,0.257,,0.247
1049,,0.265,0.250,0.279,0.304,0.258,,0.248
1050,,0.266,0.252,0.281,0.305,0.259,,0.249
1051,,0.268,0.253,0.282,0.306,0.260,,0.251
1052,,0.269,0.254,0.283,0.307,0.261,,0.252
1053,,0.270,0.256,0.285,0.309,0.263,,0.253
1054,,0.272,0.257,0.286,0.310,0.264,,0.254
1055,,0.273,0.259,0.288,0.312,0.266,,0.255
1056,,0.275,0.260,0.290,0.313,0.267,,0.256
1057,,0.276,0.262,0.292,0.315,0.269,,0.258
1058,,0.278,0.263,0.294,0.316,0.271,,0.259
1059,,0.279,0.265,0.296,0.318,0.272,,0.261
1060,,0.281,0.267,0.298,0.320,0.273,,0.262
1061,,0.282,0.268,0.300,0.321,0.275,,0.264
1062,,0.284,0.270,0.302,0.323,0.277,,0.265
1063,,0.285,0.272,0.304,0.325,0.278,,0.266
1064,,0.287,0.273,0.306,0.327,0.280,,0.268
1065,,0.289,0.275,0.308,0.329,0.282,,0.269
1066,,0.290,0.277,0.310,0.331,0.284,,0.271
1067,,0.292,0.278,0.311,0.333,0.285,,0.272
1068,,0.294,0.280,0.313,0.335,0.287,,0.274
1069,,0.295,0.281,0.315,0.337,0.289,,0.275
1070,,0.297,0.283,0.316,0.339,0.291,,0.277
1071,,0.299,0.284,0.317,0.341,0.292,,0.278
1072,,0.300,0.285,0.318,0.343,0.294,,0.280
1073,,0.302,0.287,0.320,0.344,0.295,,0.281
1074,,0.303,0.288,0.321,0.346,0.297,,0.282
1075,,0.305,0.289,0.322,0.348,0.298,,0.283
1076,,0.306,0.291,0.324,0.349,0.299,,0.284
1077,,0.307,0.292,0.325,0.351,0.301,,0.285
1078,,0.308,0.293,0.326,0.352,0.302,,0.286
1079,,0.310,0.294,0.327,0.353,0.303,,0.287
1080,,0.311,0.295,0.328,0.355,0.304,,0.288
1081,,0.312,0.296,0.329,0.356,0.305,,0.288
1082,,0.313,0.297,0.330,0.356,0.305,,0.289
1083,,0.313,0.298,0.331,0.357,0.306,,0.289
1084,,0.314,0.299,0.332,0.358,0.307,,0.289
1085,,0.315,0.300,0.333,0.358,0.308,,0.290
1086,,0.316,0.300,0.333,0.358,0.308,,0.291
1087,,0.316,0.301,0.334,0.359,0.308,,0.291
1088,,0.317,0.301,0.334,0.359,0.309,,0.292
1089,,0.317,0.301,0.335,0.359,0.309,,0.292
1090,,0.318,0.301,0.335,0.359,0.310,,0.292
1091,,0.318,0.301,0.336,0.359,0.310,,0.292
1092,,0.319,0.301,0.336,0.359,0.311,,0.292
1093,,0.319,0.301,0.336,0.359,0.311,,0.292
1094,,0.319,0.300,0.336,0.359,0.311,,0.292
1095,,0.319,0.300,0.336,0.359,0.311,,0.292
1096,,0.319,0.300,0.336,0.359,0.311,,0.292
1097,,0.318,0.300,0.336,0.359,0.311,,0.292
1098,,0.318,0.300,0.335,0.358,0.311,,0.292
1099,,0.317,0.299,0.335,0.358,0.310,,0.292
1100,,0.317,0.299,0.335,0.358,0.310,,0.291
1101,,0.316,0.299,0.335,0.357,0.309,,0.291
1102,,0.315,0.299,0.335,0.357,0.309,,0.290
1103,,0.315,0.299,0.334,0.356,0.308,,0.289
1104,,0.314,0.298,0.334,0.356,0.308,,0.289
1105,,0.313,0.298,0.333,0.355,0.307,,0.288
1106,,0.312,0.298,0.333,0.355,0.306,,0.288
1107,,0.311,0.297,0.332,0.354,0.305,,0.287
1108,,0.310,0.296,0.331,0.353,0.304,,0.287
1109,,0.309,0.296,0.330,0.353,0.304,,0.286
1110,,0.308,0.295,0.329,0.352,0.303,,0.285
1111,,0.307,0.294,0.328,0.352,0.302,,0.285
1112,,0.307,0.294,0.327,0.352,0.301,,0.284
1113,,0.306,0.293,0.326,0.351,0.300,,0.284
1114,,0.304,0.292,0.324,0.350,0.299,,0.283
1115,,0.303,0.290,0.323,0.350,0.298,,0.283
1116,,0.302,0.289,0.322,0.349,0.297,,0.283
1117,,0.301,0.288,0.321,0.348,0.295,,0.283
1118,,0.301,0.286,0.320,0.347,0.294,,0.282
1119,,0.300,0.285,0.319,0.346,0.292,,0.281
1120,,0.300,0.283,0.318,0.344,0.291,,0.280
1121,,0.299,0.282,0.318,0.342,0.289,,0.279
1122,,0.299,0.281,0.317,0.340,0.287,,0.278
1123,,0.299,0.280,0.316,0.338,0.285,,0.277
1124,,0.298,0.280,0.316,0.335,0.283,,0.276
1125,,0.298,0.279,0.315,0.332,0.282,,0.275
1126,,0.297,0.278,0.314,0.330,0.280,,0.274
1127,,0.296,0.277,0.313,0.328,0.279,,0.272
1128,,0.295,0.276,0.312,0.326,0.277,,0.271
1129,,0.294,0.275,0.311,0.324,0.276,,0.270
1130,,0.293,0.274,0.310,0.322,0.274,,0.269
1131,,0.292,0.273,0.308,0.321,0.273,,0.268
1132,,0.291,0.272,0.307,0.319,0.271,,0.266
1133,,0.289,0.272,0.305,0.317,0.270,,0.265
1134,,0.288,0.271,0.303,0.316,0.268,,0.264
1135,,0.286,0.270,0.301,0.315,0.266,,0.262
1136,,0.284,0.268,0.298,0.315,0.265,,0.261
1137,,0.282,0.266,0.296,0.314,0.264,,0.259
1138,,0.280,0.264,0.293,0.314,0.263,,0.258
1139,,0.278,0.262,0.291,0.313,0.261,,0.256
1140,,0.276,0.259,0.288,0.313,0.259,,0.254
1141,,0.274,0.257,0.285,0.311,0.257,,0.252
1142,,0.272,0.255,0.283,0.310,0.255,,0.249
1143,,0.270,0.254,0.280,0.309,0.253,,0.247
1144,,0.267,0.252,0.278,0.307,0.251,,0.244
1145,,0.265,0.250,0.276,0.305,0.249,,0.241
1146,,0.263,0.247,0.273,0.303,0.247,,0.239
1147,,0.260,0.245,0.271,0.301,0.246,,0.236
1148,,0.257,0.242,0.268,0.298,0.244,,0.233
1149,,0.255,0.239,0.265,0.296,0.242,,0.231
1150,,0.252,0.237,0.263,0.294,0.240,,0.228
1151,,0.249,0.234,0.260,0.291,0.238,,0.226
1152,,0.246,0.232,0.258,0.288,0.235,,0.223
1153,,0.243,0.230,0.255,0.285,0.233,,0.221
1154,,0.240,0.227,0.252,0.283,0.230,,0.219
1155,,0.237,0.225,0.249,0.280,0.228,,0.217
1156,,0.234,0.222,0.247,0.278,0.225,,0.216
1157,,0.231,0.219,0.244,0.275,0.223,,0.215
1158,,0.228,0.216,0.242,0.273,0.221,,0.213
1159,,0.226,0.214,0.239,0.270,0.218,,0.211
1160,,0.223,0.211,0.236,0.268,0.216,,0.209
1161,,0.221,0.209,0.234,0.265,0.213,,0.207
1162,,0.219,0.206,0.231,0.263,0.211,,0.205
1163,,0.217,0.204,0.228,0.260,0.209,,0.203
1164,,0.214,0.202,0.226,0.257,0.207,,0.202
1165,,0.212,0.200,0.224,0.255,0.205,,0.200
1166,,0.210,0.198,0.222,0.252,0.203,,0.199
1167,,0.208,0.196,0.220,0.249,0.201,,0.197
1168,,0.206,0.194,0.218,0.247,0.199,,0.195
1169,,0.204,0.192,0.216,0.244,0.197,,0.193
1170,,0.202,0.190,0.214,0.242,0.195,,0.191
1171,,0.199,0.188,0.212,0.239,0.193,,0.189
1172,,0.197,0.186,0.210,0.236,0.191,,0.187
1173,,0.195,0.184,0.207,0.234,0.189,,0.185
1174,,0.192,0.181,0.205,0.231,0.187,,0.183
1175,,0.190,0.179,0.203,0.229,0.185,,0.181
1176,,0.188,0.177,0.201,0.226,0.183,,0.180
1177,,0.186,0.175,0.198,0.224,0.181,,0.178
1178,,0.183,0.173,0.196,0.222,0.179,,0.176
1179,,0.181,0.171,0.194,0.220,0.177,,0.174
1180,,0.179,0.169,0.192,0.217,0.175,,0.172
1181,,0.177,0.167,0.189,0.215,0.173,,0.170
1182,,0.175,0.165,0.187,0.213,0.171,,0.168
1183,,0.173,0.163,0.185,0.210,0.169,,0.167
1184,,0.171,0.161,0.182,0.208,0.167,,0.165
1185,,0.169,0.159,0.180,0.206,0.165,,0.163
1186,,0.167,0.157,0.178,0.204,0.163,,0.162
1187,,0.165,0.155,0.176,0.201,0.161,,0.160
1188,,0.163,0.154,0.173,0.199,0.159,,0.159
1189,,0.162,0.152,0.171,0.197,0.157,,0.157
1190,,0.160,0.150,0.169,0.195,0.155,,0.155
1191,,0.158,0.148,0.167,0.193,0.153,,0.153
1192,,0.156,0.147,0.165,0.191,0.152,,0.151
1193,,0.154,0.145,0.163,0.189,0.150,,0.150
1194,,0.152,0.144,0.161,0.187,0.148,,0.148
1195,,0.151,0.143,0.159,0.185,0.147,,0.147
1196,,0.149,0.141,0.157,0.183,0.145,,0.145
1197,,0.147,0.140,0.155,0.182,0.144,,0.144
1198,,0.145,0.139,0.153,0.180,0.143,,0.142
1199,,0.144,0.137,0.152,0.178,0.141,,0.141
1200,,0.142,0.136,0.150,0.177,0.140,,0.140
1201,,0.140,0.135,0.148,0.175,0.138,,0.138
1202,,0.139,0.134,0.147,0.173,0.137,,0.137
1203,,0.137,0.132,0.145,0.172,0.136,,0.135
1204,,0.136,0.131,0.144,0.170,0.135,,0.134
1205,,0.135,0.130,0.142,0.168,0.134,,0.133
1206,,0.133,0.129,0.140,0.167,0.132,,0.132
1207,,0.132,0.128,0.139,0.165,0.131,,0.131
1208,,0.130,0.127,0.137,0.163,0.130,,0.130
1209,,0.129,0.125,0.136,0.162,0.129,,0.129
1210,,0.128,0.124,0.134,0.160,0.127,,0.128
1211,,0.127,0.123,0.133,0.159,0.126,,0.127
1212,,0.126,0.121,0.132,0.157,0.125,,0.126
1213,,0.124,0.120,0.131,0.156,0.124,,0.125
1214,,0.123,0.119,0.130,0.155,0.123,,0.124
1215,,0.122,0.118,0.129,0.153,0.122,,0.123
1216,,0.122,0.117,0.128,0.152,0.121,,0.122
1217,,0.121,0.116,0.127,0.151,0.120,,0.121
1218,,0.120,0.115,0.126,0.150,0.119,,0.120
1219,,0.119,0.114,0.125,0.149,0.118,,0.119
1220,,0.118,0.114,0.124,0.148,0.117,,0.119
1221,,0.117,0.113,0.123,0.147,0.116,,0.118
1222,,0.116,0.112,0.123,0.146,0.116,,0.117
1223,,0.116,0.111,0.122,0.145,0.115,,0.116
1224,,0.115,0.111,0.121,0.145,0.114,,0.116
1225,,0.114,0.110,0.121,0.144,0.113,,0.115
1226,,0.114,0.110,0.120,0.143,0.113,,0.114
1227,,0.113,0.109,0.119,0.142,0.112,,0.113
1228,,0.112,0.109,0.118,0.141,0.111,,0.113
1229,,0.112,0.108,0.118,0.140,0.111,,0.112
1230,,0.111,0.108,0.117,0.140,0.110,,0.112
1231,,0.110,0.108,0.117,0.139,0.109,,0.111
1232,,0.110,0.107,0.116,0.138,0.109,,0.111
1233,,0.109,0.107,0.115,0.138,0.108,,0.110
1234,,0.109,0.106,0.115,0.137,0.108,,0.110
1235,,0.108,0.106,0.115,0.137,0.107,,0.109
1236,,0.108,0.106,0.114,0.136,0.107,,0.109
1237,,0.107,0.105,0.114,0.136,0.106,,0.108
1238,,0.107,0.105,0.113,0.135,0.106,,0.108
1239,,0.107,0.105,0.113,0.135,0.105,,0.108
1240,,0.106,0.105,0.112,0.135,0.105,,0.107
1241,,0.106,0.104,0.112,0.134,0.105,,0.107
1242,,0.106,0.104,0.112,0.134,0.105,,0.107
1243,,0.105,0.104,0.111,0.134,0.105,,0.107
1244,,0.105,0.103,0.111,0.134,0.105,,0.106
1245,,0.105,0.103,0.110,0.134,0.104,,0.106
1246,,0.105,0.103,0.110,0.133,0.104,,0.106
1247,,0.105,0.103,0.110,0.133,0.104,,0.106
1248,,0.105,0.102,0.109,0.133,0.104,,0.106
1249,,0.105,0.102,0.109,0.133,0.103,,0.106
1250,,0.104,0.102,0.109,0.132,0.103,,0.106
1251,,0.104,0.102,0.109,0.132,0.103,,0.106
1252,,0.104,0.102,0.109,0.132,0.103,,0.106
1253,,0.104,0.101,0.108,0.132,0.103,,0.106
1254,,0.104,0.101,0.108,0.131,0.103,,0.106
1255,,0.104,0.101,0.108,0.131,0.102,,0.107
1256,,0.104,0.101,0.108,0.131,0.102,,0.107
1257,,0.104,0.101,0.108,0.131,0.102,,0.107
1258,,0.104,0.101,0.108,0.131,0.102,,0.107
1259,,0.104,0.101,0.108,0.131,0.102,,0.107
1260,,0.104,0.101,0.109,0.130,0.102,,0.107
1261,,0.104,0.101,0.109,0.130,0.102,,0.107
1262,,0.104,0.101,0.109,0.130,0.102,,0.107
1263,,0.104,0.101,0.110,0.131,0.102,,0.107
1264,,0.104,0.101,0.110,0.131,0.102,,0.107
1265,,0.104,0.101,0.110,0.131,0.102,,0.107
1266,,0.104,0.101,0.110,0.131,0.102,,0.107
1267,,0.104,0.101,0.110,0.131,0.102,,0.107
1268,,0.104,0.101,0.110,0.131,0.102,,0.107
1269,,0.104,0.101,0.110,0.132,0.102,,0.107
1270,,0.104,0.101,0.110,0.132,0.102,,0.107
1271,,0.105,0.101,0.110,0.132,0.102,,0.107
1272,,0.105,0.101,0.111,0.132,0.102,,0.107
1273,,0.105,0.102,0.111,0.132,0.102,,0.106
1274,,0.105,0.102,0.111,0.133,0.103,,0.106
1275,,0.105,0.102,0.111,0.133,0.103,,0.106
1276,,0.105,0.102,0.111,0.133,0.103,,0.106
1277,,0.105,0.103,0.112,0.134,0.104,,0.107
1278,,0.105,0.103,0.112,0.134,0.104,,0.107
1279,,0.105,0.103,0.112,0.134,0.104,,0.107
1280,,0.105,0.103,0.112,0.134,0.105,,0.107
1281,,0.105,0.103,0.112,0.135,0.105,,0.108
1282,,0.106,0.104,0.112,0.135,0.105,,0.108
1283,,0.106,0.104,0.113,0.135,0.105,,0.108
1284,,0.106,0.104,0.113,0.136,0.105,,0.108
1285,,0.107,0.105,0.113,0.136,0.105,,0.108
1286,,0.107,0.105,0.113,0.136,0.106,,0.108
1287,,0.107,0.105,0.113,0.137,0.106,,0.108
1288,,0.107,0.105,0.113,0.137,0.106,,0.109
1289,,0.107,0.105,0.114,0.136,0.106,,0.109
1290,,0.108,0.105,0.113,0.136,0.106,,0.109
1291,,0.108,0.105,0.113,0.136,0.106,,0.109
1292,,0.108,0.105,0.113,0.136,0.105,,0.109
1293,,0.108,0.105,0.113,0.136,0.105,,0.109
1294,,0.108,0.105,0.113,0.136,0.105,,0.109
1295,,0.108,0.105,0.114,0.136,0.105,,0.109
1296,,0.109,0.105,0.114,0.136,0.105,,0.109
1297,,0.109,0.105,0.114,0.136,0.105,,0.110
1298,,0.109,0.105,0.114,0.136,0.105,,0.110
1299,,0.109,0.105,0.114,0.135,0.106,,0.110
1300,,0.109,0.104,0.113,0.135,0.106,,0.110
1301,,0.109,0.104,0.113,0.135,0.106,,0.110
1302,,0.108,0.104,0.113,0.135,0.106,,0.110
1303,,0.108,0.104,0.112,0.135,0.106,,0.110
1304,,0.108,0.104,0.112,0.135,0.106,,0.110
1305,,0.108,0.104,0.112,0.135,0.105,,0.110
1306,,0.108,0.104,0.112,0.135,0.105,,0.110
1307,,0.108,0.104,0.112,0.135,0.105,,0.109
